# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
44176at8509	Fragmented	group4	67894689	67953342	-	4088	854
46421at8509	Complete	group4	162125287	162139863	+	4917	1201
32246at8509	Complete	group8	59958255	60003094	-	5726	1233
16452at8509	Complete	group16	25038064	25062412	-	5359	1259
20915at8509	Complete	group11	46598209	46617989	+	6207	1257
24024at8509	Complete	group11	37935167	37994161	+	6228	1255
12333at8509	Complete	group1	51461682	51607557	-	6363	1255
16334at8509	Complete	group13	20143408	20193926	-	6018	1256
33921at8509	Complete	group2	4720404	4766579	-	5677	1252
44900at8509	Complete	group1	169686172	169923046	-	6132	1237
19180at8509	Complete	group4	35562122	35586493	-	5054	1215
48629at8509	Complete	group4	156702628	156763231	-	4446	1238
18627at8509	Complete	group17	13498112	13547042	+	6265	1247
34443at8509	Complete	group14	6852431	6884829	-	5836	1199
27407at8509	Complete	group3	168399965	168459966	+	6101	1248
16123at8509	Complete	group7	127227802	127274153	+	6598	1194
30763at8509	Complete	group5	135954676	135988029	+	5707	1213
32531at8509	Complete	group1	192462385	192657100	+	6415	1195
26128at8509	Complete	group12	56444897	56550707	-	5980	1235
5726at8509	Complete	group3	153442026	153566669	-	5903	1226
13395at8509	Complete	group1	177527419	177580636	+	6164	1243
23828at8509	Complete	group1	173778243	173827795	-	6196	1246
42025at8509	Complete	group3	26970512	26987068	-	5200	1218
58954at8509	Complete	group10	104310263	104362682	+	3759	1021
19757at8509	Complete	group1	75976919	76012516	+	5598	1242
2448at8509	Complete	group7	102517517	102627322	-	6257	1235
27111at8509	Complete	group10	35291151	35318857	-	5759	1246
39783at8509	Complete	group8	82830379	83027335	+	6277	1242
21719at8509	Complete	group1	163302520	163334001	+	6256	1226
55830at8509	Complete	group2	159576361	159663949	-	4947	1231
59702at8509	Complete	group4	112156946	112206492	-	4413	1217
19135at8509	Complete	group3	108909949	108963520	-	5436	1216
39369at8509	Complete	group6	40819599	40864661	+	6101	1233
48698at8509	Complete	group4	134744491	134782788	+	5963	1181
49371at8509	Complete	group2	83607314	83725861	-	2126	1069
35606at8509	Complete	group5	81125205	81375033	+	6000	1234
23550at8509	Complete	group3	144503838	144619090	-	6029	1236
24359at8509	Complete	group10	44443475	44514563	+	6064	1237
3622at8509	Complete	group9	19206123	19278824	-	5691	1234
42805at8509	Complete	group11	8996120	9033825	-	5636	1236
25074at8509	Complete	group10	55617943	55651797	+	6042	1202
13215at8509	Complete	group4	38907048	38939738	-	4737	1115
37978at8509	Complete	group1	147323898	147360102	-	5619	1233
9666at8509	Complete	group4	25083417	25112808	+	5405	548
22681at8509	Complete	group2	900097	929432	+	6212	1225
27453at8509	Complete	group4	37317695	37330740	+	4492	1218
28366at8509	Complete	group8	130828521	130860751	-	6330	509
33336at8509	Complete	group5	124730852	124944695	-	5688	1233
37030at8509	Complete	group3	39947460	39982645	+	6076	1229
44025at8509	Complete	group5	10662377	10805107	+	5772	1206
15220at8509	Complete	group3	132172613	132227853	-	5834	1180
16453at8509	Complete	group1	191853681	191920390	-	5440	1117
31570at8509	Complete	group4	161404033	161414323	-	6187	1183
27859at8509	Complete	group16	24308718	24383370	+	6031	1145
34199at8509	Complete	group5	134396289	134435968	+	5405	1174
55206at8509	Complete	group10	41721951	41868608	+	5711	1218
56751at8509	Complete	group9	58838468	58861128	-	5200	1147
47210at8509	Complete	group6	20977286	20998241	-	5674	1170
25825at8509	Complete	group6	85455156	85523254	+	6217	1222
57714at8509	Complete	group6	100465070	100495158	+	5310	1207
52377at8509	Complete	group10	59211617	59308286	-	5877	1217
19966at8509	Complete	group4	96766067	96793564	-	6087	1194
2791at8509	Complete	group4	21679129	21749786	-	6399	1219
47529at8509	Complete	group11	31867382	31898467	+	5011	1227
4228at8509	Complete	group8	74891936	74933668	+	6232	722
51204at8509	Complete	group4	159433395	159479837	-	5049	1181
27846at8509	Complete	group5	113446552	113534021	+	5577	1196
15076at8509	Complete	group2	184381536	184449584	-	5974	1206
27049at8509	Complete	group3	38286277	38379992	-	6227	1219
5976at8509	Complete	group5	68306152	68309806	-	5521	1214
46906at8509	Complete	group5	147602871	147693272	+	5926	1166
57494at8509	Complete	group14	38310050	38341952	-	5225	933
7501at8509	Complete	group1	71701903	71751785	+	5703	1213
19252at8509	Fragmented	group2	17106523	17188423	-	4357	881
32109at8509	Complete	group2	103716939	104291465	-	5834	1215
34842at8509	Complete	group1	63532029	63556130	+	6007	1214
55768at8509	Complete	group1	52409791	52519472	+	4904	1156
32508at8509	Complete	group2	183707182	183778874	-	5876	1198
37056at8509	Complete	group2	32016542	32183730	-	6186	1205
60508at8509	Complete	group4	51635534	51646844	+	5358	1170
57724at8509	Complete	group18	4370473	4385786	-	5332	1063
61166at8509	Complete	group7	128275895	128309087	+	4034	1196
24045at8509	Complete	group5	44265195	44275241	+	5880	1214
26933at8509	Complete	group9	101617475	101658392	+	5441	1177
46405at8509	Complete	group2	54213314	54310360	+	6237	411
47393at8509	Complete	group17	12952681	12981000	+	6230	1076
52980at8509	Complete	group2	58174821	58243236	+	4031	1230
44533at8509	Complete	group2	147272355	147318434	-	5848	1209
55952at8509	Complete	group8	130907481	130950046	+	3683	610
42063at8509	Complete	group7	61138858	61225419	+	5760	1138
60513at8509	Complete	group3	54363631	54400570	+	5582	1075
35870at8509	Complete	group13	36287411	36339380	+	5051	1200
42967at8509	Complete	group5	136479095	136525407	+	5943	1183
56at8509	Complete	group2	102619016	102675094	+	6416	1204
17822at8509	Complete	group8	28545388	28568976	+	6159	787
27605at8509	Complete	group11	9561054	9739200	+	6147	1203
42879at8509	Complete	group7	37065499	37114928	+	5919	1183
55869at8509	Duplicated	ptg000894l	467900	529168	-	5165	1198
55869at8509	Duplicated	ptg000184l	69967	131189	-	5171	1198
55869at8509	Duplicated	group13	8092965	8146440	+	5086	1198
42134at8509	Complete	group7	129615323	129675737	-	6048	1198
59917at8509	Complete	group6	26295270	26313515	-	2599	1219
39469at8509	Complete	group13	45295645	45346393	-	5822	1180
34752at8509	Complete	group3	100816838	100841774	+	5054	1145
16970at8509	Complete	group7	45365322	45413734	+	5518	1199
50983at8509	Complete	group13	42039356	42042905	+	4886	1173
52110at8509	Complete	group5	73718805	73791392	-	4837	1131
14019at8509	Complete	group2	103391407	103497758	-	5909	1180
33260at8509	Complete	group11	18892723	18995657	+	4023	1175
43459at8509	Complete	group3	78957211	78980059	-	5324	1195
18318at8509	Complete	group9	29598436	29633503	-	5717	1192
26492at8509	Complete	group6	139230929	139344168	+	5538	1203
19015at8509	Complete	group6	8668095	8935379	-	5797	1191
24702at8509	Complete	group5	19303895	19363848	+	6145	1195
18764at8509	Complete	group2	3105125	3192319	+	6216	1196
13992at8509	Complete	group8	20315035	20467600	+	5841	1189
16280at8509	Complete	group17	12414622	12442725	-	5029	1193
31934at8509	Complete	group4	47397420	47420880	-	5426	1190
39585at8509	Complete	group3	157660110	157732445	-	4741	1149
43087at8509	Complete	group4	46923107	46926675	-	4843	1214
48909at8509	Complete	group3	16352671	16390198	+	4773	1192
37130at8509	Complete	group5	91293573	91374316	-	5498	1071
40033at8509	Complete	group1	37443913	37447504	-	5814	1194
47437at8509	Complete	group10	73926882	73989482	-	5896	1186
51817at8509	Complete	group1	38788327	38791888	+	5214	1170
57305at8509	Complete	group14	54571136	54612359	+	5169	1155
58523at8509	Complete	group3	57970442	57983282	-	5695	1109
27669at8509	Complete	group6	96846645	96897091	-	5574	1171
29123at8509	Complete	group15	19071137	19124240	-	6021	1187
55414at8509	Complete	group10	102309225	102377235	+	3341	1156
30102at8509	Complete	group6	106609644	106734618	-	5800	1185
24689at8509	Complete	group1	139700276	139741023	+	5912	1182
35042at8509	Complete	group16	28315697	28356871	+	5492	1142
54281at8509	Complete	group1	63617412	63726880	+	5463	1065
55087at8509	Complete	group6	15896446	15923898	+	5599	1017
13445at8509	Complete	group7	25624487	25674143	-	5350	1180
23646at8509	Complete	group2	41650593	41753273	+	5830	1188
28690at8509	Complete	group17	5875430	5904366	+	4844	1155
30862at8509	Complete	group7	49380154	49430316	+	5929	1176
8087at8509	Complete	group3	16499833	16527586	+	6025	1190
45480at8509	Complete	group4	114520596	114563696	+	6056	1183
6467at8509	Complete	group17	14063256	14196119	+	5990	1190
51744at8509	Complete	group11	55273721	55461746	-	4546	1182
12433at8509	Complete	group4	55671805	55727585	+	5946	1154
19233at8509	Complete	group12	60410122	60618001	+	5769	1170
2356at8509	Complete	group3	116866842	116984853	-	5684	1181
15281at8509	Complete	group9	48147714	48236205	+	5457	1176
20312at8509	Complete	group7	87198565	87246421	-	6132	1182
38476at8509	Complete	group4	156638696	156659318	+	4892	1166
6554at8509	Complete	group6	46023495	46161237	+	5526	1183
36923at8509	Complete	group1	114555043	114592738	+	5267	1175
9423at8509	Complete	group3	41096619	41171611	-	5965	1182
16337at8509	Complete	group3	112324806	112394544	-	5562	1152
30728at8509	Complete	group2	60314867	60420383	+	5927	1217
43579at8509	Complete	group5	135623465	135662386	+	6027	1091
6365at8509	Complete	group8	100990053	101070115	-	5792	1180
7638at8509	Complete	group10	31955814	32130099	-	5974	990
34417at8509	Complete	group7	12297466	12359350	-	4594	1061
10520at8509	Complete	group11	67393341	67447398	+	5632	1146
30075at8509	Duplicated	group15	20261982	20301059	-	4657	1147
30075at8509	Duplicated	group15	13739662	13778735	-	4655	1147
32306at8509	Complete	group4	31898589	31903495	+	5531	646
49169at8509	Complete	group7	18629022	18667285	-	4563	1141
52470at8509	Complete	group7	106689539	106705513	-	4727	1171
8341at8509	Complete	group8	46798516	46849456	+	5969	1171
15137at8509	Complete	group3	32799119	32834196	+	6038	1172
15359at8509	Complete	group4	68817286	68834899	-	5563	1174
20774at8509	Complete	group17	12811898	12849150	-	5390	1176
4113at8509	Complete	group9	14504831	14557879	-	6257	1175
18939at8509	Complete	group8	40017200	40042233	+	5647	1154
23286at8509	Complete	group3	157577208	157646089	-	5479	1166
41111at8509	Complete	group11	30271698	30299205	+	5838	1163
20491at8509	Complete	group12	85533384	85561518	+	5533	1164
391at8509	Complete	group8	85978175	86119921	+	6344	1170
4363at8509	Complete	group8	66800886	66851302	+	6112	1187
50561at8509	Complete	group8	23565449	23710398	-	4488	1145
14835at8509	Complete	group7	61850945	61867675	-	5617	1163
33488at8509	Complete	group5	133033625	133108235	+	5505	1116
12013at8509	Complete	group7	47389139	47432797	+	5681	1174
1710at8509	Complete	group8	58994458	59401755	-	6212	1158
18285at8509	Complete	group1	87317082	87353926	-	5870	1145
22857at8509	Complete	group6	67799102	67859760	+	3195	651
29797at8509	Complete	group4	19769040	19831350	-	6034	1150
47400at8509	Complete	group7	20303346	20340799	+	5867	1153
48389at8509	Complete	group6	45038350	45047342	-	4169	1131
52515at8509	Complete	group3	36885937	36904433	+	5205	1142
7969at8509	Complete	group3	60892195	60916447	-	6131	1173
16826at8509	Complete	group8	51324672	51442290	+	5083	1169
33145at8509	Complete	group2	4776792	4812926	+	4350	1124
16998at8509	Complete	group4	66193950	66216927	+	5443	1105
21490at8509	Complete	group1	190413225	190449887	-	5804	1170
36925at8509	Complete	group7	4037287	4276936	+	5912	1175
24247at8509	Complete	group10	37735153	37776505	+	4129	1148
38372at8509	Complete	group4	66517175	66548006	+	4633	995
3118at8509	Complete	group2	115814163	115844756	+	6075	1165
54765at8509	Complete	group12	34130960	34220502	-	4785	1162
12555at8509	Complete	group9	89555599	89610144	-	5563	1165
30576at8509	Complete	group1	68702216	68734395	-	5496	1046
50033at8509	Complete	group8	49825984	49857761	+	5873	1162
53447at8509	Complete	group1	197876743	197905944	+	4260	1176
25239at8509	Complete	group1	139676576	139680077	-	5507	1162
43601at8509	Complete	group13	53043024	53272272	-	5828	1152
51978at8509	Complete	group6	35774076	35833681	-	5081	1028
20535at8509	Complete	group10	51523081	51596605	-	5615	1163
22587at8509	Complete	group3	61940629	61962324	+	5700	1131
40398at8509	Complete	group1	205696276	206008415	+	5424	839
47660at8509	Complete	group5	44091600	44144684	-	5524	1099
47800at8509	Complete	group6	54429954	54433437	-	4331	1149
9085at8509	Complete	group5	115064870	115096591	+	5475	575
28893at8509	Complete	group5	90914714	91004712	-	5905	1001
22585at8509	Complete	group10	38345094	38371201	+	5908	1155
33269at8509	Complete	group7	2032386	2156439	-	5076	1145
47401at8509	Complete	group9	98498481	98550431	+	4460	1125
20005at8509	Complete	group13	29972911	30026376	+	3544	1111
22889at8509	Complete	group6	21520648	21594708	-	5672	1140
34678at8509	Complete	group10	25811427	25839289	+	5219	1103
35688at8509	Complete	group4	81012247	81050089	-	5152	1144
12282at8509	Complete	group1	10544867	10607150	-	5937	1135
25817at8509	Complete	group13	29672137	29847598	-	3553	1103
45240at8509	Complete	group1	105017510	105123198	+	4122	1125
48306at8509	Complete	group9	51103040	51137313	-	5756	1112
56016at8509	Complete	group8	7340735	7376963	-	3481	1134
22440at8509	Complete	group4	100534752	100549144	-	4633	1141
36956at8509	Complete	group12	56167224	56435299	-	5072	1155
53850at8509	Complete	group13	29233835	29281089	-	3710	1152
9431at8509	Complete	group9	96579144	96614427	+	4714	1155
16706at8509	Complete	group3	19224901	19290026	-	5413	1147
40544at8509	Complete	group1	198492299	198789123	+	5654	738
49191at8509	Complete	group3	19120803	19135530	-	5755	1150
7523at8509	Complete	group1	52616544	52671103	+	6064	1156
18538at8509	Complete	group6	106482333	106588375	-	5454	1095
45565at8509	Complete	group7	56982696	57009535	-	4473	1092
31113at8509	Complete	group3	54118471	54237888	+	5697	1139
51601at8509	Complete	group16	23501275	23533003	-	5986	1118
56675at8509	Complete	group1	218353355	218441394	-	4906	1005
35428at8509	Complete	group2	173350073	173383856	-	3783	1115
4931at8509	Complete	group8	82376002	82466251	+	5934	1144
51382at8509	Complete	group6	34563468	34584487	+	3490	1092
21399at8509	Complete	group9	937008	1052654	+	5860	1149
23256at8509	Complete	group13	44920404	44960547	-	5430	1109
50563at8509	Complete	group11	80742475	80784630	+	4621	1128
29324at8509	Complete	group5	6630441	6974025	+	5565	1019
3398at8509	Complete	group3	127807305	127875795	-	5423	1150
41720at8509	Complete	group4	98073373	98093480	+	4673	1112
18340at8509	Complete	group9	16264356	16301210	+	4708	1139
33926at8509	Complete	group3	117484402	117546934	-	5220	1125
1637at8509	Complete	group18	6539499	6639567	-	5894	1054
22922at8509	Complete	group18	4422487	4478558	+	5768	599
49879at8509	Complete	group13	29349886	29363182	-	3839	1092
26517at8509	Complete	group11	4110813	4210633	-	5082	1146
34374at8509	Complete	group6	135985172	136176929	-	5910	1156
35228at8509	Complete	group7	88194607	88222042	-	4354	1132
41998at8509	Complete	group1	64693446	64756797	-	5504	1092
45026at8509	Complete	group9	43227582	43252950	+	5140	1143
57444at8509	Complete	group4	54876409	54892528	+	5010	1079
57901at8509	Complete	group1	100128986	100151505	-	5620	1142
59888at8509	Complete	group3	17494890	17572779	-	1993	384
42350at8509	Complete	group4	89024933	89059699	-	4649	1122
44334at8509	Complete	group1	118824536	118859257	-	5113	1178
45270at8509	Complete	group2	173390459	173472415	-	5112	1137
10322at8509	Complete	group9	83098484	83136857	+	5279	1101
26801at8509	Complete	group4	20745354	20781662	-	4538	1131
43244at8509	Duplicated	ptg000726l	606789	662966	-	4016	1115
43244at8509	Duplicated	group12	73696606	73746682	+	4020	1115
22131at8509	Complete	group4	81770768	81803975	+	5390	1139
36360at8509	Complete	group13	25347065	25390338	-	5802	1141
46682at8509	Complete	group17	2298651	2357193	+	4766	1127
35075at8509	Complete	group17	2572756	2590000	+	4796	1123
60984at8509	Complete	group4	34639895	34646689	+	3195	1104
38562at8509	Complete	group5	146316626	146498180	-	3423	588
8309at8509	Complete	group6	101220284	101283243	-	5717	1123
11399at8509	Complete	group9	58756700	58781334	-	5353	1131
48492at8509	Complete	group11	68741269	68778844	+	3926	1106
13593at8509	Complete	group1	70728456	70778259	+	5739	1127
19652at8509	Complete	group12	49336512	49482631	+	5135	1090
54978at8509	Complete	group4	102346927	102358268	-	3935	1047
8114at8509	Complete	group11	55100917	55128725	-	5484	1129
17706at8509	Complete	group7	132097474	132132813	-	5778	1116
28183at8509	Complete	group10	4904434	4975506	+	4197	984
29470at8509	Complete	group7	21965274	22043265	+	4621	1063
31305at8509	Complete	group2	6201515	6225324	+	5509	1120
36451at8509	Complete	group5	129393237	129437282	-	5347	1121
45303at8509	Complete	group5	13422559	13545234	+	4991	1088
20516at8509	Complete	group6	21607298	21652298	-	5283	1125
52167at8509	Complete	group13	63163733	63253267	+	4726	1100
60504at8509	Complete	group8	73334499	73401762	+	4629	1113
21781at8509	Complete	group3	29879643	30029164	+	4866	1127
2519at8509	Complete	group1	189898077	189979291	-	5864	1128
393at8509	Complete	group3	117798337	117903178	-	6469	1123
44266at8509	Complete	group7	20355804	20369232	-	4639	921
54223at8509	Complete	group1	180216742	180271811	+	4228	1091
10300at8509	Complete	group3	98248028	98293784	-	5417	1128
29294at8509	Complete	group11	33148182	33190885	-	4122	1065
32513at8509	Complete	group11	89678606	89742283	-	3720	1121
50345at8509	Complete	group8	130405680	130468466	-	4378	526
51868at8509	Complete	group2	25062756	25130962	+	5478	1123
21707at8509	Complete	group6	45477284	45621200	+	5663	818
36275at8509	Complete	group5	75594935	75754004	+	5543	1118
39465at8509	Complete	group4	58223753	58268023	-	5257	1086
28804at8509	Complete	group9	2312922	2327226	-	5278	1110
37054at8509	Complete	group7	99512254	99559524	-	5208	1085
13915at8509	Complete	group5	43335802	43414997	-	5850	1085
14396at8509	Complete	group2	58772638	58836892	-	5572	1091
25511at8509	Complete	group11	39606326	39614394	+	5091	1120
38600at8509	Complete	group6	35723200	35767270	-	5714	1162
27896at8509	Complete	group11	36638733	36666068	+	3517	1073
30246at8509	Complete	group4	83956771	83999242	-	5407	1124
33793at8509	Complete	group7	18712090	18792558	-	5228	1111
51925at8509	Complete	group10	51842986	51906687	+	2707	1149
53380at8509	Complete	group4	166101583	166119500	-	5146	1094
46938at8509	Complete	group4	60817751	60864543	+	4975	1126
5657at8509	Complete	group10	35168496	35214265	-	5086	1120
60307at8509	Complete	group8	28473451	28482511	-	4856	1033
13193at8509	Complete	group1	51719046	51748657	-	4197	1112
25619at8509	Complete	group18	12158313	12205781	+	5310	1123
39218at8509	Complete	group3	61618613	61641864	-	4817	991
41828at8509	Complete	group3	3938752	4017489	+	4415	1086
46737at8509	Complete	group8	8588069	8611429	+	4055	1086
23513at8509	Complete	group7	90032472	90091578	-	5317	1114
28946at8509	Complete	group4	35099178	35106521	+	5297	1127
36046at8509	Complete	group7	3367374	3391909	-	5020	1064
21651at8509	Complete	group15	3894925	3929326	-	5365	1110
52119at8509	Complete	group8	82250583	82273230	+	4496	1074
42626at8509	Complete	group15	8155900	8444977	+	4892	1087
45731at8509	Complete	group1	181188851	181243259	-	5051	1116
45952at8509	Complete	group4	87937509	87981655	+	5055	1115
56341at8509	Complete	group1	199723438	199860970	+	5283	1115
58605at8509	Complete	group4	75687769	75698271	-	4094	1157
51939at8509	Complete	group4	19291388	19338016	-	2813	1094
27395at8509	Complete	group8	87171176	87230366	-	5612	1110
35033at8509	Complete	group8	37277451	37402762	+	4675	1114
49180at8509	Complete	group6	111577390	111595647	-	3272	1064
16390at8509	Complete	group10	77851624	77858794	-	5318	1095
17337at8509	Complete	group6	26523009	26642566	-	5466	1112
18351at8509	Complete	group4	137166976	137266990	-	5489	1038
21831at8509	Complete	group10	103947954	103990719	+	5431	1053
37579at8509	Complete	group4	57393406	57410498	+	4199	1051
41168at8509	Complete	group10	56137360	56217720	-	5606	1095
6537at8509	Complete	group13	45054832	45086876	-	5258	1107
60035at8509	Complete	group18	11021385	11047024	-	4300	1091
8023at8509	Complete	group7	3049355	3071280	+	5450	964
30030at8509	Complete	group5	42289298	42331313	+	4764	1109
5106at8509	Complete	group6	54884899	54939393	+	5712	1105
53894at8509	Complete	group11	38180749	38567121	+	4747	1072
16780at8509	Complete	group9	104014234	104021616	-	3918	1042
18477at8509	Complete	group1	189377847	189636399	-	5092	1003
19267at8509	Complete	group8	101117849	101140584	-	5504	1108
52535at8509	Complete	group4	112910697	112923192	-	3765	1120
54681at8509	Complete	group15	14551365	14592877	-	5082	1080
29002at8509	Complete	group15	20323635	20353353	+	3671	1079
40622at8509	Complete	group4	72960279	72967185	-	4380	370
47640at8509	Complete	group1	57862475	57893720	-	2718	1079
8444at8509	Complete	group5	109387657	109443059	-	5340	1095
14345at8509	Complete	group4	121824191	121869293	-	4193	1096
19528at8509	Complete	group3	36944332	36966682	-	5256	1080
25648at8509	Complete	group15	1937106	1968729	-	4789	997
39405at8509	Complete	group12	63551314	63654224	+	5380	1098
44413at8509	Complete	group7	111226968	111260245	+	5224	1008
28364at8509	Complete	group10	78682294	78711890	-	4383	1098
38765at8509	Complete	group8	65155097	65245712	+	5460	1077
53209at8509	Complete	group8	5872782	5907005	+	4408	1103
28013at8509	Complete	group12	51165481	51464166	+	5078	1083
40836at8509	Complete	group1	59080960	59343562	-	5517	1101
49381at8509	Complete	group13	91349862	91407165	+	5528	1047
43597at8509	Complete	group10	95345759	95442469	-	5184	1046
28913at8509	Complete	group1	162906252	163154383	-	5454	1048
48188at8509	Complete	group4	47739884	47929969	-	4373	1092
10106at8509	Complete	group8	127329445	127340072	+	3901	1082
19692at8509	Complete	group15	5559911	5582005	+	5614	1100
24891at8509	Complete	group8	101415714	101682970	+	5571	1081
47867at8509	Complete	group6	101837148	101890253	+	2473	532
55918at8509	Complete	group8	5754721	5841181	+	3594	1026
57219at8509	Complete	group8	23076417	23102168	-	3301	1027
6807at8509	Complete	group13	61668007	61716715	-	5639	1092
12080at8509	Complete	group15	9381141	9499339	-	5406	1096
14064at8509	Complete	group6	111598446	111638217	+	5507	1096
31715at8509	Complete	group1	193727186	193763975	-	4622	1085
32428at8509	Complete	group3	5821215	5892497	-	4610	1086
15649at8509	Complete	group11	48640968	48662824	-	5310	1081
17427at8509	Complete	group4	141324048	141386561	+	5275	1091
33402at8509	Complete	group1	160089415	160149764	-	4473	1076
5960at8509	Complete	group1	108012317	108148284	-	5657	1086
30141at8509	Complete	group3	75750398	75923922	+	5631	1054
38337at8509	Complete	group3	16878388	16952295	-	4935	1082
43658at8509	Complete	group1	153637947	153654661	+	5180	1097
18222at8509	Complete	group6	33456620	33503186	-	5453	1085
45571at8509	Complete	group3	163106540	163170294	+	4972	1065
11206at8509	Complete	group12	21210998	21253968	-	5386	1087
31466at8509	Complete	group13	60715334	60898875	+	5471	1084
48264at8509	Complete	group7	81856564	82048246	-	5030	1090
5222at8509	Complete	group2	69886957	70050492	-	5584	1069
50237at8509	Complete	group13	46774525	46832159	+	5313	1076
14361at8509	Complete	group4	149867726	149968994	-	5298	1066
20612at8509	Complete	group11	10167176	10317536	-	5108	1087
43472at8509	Complete	group10	102675472	102694806	+	3358	1057
26161at8509	Complete	group8	37433770	37545448	-	4074	1087
28345at8509	Complete	group4	148772883	148819109	-	5477	1091
35959at8509	Complete	group4	73058348	73076581	+	5401	1031
49054at8509	Complete	group4	57893594	57919976	+	4768	1071
54414at8509	Complete	group1	182042046	182070308	+	4177	1045
36744at8509	Complete	group9	34966888	35099937	+	5256	1074
52545at8509	Complete	group12	85390536	85458056	-	4966	868
10339at8509	Complete	group6	41135807	41155957	+	5275	1073
35446at8509	Complete	group2	51474741	51545786	+	5130	1080
35892at8509	Complete	group5	60606978	60637617	+	3501	1076
40058at8509	Complete	group9	51388306	51403121	+	4537	1079
50469at8509	Complete	group2	113725758	113790425	+	5313	1060
47674at8509	Complete	group4	60579519	60597080	-	4042	1053
49983at8509	Complete	group6	90074571	90147946	-	4491	1072
28158at8509	Complete	group4	134575847	134600488	-	5408	1074
17954at8509	Complete	group8	98867731	99066327	-	5066	1072
2932at8509	Complete	group3	16575655	16642552	-	5610	1059
31543at8509	Complete	group3	160499028	160572350	-	4980	1078
33173at8509	Complete	group3	90479204	90661637	+	4840	981
36000at8509	Complete	group13	6781241	6815566	+	4715	1079
39656at8509	Complete	group3	101217325	101262362	+	4145	1073
42692at8509	Complete	group8	86970245	87131631	-	5350	1073
10887at8509	Complete	group12	75117251	75193650	-	5263	1081
22561at8509	Complete	group4	57685971	57735487	+	5306	1071
60970at8509	Complete	group4	39483288	39490673	-	4395	858
9577at8509	Duplicated	group4	59201260	59233930	-	5187	1078
9577at8509	Duplicated	group4	56450049	56482626	-	5187	1078
12046at8509	Complete	group15	6747279	6801421	+	5144	1042
45891at8509	Complete	group7	130693516	130745938	+	4574	1050
9574at8509	Fragmented	group18	12424195	12443346	+	3953	817
27319at8509	Complete	group4	103327986	103350008	+	5215	1081
48249at8509	Complete	group4	152116982	152205432	-	5516	1074
18785at8509	Complete	group1	21267785	21316973	+	5378	1067
25706at8509	Complete	group13	24031641	24097364	-	5418	1078
48781at8509	Complete	group6	25637842	25651226	+	2648	1089
60935at8509	Complete	group2	69735558	69764349	+	3234	1081
11097at8509	Complete	group8	75310641	75661194	-	4788	1009
22113at8509	Complete	group11	76959861	77013097	-	5064	1083
20135at8509	Complete	group2	137361581	137382490	+	3840	1012
24743at8509	Complete	group4	89687965	89779250	+	4358	1074
29073at8509	Complete	group4	161845052	161858105	+	5292	1061
56902at8509	Complete	group4	71186155	71212837	+	3298	878
17654at8509	Complete	group3	63126744	63155461	-	4848	1068
45011at8509	Complete	group4	106493882	106527656	+	2029	340
52726at8509	Complete	group4	107391419	107434193	+	4178	1052
33992at8509	Complete	group8	54401552	54444190	+	5403	1044
48274at8509	Complete	group1	118890719	118971855	+	4742	1069
51172at8509	Complete	group4	83545273	83563257	-	3025	1049
28494at8509	Complete	group8	60611787	60664650	-	4478	1046
60230at8509	Complete	group4	160974344	160988809	+	2966	995
19826at8509	Complete	group13	48319206	48423079	-	4058	1030
7000at8509	Complete	group3	24918891	24997001	+	5208	1062
35355at8509	Complete	group11	64545061	64571202	-	4789	1071
38336at8509	Complete	group4	135467910	135508458	-	4443	1035
5692at8509	Complete	group5	114640806	114779572	-	5771	1063
37194at8509	Complete	group3	5725646	5795528	+	4722	1061
38929at8509	Complete	group5	72759228	72851117	+	5060	1059
42057at8509	Complete	group7	107060788	107148374	-	5296	1068
59893at8509	Complete	group6	61693001	61748515	-	5081	1046
49576at8509	Complete	group12	76743846	76781581	+	5078	1014
21235at8509	Complete	group2	136336958	136369031	+	4134	1038
30971at8509	Complete	group9	49274406	49375790	-	4355	1059
39940at8509	Complete	group3	147744657	147807673	+	5141	364
43126at8509	Complete	group4	99596878	99605381	+	5347	1067
52864at8509	Complete	group3	27336937	27413908	+	5180	1061
53660at8509	Complete	group12	73559965	73596111	-	5161	1066
12993at8509	Complete	group1	44897595	44946954	+	5276	1065
16943at8509	Complete	group12	24558653	24762462	-	4745	1050
48761at8509	Complete	group7	61336893	61363176	-	3575	1063
54995at8509	Complete	group13	53734669	53854943	+	4691	1041
56756at8509	Complete	group3	166295724	166341565	+	5343	1061
12506at8509	Complete	group10	5044379	5099722	+	5429	560
31151at8509	Complete	group1	161784996	161910366	+	5162	1063
6260at8509	Complete	group1	178569975	178661683	+	5035	761
26925at8509	Complete	group11	42737080	42752346	-	5113	1041
45046at8509	Complete	group6	105728414	105731501	-	3791	974
48884at8509	Complete	group4	90242899	90291181	-	4792	1050
35884at8509	Complete	group4	141088885	141125375	-	5608	1014
55939at8509	Complete	group5	91179672	91205381	-	5151	1042
9718at8509	Complete	group4	25083417	25127049	+	5272	474
2372at8509	Complete	group1	33173415	33201808	+	4405	1051
28104at8509	Complete	group4	99718346	99729071	+	4939	1044
29847at8509	Complete	group13	53978704	54060774	-	5209	1044
39210at8509	Complete	group11	34042174	34100812	+	3564	1062
51634at8509	Complete	group4	99089611	99116742	-	5107	1034
17464at8509	Complete	group10	33948623	33966247	-	4980	1047
23496at8509	Complete	group5	76384152	76392990	+	4172	1032
