Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
55246at8509	Single	group4	184243932	184358118	-	2805	710	0.7602	1.0	0	55246at8509_8524_0:0010ef	184357986_184358118_-|184287000_184287101_-|184273351_184273416_-|184270336_184270499_-|184269498_184269615_-|184265596_184265706_-|184261544_184261657_-|184260324_184260448_-|184258711_184258814_-|184256241_184256494_-|184252686_184252869_-|184250786_184250978_-|184248443_184248538_-|184246978_184247028_-|184246672_184246714_-|184245719_184245854_-|184243933_184244176_-
58201at8509	Single	group3	153502464	153527132	+	3532	742	0.9105	1.0	0	58201at8509_28377_0:003e7d	153502465_153502665_+|153507599_153507736_+|153507983_153508130_+|153510903_153511132_+|153511336_153511707_+|153514302_153514430_+|153515589_153515789_+|153516186_153516251_+|153518614_153518849_+|153519167_153519459_+|153525245_153525373_+|153527017_153527135_+
17320at8509	Single	group2	9676599	9719223	-	2535	748	0.6627	1.0	0	17320at8509_103695_0:003a01	9717717_9719223_-|9708671_9708776_-|9708394_9708541_-|9701878_9701925_-|9699859_9699936_-|9691692_9691829_-|9683659_9683742_-|9676818_9676868_-|9676597_9676707_-
25680at8509	Single	group6	43216820	43238780	-	3593	751	0.9179	1.0	0	25680at8509_103695_0:002ee7	43238719_43238780_-|43228790_43228974_-|43222251_43223840_-|43216818_43217236_-
33080at8509	Single	group9	96712324	96768408	-	3510	746	0.8605	1.0	0	33080at8509_460621_0:00428b	96768300_96768408_-|96764226_96764691_-|96749180_96749281_-|96746302_96746385_-|96743868_96743929_-|96741206_96741312_-|96740284_96740452_-|96737010_96737064_-|96734768_96734819_-|96733485_96733867_-|96730914_96731010_-|96727418_96727551_-|96723664_96723795_-|96719874_96720009_-|96717796_96717929_-|96712322_96712400_-
52921at8509	Single	group7	114244209	114266579	+	2977	731	0.7666	1.0	0	52921at8509_103695_0:0008da	114244210_114244361_+|114247659_114247834_+|114251850_114251902_+|114252934_114253074_+|114254621_114254818_+|114255672_114255825_+|114256710_114256759_+|114256847_114256907_+|114259032_114259133_+|114261206_114261250_+|114261954_114262028_+|114262458_114262556_+|114263679_114264424_+|114264696_114264747_+|114266419_114266582_+
55105at8509	Single	group10	19436792	19920784	+	2778	747	0.7606	0.9960264900662251	0	55105at8509_103695_0:00217e	19436793_19438062_+|19440035_19440222_+|19484730_19484823_+|19578267_19578384_+|19713761_19713971_+|19815725_19815802_+|19843826_19843909_+|19915518_19915595_+|19920716_19920784_+
56717at8509	Single	group7	109342901	109403625	-	3306	790	0.8817	1.0	0	56717at8509_94885_0:00236e	109402293_109403625_-|109388961_109389194_-|109386200_109386391_-|109378535_109378807_-|109350022_109350053_-|109344566_109344700_-|109342899_109342967_-
1546at8509	Single	group5	183841518	183928986	-	3998	745	0.9881	1.0	0	1546at8509_103695_0:000179	183928935_183928986_-|183885628_183885666_-|183876129_183876237_-|183873363_183873496_-|183872840_183872905_-|183869373_183869457_-|183869068_183869151_-|183867483_183867685_-|183864182_183864266_-|183862260_183862418_-|183857143_183857350_-|183855850_183855953_-|183847100_183847214_-|183846351_183846529_-|183845528_183845665_-|183845180_183845300_-|183844432_183844633_-|183843254_183843329_-|183841516_183841615_-
3428at8509	Single	group4	180560420	180621236	+	3346	731	0.8159	1.0	0	3428at8509_460621_0:002bd1	180560421_180560522_+|180567243_180567354_+|180571738_180571897_+|180573236_180573359_+|180574179_180574263_+|180576227_180576318_+|180578644_180578748_+|180579322_180579457_+|180582228_180582319_+|180583898_180584049_+|180586946_180587022_+|180589329_180589414_+|180591081_180591191_+|180592560_180592674_+|180593282_180593384_+|180600319_180600468_+|180613610_180613698_+|180615011_180615174_+|180619529_180619591_+|180621096_180621239_+
47203at8509	Single	group9	3229311	3310593	+	2520	735	0.7015	0.9774535809018567	0	47203at8509_61221_0:00025a	3229312_3229434_+|3238457_3238588_+|3242473_3242729_+|3267201_3267345_+|3271861_3272046_+|3282594_3282899_+|3290544_3290744_+|3296868_3297041_+|3297267_3297509_+|3301967_3302203_+|3310412_3310593_+
49216at8509	Single	group8	13565882	13592404	-	3007	757	0.7905	1.0	0	49216at8509_103695_0:003238	13592365_13592404_-|13584568_13584652_-|13583051_13583126_-|13581600_13581698_-|13580914_13581037_-|13579791_13579894_-|13578194_13578274_-|13576962_13577099_-|13576718_13576799_-|13575297_13575413_-|13573816_13574103_-|13572465_13572532_-|13571117_13571433_-|13568968_13569194_-|13567225_13567394_-|13566718_13566828_-|13565880_13565990_-
49323at8509	Single	group3	20298893	20330550	-	3852	742	0.9603	1.0	0	49323at8509_103944_0:00307d	20330169_20330550_-|20317652_20318429_-|20305536_20305660_-|20302298_20303202_-|20298891_20298971_-
50421at8509	Single	group1	167212635	167242986	+	2202	648	0.6261	0.9416445623342176	0	50421at8509_103695_0:001f04	167212636_167212782_+|167214103_167214266_+|167216788_167216914_+|167217410_167217542_+|167218605_167218667_+|167219388_167219459_+|167221314_167221430_+|167223620_167223805_+|167225504_167225613_+|167227273_167227408_+|167227808_167227918_+|167231948_167232052_+|167232178_167232336_+|167237223_167237308_+|167237403_167237565_+|167239284_167239409_+|167242861_167242989_+
8418at8509	Single	group3	90576057	90674886	+	3712	751	0.9351	1.0	0	8418at8509_146911_0:001588	90576058_90576132_+|90593633_90593677_+|90635276_90635326_+|90648155_90648271_+|90648414_90648495_+|90648664_90648744_+|90650135_90650214_+|90652136_90652242_+|90653041_90653078_+|90653230_90653372_+|90658211_90658281_+|90660244_90660332_+|90660739_90660803_+|90662138_90662240_+|90662982_90663109_+|90664005_90664130_+|90664867_90664956_+|90666849_90667007_+|90667831_90667992_+|90669459_90669535_+|90671646_90671763_+|90672981_90673118_+|90674767_90674889_+
29174at8509	Single	group2	154801747	154842919	+	3579	746	0.9004	1.0	0	29174at8509_171643_0:003c35	154801748_154801792_+|154810652_154810708_+|154820420_154820489_+|154821892_154822050_+|154822982_154823147_+|154823657_154823821_+|154826222_154826420_+|154828504_154828662_+|154830945_154831163_+|154832223_154832351_+|154833329_154833601_+|154835545_154835676_+|154837846_154837932_+|154838661_154838816_+|154840410_154840505_+|154841016_154841141_+|154842902_154842922_+
32460at8509	Single	group12	24485087	24491605	-	2930	734	0.7145	1.0	0	32460at8509_460621_0:003e88	24491071_24491605_-|24488961_24489909_-|24486835_24487005_-|24485088_24485688_-
44850at8509	Single	group10	9325846	9334096	-	2873	712	0.7636	0.9774236387782205	0	44850at8509_171643_0:00420f	9333887_9334096_-|9332396_9332589_-|9330221_9330596_-|9329686_9329922_-|9328689_9328788_-|9328443_9328601_-|9328045_9328236_-|9327828_9327953_-|9326984_9327174_-|9326468_9326658_-|9325844_9326021_-
4583at8509	Single	group3	143493174	143506464	+	3436	749	0.8393	1.0	0	4583at8509_103695_0:002930	143493175_143493234_+|143496323_143496524_+|143496956_143497110_+|143497299_143497460_+|143498296_143498445_+|143498829_143498918_+|143500001_143500133_+|143500733_143500821_+|143501089_143501304_+|143501726_143501859_+|143502157_143502247_+|143503123_143503293_+|143503762_143503936_+|143504373_143504497_+|143505084_143505161_+|143506134_143506194_+|143506298_143506467_+
47851at8509	Single	group4	95122011	95136635	+	1596	688	0.5107	0.9296148738379814	1	47851at8509_884348_0:0002eb	95122012_95122235_+|95124058_95125479_+|95126749_95126871_+|95132632_95132728_+|95133953_95134115_+|95136602_95136635_+
49372at8509	Single	group3	128258316	128282095	+	2736	711	0.7075	1.0	0	49372at8509_176946_0:000e08	128258317_128258463_+|128258703_128258821_+|128260433_128260559_+|128262991_128263078_+|128263915_128264022_+|128265117_128265205_+|128266561_128266676_+|128267456_128267594_+|128269375_128269469_+|128271217_128271319_+|128272948_128273063_+|128275199_128275283_+|128275942_128276052_+|128276217_128276354_+|128277206_128277298_+|128277398_128277617_+|128278652_128278839_+|128279856_128279965_+|128282026_128282098_+
59966at8509	Single	group6	31314634	31358315	+	3620	738	0.9761	1.0	0	59966at8509_176946_0:003200	31314635_31314662_+|31319385_31319453_+|31327318_31327412_+|31333405_31333458_+|31335001_31335120_+|31336858_31337037_+|31338809_31338935_+|31341774_31341868_+|31344788_31344961_+|31345503_31345644_+|31346315_31346460_+|31347299_31347478_+|31347881_31347986_+|31355763_31356111_+|31356515_31356603_+|31358008_31358318_+
10353at8509	Single	group2	182074301	182094942	-	3689	746	0.9388	1.0	0	10353at8509_103695_0:0013b4	182094850_182094942_-|182093429_182093499_-|182090072_182090273_-|182089885_182089992_-|182088898_182089041_-|182087772_182087967_-|182086679_182086824_-|182084944_182085168_-|182084606_182084660_-|182083656_182083783_-|182083277_182083432_-|182082319_182082373_-|182082176_182082225_-|182081202_182081354_-|182080659_182080729_-|182079755_182079803_-|182079423_182079508_-|182078032_182078154_-|182074605_182074665_-|182074299_182074382_-
25489at8509	Single	group3	67283408	67294626	-	3467	745	0.8989	1.0	0	25489at8509_103944_0:001e89	67293553_67294626_-|67291036_67291221_-|67289897_67290052_-|67288999_67289208_-|67288016_67288243_-|67286641_67286775_-|67285652_67285777_-|67283406_67283549_-
30507at8509	Single	group4	3323635	3338470	+	2540	702	0.6684	1.0	0	30507at8509_884348_0:00081a	3323636_3323994_+|3326413_3326519_+|3327340_3327422_+|3327635_3327724_+|3328418_3328459_+|3328627_3328780_+|3330484_3330579_+|3333304_3333341_+|3334329_3334761_+|3335950_3335993_+|3336181_3336304_+|3336447_3336502_+|3336823_3336939_+|3337060_3337187_+|3337277_3337400_+|3337549_3337678_+|3338355_3338473_+
49397at8509	Single	group4	42487642	42526637	+	3458	717	0.894	1.0	0	49397at8509_176946_0:0008e2	42487643_42487795_+|42491288_42491446_+|42497774_42497948_+|42510637_42510798_+|42514871_42515978_+|42516149_42516318_+|42519455_42519564_+|42523091_42523204_+|42524870_42524918_+|42526573_42526640_+
49474at8509	Single	group1	129686913	129720789	-	2768	732	0.7274	1.0	0	49474at8509_103695_0:0040da	129720625_129720789_-|129718313_129718498_-|129714314_129714427_-|129713363_129713419_-|129698683_129698785_-|129696889_129697000_-|129696220_129696297_-|129692203_129692342_-|129691563_129691750_-|129690447_129690618_-|129689011_129689169_-|129688027_129688715_-|129686911_129686973_-
54902at8509	Single	group12	69540622	69585607	-	3546	738	0.9402	1.0	0	54902at8509_103944_0:00080d	69585566_69585607_-|69574907_69574980_-|69572572_69572758_-|69571277_69571400_-|69561876_69561998_-|69558589_69558693_-|69557831_69557967_-|69556060_69556163_-|69554321_69554456_-|69552561_69552690_-|69549074_69549297_-|69544517_69544648_-|69542862_69542991_-|69540620_69541227_-
6995at8509	Single	group9	98620	101589	-	3204	739	0.8108	1.0	0	6995at8509_146911_0:001cdc	99553_101589_-|98618_98821_-
13280at8509	Single	group2	50483514	50510784	+	3825	750	0.976	1.0	0	13280at8509_176946_0:002b24	50483515_50483586_+|50484476_50484553_+|50487925_50488114_+|50490146_50490311_+|50490563_50490607_+|50491930_50492038_+|50493445_50493540_+|50493848_50493940_+|50496538_50496663_+|50497913_50497977_+|50500117_50500180_+|50501365_50501511_+|50501798_50501868_+|50502256_50502343_+|50502694_50502846_+|50504966_50505130_+|50506350_50506411_+|50508285_50508396_+|50509081_50509180_+|50510137_50510242_+|50510640_50510787_+
14776at8509	Single	group1	183907735	183909973	+	2689	745	0.6991	1.0	0	14776at8509_460621_0:000975	183907736_183909976_+
26028at8509	Single	group12	60736903	60788378	-	3764	749	0.9534	1.0	0	26028at8509_460621_0:004152	60788298_60788378_-|60786635_60786706_-|60785852_60785921_-|60785267_60785310_-|60784122_60784217_-|60781766_60781933_-|60780360_60780455_-|60778278_60778370_-|60772535_60772645_-|60769614_60769750_-|60768275_60768427_-|60767125_60767191_-|60762905_60763002_-|60762406_60762487_-|60755041_60755132_-|60754108_60754197_-|60752678_60752847_-|60748253_60748391_-|60738697_60738808_-|60737599_60737706_-|60736901_60737074_-
27941at8509	Single	group3	141201094	141211958	-	3063	748	0.7434	1.0	0	27941at8509_28377_0:004766	141211872_141211958_-|141209283_141209424_-|141208971_141209174_-|141207563_141207690_-|141207109_141207255_-|141206934_141206999_-|141206518_141206709_-|141205355_141205497_-|141205095_141205209_-|141204746_141204856_-|141203964_141204140_-|141203748_141203851_-|141203298_141203408_-|141202610_141202677_-|141202244_141202434_-|141202063_141202158_-|141201092_141201268_-
15317at8509	Single	group8	91326280	91396450	-	3470	738	0.848	1.0	0	15317at8509_103695_0:00277b	91396307_91396450_-|91349332_91349389_-|91346492_91346617_-|91344423_91344541_-|91343640_91343760_-|91342625_91342669_-|91342375_91342526_-|91340695_91340760_-|91339387_91339441_-|91338431_91338541_-|91337032_91337216_-|91327585_91328524_-|91326278_91326393_-
15514at8509	Single	group2	30121376	30187711	-	3266	749	0.7987	1.0	0	15514at8509_103695_0:000ac0	30187552_30187711_-|30184661_30184696_-|30175280_30175441_-|30174033_30174113_-|30167828_30167923_-|30167606_30167724_-|30165979_30166044_-|30163858_30163992_-|30162553_30162654_-|30157747_30157883_-|30157548_30157641_-|30152764_30152892_-|30140097_30140195_-|30139466_30139546_-|30136178_30136281_-|30133553_30133611_-|30130999_30131118_-|30128239_30128372_-|30126195_30126260_-|30123815_30123910_-|30122705_30122781_-|30121374_30121473_-
16131at8509	Single	group4	78701252	78795464	-	3306	753	0.8289	1.0	0	16131at8509_103695_0:0008b3	78794864_78795464_-|78784249_78785166_-|78761831_78761976_-|78759640_78759833_-|78731221_78731284_-|78712766_78712923_-|78701250_78701427_-
19381at8509	Single	group3	75927522	75949647	+	3986	747	0.9587	1.0	0	19381at8509_103944_0:000eb1	75927523_75927577_+|75932079_75932229_+|75933326_75933444_+|75934825_75934983_+|75938934_75939037_+|75939374_75939520_+|75940493_75940585_+|75941140_75941323_+|75944032_75944195_+|75944623_75944806_+|75945635_75945785_+|75946302_75946485_+|75946960_75947068_+|75947707_75947927_+|75948995_75949121_+|75949556_75949650_+
20656at8509	Single	group7	70678904	70701151	+	3009	743	0.7391	1.0	0	20656at8509_933632_0:000a47	70678905_70678941_+|70681365_70681462_+|70682621_70682722_+|70683391_70683515_+|70683751_70683913_+|70691686_70691792_+|70691942_70692058_+|70692978_70693105_+|70693197_70693326_+|70694452_70694580_+|70695476_70695786_+|70698477_70698658_+|70699706_70699878_+|70700420_70700619_+|70700889_70701115_+|70701125_70701154_+
23090at8509	Single	group5	173130346	173156971	+	3781	748	0.964	1.0	0	23090at8509_103944_0:000917	173130347_173130427_+|173130888_173131035_+|173134002_173134157_+|173135582_173135657_+|173136594_173136730_+|173142173_173142276_+|173142825_173142935_+|173144915_173144968_+|173145597_173145806_+|173148792_173148895_+|173151715_173151948_+|173152041_173152089_+|173153439_173153597_+|173155111_173155232_+|173155598_173155763_+|173156633_173156974_+
32120at8509	Single	group3	112724621	112745087	-	2975	731	0.7667	1.0	0	32120at8509_103695_0:002900	112745007_112745087_-|112742743_112742901_-|112741834_112742004_-|112740100_112740229_-|112737718_112737785_-|112737344_112737454_-|112736903_112737015_-|112736187_112736261_-|112735520_112735627_-|112734395_112734463_-|112733289_112733363_-|112732210_112732384_-|112731745_112731959_-|112729892_112730011_-|112728599_112728820_-|112727775_112727871_-|112725316_112725392_-|112724619_112724790_-
33292at8509	Single	group8	24208007	24234490	+	3612	732	0.9357	0.9946666666666667	0	33292at8509_103944_0:001b5a	24208008_24208092_+|24209913_24210004_+|24211749_24211817_+|24217955_24218087_+|24218479_24218548_+|24219124_24219307_+|24223029_24223176_+|24223747_24223836_+|24225320_24225773_+|24228166_24228265_+|24228376_24228477_+|24228935_24229045_+|24229129_24229219_+|24229641_24229711_+|24230424_24230514_+|24231803_24231864_+|24233242_24233354_+|24234331_24234493_+
34684at8509	Single	group6	16533007	16669582	+	3834	744	0.9681	1.0	0	34684at8509_103944_0:002e65	16533008_16533067_+|16583843_16584010_+|16611350_16611479_+|16613023_16613135_+|16621674_16621867_+|16625287_16625480_+|16642718_16642885_+|16649077_16649210_+|16650852_16650926_+|16653000_16653158_+|16655592_16655720_+|16657026_16657125_+|16657956_16658177_+|16661683_16661736_+|16666962_16667068_+|16667737_16667883_+|16669484_16669585_+
49971at8509	Single	group1	66701674	66779484	-	3189	706	0.8431	1.0	0	49971at8509_146911_0:002352	66779157_66779484_-|66746732_66746766_-|66742092_66742319_-|66734715_66734840_-|66734041_66734124_-|66733330_66733494_-|66730406_66730492_-|66728699_66728828_-|66720727_66720893_-|66718710_66718797_-|66718337_66718479_-|66708978_66709115_-|66705715_66705785_-|66704790_66704817_-|66704202_66704338_-|66701672_66701930_-
52784at8509	Single	group4	93207249	93220104	-	2196	730	0.6181	1.0	0	52784at8509_28377_0:000135	93219970_93220104_-|93215300_93215535_-|93212079_93213245_-|93209805_93209972_-|93209539_93209638_-|93209025_93209188_-|93207247_93207484_-
61395at8509	Single	group12	29118279	29138519	+	1083	651	0.4016	1.0	0	61395at8509_103695_0:002562	29118280_29118353_+|29119479_29119599_+|29119697_29119835_+|29123757_29125078_+|29126736_29126910_+|29135705_29135803_+|29138380_29138522_+
17835at8509	Single	group12	83457424	83534878	+	3115	738	0.8051	1.0	0	17835at8509_103695_0:002d3c	83457425_83457540_+|83460097_83460187_+|83460268_83460366_+|83467636_83467709_+|83474754_83474826_+|83476330_83476421_+|83481779_83481821_+|83485946_83486034_+|83492838_83492950_+|83496583_83496676_+|83498020_83498173_+|83504845_83505188_+|83507187_83507332_+|83510412_83510520_+|83510968_83511031_+|83512207_83512368_+|83513075_83513167_+|83514033_83514146_+|83534714_83534881_+
21612at8509	Single	group15	15092920	15122641	-	3812	737	0.968	1.0	0	21612at8509_176946_0:0010f2	15122586_15122641_-|15104562_15104763_-|15102463_15102566_-|15102140_15102325_-|15100990_15101999_-|15097053_15097171_-|15096549_15096699_-|15096077_15096165_-|15094385_15094490_-|15092918_15093144_-
30995at8509	Single	group5	88352004	88444163	-	3750	746	0.972	1.0	0	30995at8509_28377_0:000d36	88444047_88444163_-|88433956_88434053_-|88429955_88430213_-|88405433_88405507_-|88396992_88397173_-|88391887_88392006_-|88378800_88378921_-|88376588_88376700_-|88372001_88372116_-|88371419_88371573_-|88358694_88358791_-|88357120_88357269_-|88355646_88355854_-|88354199_88354352_-|88353657_88353699_-|88352002_88352240_-
36065at8509	Single	group9	59614008	59635503	-	3656	720	0.9418	0.9959946595460614	0	36065at8509_103944_0:00280c	59635424_59635503_-|59634527_59634641_-|59633942_59634070_-|59630953_59631069_-|59629285_59629403_-|59629030_59629131_-|59628124_59628250_-|59627278_59627479_-|59625437_59625581_-|59625080_59625265_-|59624340_59624404_-|59623380_59623467_-|59622905_59622974_-|59620523_59620742_-|59619867_59619987_-|59618509_59618622_-|59615086_59615210_-|59614006_59614151_-
41432at8509	Single	group1	255292429	255309365	+	1348	733	0.4433	0.9839786381842457	0	41432at8509_884348_0:002da3	255292430_255292672_+|255299137_255299199_+|255299635_255299716_+|255302196_255302274_+|255304574_255304640_+|255304984_255305132_+|255307877_255309365_+
4403at8509	Single	group4	89987878	90003242	-	3503	745	0.8987	1.0	0	4403at8509_103695_0:002a15	90002864_90003242_-|90001623_90001990_-|90001370_90001527_-|90000706_90000877_-|89999337_89999585_-|89998553_89998664_-|89993478_89993593_-|89992993_89993108_-|89991849_89991980_-|89989183_89989330_-|89988789_89988956_-|89987876_89988004_-
5725at8509	Single	group11	66587853	66642101	-	3760	744	0.968	1.0	0	5725at8509_103695_0:00040a	66641983_66642101_-|66633018_66633120_-|66632638_66632732_-|66630475_66630580_-|66628302_66628384_-|66623391_66623487_-|66623183_66623293_-|66620644_66620806_-|66619787_66619911_-|66617784_66617891_-|66614604_66614663_-|66613784_66613912_-|66613596_66613682_-|66611648_66611800_-|66607760_66607837_-|66601665_66601731_-|66599155_66599357_-|66592252_66592353_-|66588981_66589097_-|66587851_66587982_-
22479at8509	Single	group12	54496392	54511584	-	3607	740	0.9545	1.0	0	22479at8509_103695_0:00103a	54511368_54511584_-|54509548_54509801_-|54508086_54508324_-|54504575_54504776_-|54504087_54504231_-|54502506_54502609_-|54501838_54502176_-|54500783_54500938_-|54500217_54500336_-|54499485_54499635_-|54498577_54498698_-|54497082_54497121_-|54496390_54496523_-
32786at8509	Single	group4	18732440	18809285	-	3470	744	0.8957	1.0	0	32786at8509_176946_0:002299	18809178_18809285_-|18807211_18807357_-|18803219_18803410_-|18800035_18800266_-|18777349_18777462_-|18760257_18760344_-|18757607_18757694_-|18746221_18746367_-|18740890_18741571_-|18739223_18739320_-|18737469_18737586_-|18736026_18736086_-|18732438_18732603_-
43051at8509	Single	group3	136322236	136329344	+	3602	741	0.908	1.0	0	43051at8509_103944_0:0026a9	136322237_136322636_+|136323242_136323334_+|136323679_136323903_+|136324601_136325331_+|136326046_136326199_+|136326878_136327054_+|136327922_136328127_+|136329081_136329347_+
43247at8509	Single	group12	48813128	48856789	+	2733	706	0.707	0.9933155080213903	0	43247at8509_8524_0:003757	48813129_48813233_+|48813343_48813473_+|48813852_48814008_+|48822295_48822438_+|48826030_48826115_+|48829769_48829994_+|48831493_48831674_+|48834365_48834553_+|48837379_48837532_+|48853617_48853907_+|48854662_48855025_+|48856599_48856789_+
46402at8509	Single	group4	3295562	3317544	+	3613	765	0.9319	1.0	0	46402at8509_103944_0:003d88	3295563_3295628_+|3299807_3299844_+|3302310_3302499_+|3305490_3305608_+|3307293_3307364_+|3309720_3309785_+|3310218_3310412_+|3310832_3310925_+|3311178_3311306_+|3312450_3312496_+|3312786_3312932_+|3313611_3313811_+|3314270_3314705_+|3317098_3317547_+
21859at8509	Single	group10	9347909	9356229	-	3372	678	0.8083	0.9892904953145917	0	21859at8509_933632_0:003432	9355938_9356229_-|9355495_9355658_-|9354245_9354456_-|9351641_9351860_-|9351360_9351540_-|9350979_9351133_-|9350027_9350200_-|9349500_9349659_-|9349014_9349257_-|9348793_9348908_-|9348519_9348655_-|9348086_9348197_-|9347907_9347980_-
24128at8509	Single	group5	51620215	51672542	-	3532	739	0.8768	1.0	0	24128at8509_103695_0:001c16	51672363_51672542_-|51664592_51664696_-|51659505_51659615_-|51658439_51658585_-|51657889_51657965_-|51650877_51650965_-|51643844_51644016_-|51633350_51633562_-|51631477_51631577_-|51627960_51628193_-|51627116_51627273_-|51623915_51624048_-|51621252_51621413_-|51620213_51620563_-
28184at8509	Single	group8	92394749	92503989	+	3249	745	0.8422	1.0	0	28184at8509_103695_0:002452	92394750_92394920_+|92440680_92440792_+|92445032_92445227_+|92451517_92451604_+|92468252_92468853_+|92482496_92482666_+|92483317_92483403_+|92484757_92484895_+|92493231_92493311_+|92495480_92495608_+|92499763_92499855_+|92501942_92502114_+|92503789_92503992_+
2908at8509	Single	group5	182856286	182892931	+	3725	742	0.921	1.0	0	2908at8509_103695_0:0001b7	182856287_182856356_+|182857011_182857087_+|182859571_182859700_+|182859892_182859972_+|182860711_182860760_+|182861683_182861757_+|182862968_182863087_+|182864801_182864918_+|182868348_182868436_+|182869811_182869930_+|182876338_182876436_+|182880139_182880222_+|182882704_182882777_+|182883526_182883600_+|182883709_182883794_+|182886116_182886205_+|182888163_182888323_+|182888940_182889004_+|182889394_182889484_+|182889918_182890116_+|182890373_182890493_+|182891235_182891295_+|182892836_182892934_+
13825at8509	Single	group6	5542439	5611740	-	3537	737	0.8606	1.0	0	13825at8509_103695_0:000dbc	5611699_5611740_-|5610342_5610530_-|5604115_5604265_-|5592144_5592367_-|5581429_5581680_-|5580523_5580633_-|5579416_5579554_-|5564098_5564263_-|5563153_5563295_-|5561667_5561863_-|5560072_5560205_-|5554059_5554256_-|5553037_5553129_-|5545373_5545478_-|5542437_5542532_-
1673at8509	Single	group2	55286512	55294540	+	3388	735	0.8061	1.0	0	1673at8509_8520_0:001c9d	55286513_55286777_+|55287758_55287924_+|55288165_55288370_+|55289424_55289462_+|55289994_55290210_+|55290646_55290829_+|55291190_55291344_+|55291752_55291919_+|55292149_55292311_+|55292863_55293106_+|55293649_55293764_+|55293900_55294036_+|55294256_55294367_+|55294473_55294543_+
36836at8509	Single	group12	70181630	70339742	-	3248	624	0.8298	1.0	0	36836at8509_80427_0:00367c	70339696_70339742_-|70288411_70288501_-|70258384_70258465_-|70256395_70256501_-|70249000_70249098_-|70245496_70245641_-|70244259_70244406_-|70242306_70242494_-|70240319_70240498_-|70217896_70218048_-|70209116_70209244_-|70192603_70192670_-|70191054_70191293_-|70188133_70188258_-|70186945_70187023_-|70182576_70182690_-|70181631_70181830_-
47807at8509	Single	group3	18096582	18104945	-	3548	666	0.8939	1.0	0	47807at8509_103944_0:001452	18104493_18104945_-|18104171_18104305_-|18103633_18103798_-|18102123_18102213_-|18101793_18101847_-|18101414_18101552_-|18100636_18100736_-|18099491_18099658_-|18099143_18099250_-|18098774_18098876_-|18097745_18097901_-|18097542_18097636_-|18097361_18097454_-|18096963_18097080_-|18096580_18096849_-
54065at8509	Single	group7	134093717	134116083	+	3011	709	0.7963	1.0	0	54065at8509_146911_0:001060	134093718_134093768_+|134097601_134097746_+|134099071_134099132_+|134100686_134100851_+|134102267_134102444_+|134105932_134106072_+|134108492_134108684_+|134109797_134109977_+|134114964_134116086_+
6941at8509	Single	group3	163827328	163834101	+	3641	740	0.9437	1.0	0	6941at8509_103695_0:001a26	163827329_163827459_+|163829084_163829324_+|163829554_163829705_+|163829813_163829993_+|163830244_163830971_+|163831070_163831169_+|163831254_163831421_+|163831820_163831988_+|163832707_163832777_+|163833155_163833295_+|163833952_163834104_+
18055at8509	Single	group1	140309636	140371004	+	3505	739	0.8846	1.0	0	18055at8509_103695_0:001f18	140309637_140309669_+|140325702_140325783_+|140330893_140331041_+|140332418_140332531_+|140333909_140333946_+|140334901_140335030_+|140336426_140336562_+|140339332_140339554_+|140340606_140340720_+|140349541_140349678_+|140350894_140350986_+|140355700_140355768_+|140357002_140357235_+|140361131_140361315_+|140365497_140365692_+|140367068_140367225_+|140370879_140371007_+
33899at8509	Single	group11	47100960	47136250	+	3637	739	0.9451	1.0	0	33899at8509_499056_0:0025cb	47100961_47101137_+|47102855_47102957_+|47105086_47105273_+|47105728_47105886_+|47106842_47106990_+|47107126_47107216_+|47107801_47107986_+|47112023_47112250_+|47113678_47113824_+|47119253_47119378_+|47120806_47120877_+|47122116_47122296_+|47122502_47122650_+|47134556_47134641_+|47136052_47136253_+
39284at8509	Single	group5	85083093	85138441	-	3383	609	0.855	0.9906040268456375	0	39284at8509_460621_0:001567	85138329_85138441_-|85136912_85137002_-|85134420_85134501_-|85133417_85133523_-|85131019_85131117_-|85120996_85121138_-|85119739_85119883_-|85118464_85118658_-|85110089_85110268_-|85108334_85108486_-|85107545_85107673_-|85099500_85099567_-|85087939_85088178_-|85085711_85085836_-|85084852_85084930_-|85084659_85084761_-|85083094_85083242_-
46138at8509	Single	group15	23490788	23586749	+	2601	407	0.6675	1.0	0	46138at8509_171643_0:002dd7	23490789_23490831_+|23542436_23542590_+|23548941_23549147_+|23551141_23551276_+|23551993_23552115_+|23553852_23553990_+|23554738_23555203_+|23562582_23562642_+|23566217_23566380_+|23569480_23569687_+|23574298_23574456_+|23575603_23575722_+|23584859_23585012_+|23586611_23586752_+
47663at8509	Single	group1	236153897	236221788	+	3248	730	0.8262	1.0	0	47663at8509_103695_0:0006d5	236153898_236154276_+|236164367_236165150_+|236213439_236213557_+|236218981_236219846_+|236221711_236221791_+
50162at8509	Single	group1	263682088	263694408	+	3565	709	0.9491	1.0	0	50162at8509_103695_0:003505	263682089_263683495_+|263684768_263684869_+|263686278_263686400_+|263687222_263687340_+|263688654_263688767_+|263690596_263690701_+|263692795_263692973_+|263694330_263694411_+
