# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
50872at8509	Complete	group4	108862061	108919920	-	3491	605
58845at8509	Complete	group8	26205350	26225680	+	3353	660
8062at8509	Complete	group9	71522169	71563881	+	3726	706
15798at8509	Complete	group2	157727542	157749612	+	3688	695
202at8509	Complete	group2	156744701	156837581	-	3331	711
41009at8509	Complete	group3	206335602	206357922	-	3248	704
45887at8509	Complete	group13	13037406	13049703	+	2744	683
49648at8509	Complete	group5	79632799	79673400	+	3038	697
52156at8509	Complete	group9	7699632	7710651	-	1983	718
8420at8509	Complete	group2	40431736	40467926	-	3570	716
20228at8509	Complete	group4	50684962	50731624	-	3478	714
25816at8509	Complete	group11	37616934	37711158	+	3247	714
29774at8509	Complete	group12	33831126	33900011	-	3629	715
31642at8509	Complete	group3	42044313	42066450	-	3150	709
3647at8509	Complete	group8	106465119	106467267	-	3515	715
38734at8509	Complete	group3	132200091	132210295	+	3353	684
40527at8509	Complete	group2	88620936	88657089	+	3254	654
44333at8509	Complete	group8	40577220	40580816	-	2708	702
5503at8509	Complete	group1	208291254	208293402	-	3273	704
8736at8509	Complete	group5	184112290	184148579	-	2580	713
9303at8509	Complete	group10	47777373	47800502	+	3441	713
27454at8509	Complete	group9	54996998	55022763	-	2709	708
28531at8509	Complete	group3	95040869	95048840	+	3458	713
35198at8509	Complete	group3	40221806	40245107	-	3151	676
35680at8509	Complete	group5	127362566	127400685	-	3047	694
56109at8509	Complete	group3	75417975	75434628	+	2502	708
60749at8509	Complete	group1	195292898	195305484	+	2221	652
12417at8509	Complete	group3	27674827	27706166	+	3560	680
14625at8509	Complete	group3	207764115	207813186	-	3232	684
21603at8509	Complete	group4	153022093	153057521	+	2928	708
29744at8509	Complete	group3	126321934	126328614	+	3388	713
40261at8509	Complete	group6	4219289	4240612	+	3545	697
4126at8509	Complete	group8	17391099	17416148	+	3598	713
44647at8509	Complete	group8	128525348	128570040	-	2294	679
45224at8509	Complete	group13	37325558	37357606	+	3644	712
46389at8509	Duplicated	group12	31738357	31761255	-	2723	710
46389at8509	Duplicated	group12	31612894	31635780	-	2711	710
31080at8509	Complete	group5	129624222	129635586	-	2757	705
32419at8509	Complete	group9	71320684	71361007	+	2709	708
40828at8509	Complete	group8	29543224	29574717	-	3460	710
45307at8509	Complete	group3	60231272	60305058	-	3440	677
50657at8509	Complete	group5	182900640	182923680	-	3322	676
25268at8509	Complete	group2	6288617	6335815	+	3378	711
27777at8509	Complete	group4	105976834	105987215	-	3213	699
31599at8509	Complete	group8	43815766	43873770	+	3779	701
32240at8509	Complete	group2	5752745	5795696	+	3028	704
45980at8509	Complete	group6	68469983	68543458	+	3431	708
46201at8509	Complete	group2	190042089	190110698	+	3017	697
48213at8509	Complete	group3	133900954	133951436	+	3394	709
49779at8509	Complete	group3	95925558	95933669	+	2368	676
53153at8509	Complete	group2	100059451	100080336	-	2864	688
60620at8509	Complete	group3	201990196	202004875	-	1594	681
1880at8509	Complete	group10	68829449	68858463	-	3319	705
26800at8509	Complete	group6	105127141	105161621	+	3218	702
2720at8509	Complete	group5	21491455	21516509	+	3481	708
27752at8509	Complete	group5	31077992	31092578	+	2896	697
30779at8509	Complete	group5	148571810	148599137	+	3403	699
39050at8509	Complete	group14	53873726	53934764	-	2900	685
41068at8509	Complete	group8	82108965	82130767	+	2668	698
49290at8509	Complete	group7	132696333	132758033	-	3262	634
50259at8509	Complete	group12	28101726	28114418	-	2746	683
8638at8509	Complete	group13	24584607	24602729	+	3403	708
1228at8509	Complete	group4	165309334	165396159	-	3615	709
1719at8509	Complete	group7	35587010	35641592	+	3530	701
26652at8509	Complete	group6	115838882	115887541	-	3460	652
29388at8509	Complete	group13	54133782	54157463	-	3082	700
37241at8509	Complete	group7	113984335	114015306	-	3295	689
44940at8509	Complete	group3	146013607	146033644	+	3558	699
45598at8509	Complete	group3	92266416	92271591	+	3395	686
51626at8509	Complete	group2	178164182	178176533	+	2103	717
53919at8509	Complete	group5	128597680	128612044	-	2538	662
55500at8509	Complete	group3	32688198	32696926	-	2295	699
56655at8509	Complete	group3	77565613	77606153	+	3260	692
14931at8509	Complete	group11	4158658	4160677	-	2462	666
20179at8509	Complete	group6	53448259	53504602	+	3590	694
20688at8509	Complete	group1	30440760	30457677	-	3045	711
27133at8509	Complete	group2	66527138	66663656	-	3543	695
28299at8509	Complete	group3	136879347	136886475	-	2800	679
50276at8509	Complete	group2	206060536	206090893	+	2183	696
52792at8509	Complete	group7	37930289	37976057	+	3253	687
20068at8509	Complete	group5	147203354	147221534	+	3198	669
20250at8509	Complete	group2	2352118	2367523	+	3483	697
22515at8509	Complete	group2	126103063	126105184	+	2966	707
23754at8509	Complete	group10	9160678	9163379	-	3375	705
25461at8509	Complete	group9	49801028	49831835	-	3386	696
26355at8509	Complete	group8	91418185	91463297	+	3403	706
2904at8509	Complete	group2	75181611	75223808	+	3795	704
44138at8509	Complete	group9	80206164	80223180	+	2540	662
44629at8509	Complete	group6	132118058	132148293	-	2304	670
16853at8509	Complete	group5	181154402	181199740	+	3580	703
19310at8509	Complete	group2	5603804	5632803	-	3038	585
2188at8509	Complete	group10	33362227	33440803	+	3499	706
25943at8509	Complete	group3	179435255	179470457	-	3340	695
30783at8509	Complete	group3	186642112	186652408	-	2899	692
30945at8509	Complete	group2	193675092	193717720	+	2750	695
33091at8509	Complete	group3	44497254	44528796	-	2197	650
35363at8509	Complete	group6	110829486	110846594	+	3458	701
45364at8509	Complete	group4	1769299	1774177	+	2866	663
53647at8509	Complete	group2	3368996	3452243	+	3269	644
55525at8509	Complete	group1	173596234	173625419	+	3870	680
57299at8509	Complete	group2	127667449	127982587	+	3439	677
27709at8509	Complete	group9	29638125	29648779	+	2368	646
27922at8509	Complete	group7	126675102	126687026	-	3324	700
31304at8509	Complete	group7	103921587	103923714	-	3331	706
31999at8509	Complete	group12	87831652	88009801	-	3528	689
3202at8509	Complete	group12	32320817	32365799	+	3720	692
32426at8509	Complete	group7	109880428	110059062	-	3357	700
47531at8509	Complete	group5	176925015	177037261	+	3226	714
50366at8509	Complete	group12	30820372	30874260	-	2749	693
53474at8509	Complete	group3	88210158	88216368	-	1937	335
16708at8509	Complete	group10	93707146	93721939	+	2915	694
17612at8509	Complete	group5	119878452	119882893	+	2914	700
25670at8509	Complete	group2	63166362	63195762	+	3566	699
27893at8509	Complete	group3	59857607	59866441	-	3133	638
38767at8509	Complete	group5	150608747	150640125	+	3254	698
39878at8509	Complete	group12	55694390	55733947	+	3268	722
44540at8509	Complete	group3	168454099	168537644	-	3580	704
49644at8509	Complete	group10	27163736	27181445	-	2621	705
49778at8509	Complete	group3	33840043	33850513	-	2655	659
5104at8509	Complete	group13	40080620	40092216	+	3687	662
56027at8509	Complete	group2	144552201	144565790	-	1533	670
56814at8509	Complete	group3	196974176	197046564	-	2211	651
57097at8509	Complete	group1	185367731	185422577	+	1348	680
58498at8509	Complete	group2	21750226	21819426	+	2846	685
13358at8509	Complete	group2	55244849	55255769	+	2854	697
14959at8509	Complete	group3	124529622	124556497	+	3211	701
22080at8509	Complete	group3	192896175	192902085	-	2658	620
22193at8509	Complete	group5	171622300	171702653	-	3710	475
24519at8509	Complete	group3	66176664	66194550	-	3308	675
38650at8509	Complete	group5	165053014	165079325	+	2957	694
9067at8509	Complete	group11	32933958	33136757	-	3439	666
13515at8509	Complete	group4	15505131	15634570	+	3351	698
15668at8509	Complete	group2	208687989	208724524	+	3488	701
17809at8509	Complete	group3	112753837	112777624	-	3020	684
18672at8509	Complete	group2	56205874	56349135	+	3424	688
25189at8509	Complete	group3	192950045	192957303	-	3420	692
28243at8509	Complete	group3	178619040	178634142	-	3059	618
32723at8509	Complete	group3	81964038	81979193	-	3596	688
43500at8509	Complete	group8	50155342	50185499	+	3478	695
44467at8509	Complete	group4	2427810	2446561	+	3567	697
50269at8509	Complete	group9	24546883	24571013	+	3168	673
11637at8509	Complete	group5	36088776	36120368	+	3168	697
15662at8509	Complete	group6	131441929	131496755	+	2707	709
16917at8509	Complete	group2	147456926	147525416	+	3335	681
22572at8509	Complete	group2	1305246	1477623	-	3312	586
291at8509	Complete	group8	74937436	74974132	-	3012	699
35049at8509	Complete	group5	38372398	38412661	-	3115	690
28071at8509	Duplicated	group13	17934420	17954000	-	1563	443
28071at8509	Duplicated	group3	172954200	172973920	+	1563	443
30757at8509	Complete	group2	206095363	206119283	-	2518	697
33168at8509	Complete	group4	172741367	172784658	+	2728	686
47436at8509	Complete	group13	19711626	19732358	-	3181	688
56652at8509	Complete	group2	47562453	47597445	+	1887	679
9495at8509	Complete	group2	187175246	187189688	-	3319	678
14611at8509	Complete	group9	43255550	43302988	-	3522	699
19426at8509	Complete	group7	65494490	65733787	+	2623	686
23694at8509	Complete	group2	126868635	126887309	-	3494	522
38515at8509	Complete	group7	48651507	48733222	+	3402	699
50626at8509	Complete	group4	6086343	6098726	-	2317	672
55475at8509	Complete	group6	119902650	119971546	-	3355	669
19928at8509	Complete	group7	116854863	116945132	-	3676	690
20791at8509	Complete	group9	38567392	38598959	+	3420	693
22562at8509	Complete	group5	169022689	169024786	+	3293	695
28381at8509	Complete	group4	86830261	86865429	+	3517	694
33135at8509	Complete	group12	73506632	73590463	+	2334	703
33575at8509	Complete	group1	130503424	130516277	+	3199	695
33645at8509	Complete	group11	23863040	23901376	-	2630	696
35162at8509	Complete	group3	53529341	53530892	-	1485	482
37069at8509	Complete	group6	64117255	64149155	+	3352	691
39607at8509	Complete	group1	90079914	90094436	-	2172	694
40282at8509	Complete	group3	132377084	132390857	-	3371	673
50876at8509	Complete	group4	84066713	84125290	+	2847	673
57704at8509	Complete	group5	16770519	17223490	-	3556	680
8527at8509	Complete	group9	43324947	43411372	+	3700	693
19428at8509	Complete	group3	188960107	188973909	+	2256	672
20470at8509	Complete	group2	85894926	85982917	-	3408	668
20693at8509	Complete	group6	74220341	74302285	-	3151	680
2368at8509	Complete	group10	54635173	54677367	+	3284	693
31187at8509	Complete	group8	59590454	59611052	+	3022	684
3729at8509	Complete	group10	36761662	36854679	-	3284	689
57962at8509	Complete	group12	51172953	51188198	+	2873	671
9356at8509	Complete	group1	224132544	224188182	+	3464	694
10821at8509	Complete	group1	206358813	206372423	-	3535	695
16301at8509	Complete	group2	117811448	117827978	-	3102	697
17462at8509	Duplicated	group3	185211236	185236217	+	3098	691
17462at8509	Duplicated	group3	185254306	185279255	-	3094	691
25716at8509	Complete	group5	22759293	22781550	-	3387	688
33060at8509	Complete	group6	131138939	131182285	-	3283	687
37311at8509	Complete	group1	238380465	238412666	+	3580	696
46883at8509	Complete	group6	8585072	8625429	+	3256	679
10120at8509	Complete	group9	29241533	29278824	+	3159	685
13985at8509	Complete	group3	131341302	131345776	+	3201	679
14422at8509	Complete	group6	40923160	40951440	-	3319	690
20834at8509	Complete	group4	56353786	56392723	-	3451	695
21896at8509	Complete	group3	54363099	54399781	-	3387	695
24634at8509	Complete	group8	20355530	20358758	-	2503	696
3654at8509	Complete	group3	76483372	76510100	+	3605	695
46884at8509	Complete	group4	123016033	123030393	+	2622	688
18347at8509	Complete	group3	93309653	93323400	+	3201	700
31727at8509	Complete	group9	2185065	2203465	+	3369	689
41431at8509	Complete	group3	44413327	44445073	-	3091	665
56578at8509	Complete	group3	158107309	158115523	-	2130	640
6091at8509	Complete	group7	5067416	5101027	+	3432	693
20723at8509	Complete	group9	52705123	52866211	+	3539	692
40888at8509	Complete	group3	57448144	57461356	+	3376	662
4194at8509	Complete	group10	93501732	93550762	-	3494	691
42714at8509	Complete	group6	102539652	102564525	-	3405	684
42939at8509	Complete	group10	10740888	10795807	+	3446	693
47299at8509	Complete	group1	18485559	18499250	+	1856	643
49517at8509	Complete	group12	42111045	42117945	-	3432	677
51312at8509	Complete	group2	123997688	124012572	+	2172	629
54756at8509	Complete	group7	130752533	130781265	-	2658	609
59941at8509	Complete	group4	87309874	87327661	+	2070	678
60647at8509	Complete	group7	75988423	76000715	+	2949	682
19401at8509	Complete	group3	81347663	81381447	+	3353	692
38359at8509	Complete	group11	66941473	66943537	-	3574	681
43975at8509	Complete	group1	31616302	31620108	+	2138	678
46274at8509	Complete	group2	175520402	175550442	-	2714	696
4857at8509	Complete	group2	29699399	29748407	-	3468	689
6165at8509	Complete	group1	136123664	136213291	+	3516	687
7575at8509	Complete	group2	77867961	77916503	+	3592	690
17407at8509	Complete	group7	4951038	4999626	+	2665	689
3102at8509	Complete	group4	123415932	123433518	-	3603	691
39441at8509	Complete	group8	40973975	41012062	-	3262	686
46323at8509	Complete	group7	98938394	98965129	+	1576	654
12316at8509	Complete	group6	94052851	94054924	-	3555	690
19181at8509	Complete	group2	20291780	20306126	-	2965	680
29645at8509	Complete	group5	36784053	36795844	-	3223	624
3432at8509	Complete	group7	3878912	3892014	+	2906	675
8886at8509	Complete	group9	61396505	61442273	+	2957	636
16639at8509	Complete	group3	54114879	54148424	-	3206	687
37774at8509	Complete	group13	29605052	29625485	-	2815	670
39959at8509	Complete	group10	10671289	10707139	+	3165	682
47074at8509	Complete	group5	36320737	36345550	+	2804	668
53155at8509	Duplicated	group14	53583497	53606131	-	2852	657
53155at8509	Duplicated	group14	50068116	50088908	+	2852	657
53970at8509	Complete	group9	15560802	15617974	-	3103	687
61514at8509	Complete	group2	119574999	119640486	+	1730	628
14908at8509	Complete	group2	186490364	186502455	+	2993	679
27098at8509	Complete	group3	91576731	91586866	-	3424	686
46922at8509	Complete	group3	82354345	82402271	-	3135	627
47148at8509	Complete	group1	112085988	112098765	-	3408	670
14287at8509	Complete	group3	112737284	112749760	+	3439	658
19327at8509	Complete	group8	15209474	15256391	-	3282	681
22134at8509	Complete	group9	87909665	87929577	-	3178	690
23648at8509	Complete	group9	15188761	15229801	+	2260	685
29592at8509	Complete	group1	3976855	4032996	+	2717	675
44041at8509	Complete	group1	117713261	117804596	-	3033	622
56489at8509	Complete	group2	29041449	29093072	-	2256	654
10761at8509	Complete	group6	52137159	52152928	+	3307	684
19329at8509	Complete	group9	16237640	16259331	+	2624	608
25175at8509	Complete	group8	68360544	68421398	-	3148	680
26993at8509	Complete	group5	32357519	32365637	-	3277	666
27881at8509	Complete	group9	27797204	27830518	+	3378	678
32637at8509	Complete	group8	15321853	15449726	-	3233	685
36370at8509	Complete	group5	86213621	86268770	-	3484	685
49714at8509	Complete	group3	106316746	106330590	+	2148	676
6194at8509	Complete	group3	93479046	93498614	+	3537	681
24669at8509	Complete	group5	42538956	42561743	-	2536	673
33240at8509	Complete	group1	201798622	201824524	-	3172	684
37534at8509	Complete	group3	91694979	91701095	-	3076	618
44592at8509	Complete	group3	33731205	33737287	-	3206	680
52560at8509	Complete	group3	90842339	90861023	-	2415	694
53697at8509	Complete	group12	59804128	59813832	-	1684	688
1622at8509	Complete	group12	87020238	87504118	+	2882	541
20948at8509	Complete	group1	118461252	118482168	+	3488	683
29046at8509	Complete	group7	76431670	76433659	+	2509	667
33248at8509	Complete	group1	241847446	241873693	-	3372	673
36578at8509	Complete	group2	137795812	137831930	-	3382	683
36921at8509	Complete	group9	44689965	44726065	-	3496	682
38540at8509	Complete	group3	197624863	197635970	+	2315	657
52984at8509	Complete	group3	198352240	198356857	-	1778	634
56191at8509	Complete	group8	69383056	69410604	+	1712	717
904at8509	Complete	group8	41446742	41534514	-	3649	650
9636at8509	Complete	group6	25285919	25442550	-	3296	683
11320at8509	Complete	ptg000672l	277168	280446	+	2766	675
20299at8509	Complete	group3	41812168	41853881	+	2876	670
28567at8509	Complete	group3	197524212	197534846	-	3337	675
35730at8509	Complete	group3	179817168	179868660	-	3263	648
55843at8509	Complete	group5	161045677	161074907	+	2927	675
57774at8509	Complete	group6	131911659	132084679	-	3130	683
26619at8509	Complete	group2	47373606	47378746	+	2355	681
37283at8509	Complete	group5	54688770	54767176	-	2753	657
10408at8509	Complete	group2	64768063	64797830	+	2833	680
25953at8509	Complete	group11	72110881	72307637	+	3343	675
28628at8509	Complete	group6	126099412	126209241	-	3031	663
39817at8509	Complete	ptg000263l	473735	502786	-	2453	637
57950at8509	Complete	group6	121364852	121370825	+	2761	674
60588at8509	Complete	group7	138505295	138558997	+	2436	662
9688at8509	Complete	group8	58788429	58805835	-	3315	678
19525at8509	Complete	group2	137526650	137565994	+	3197	657
36122at8509	Complete	group7	108306226	108362047	+	2860	677
38810at8509	Complete	group3	147297972	147331126	+	3145	667
51445at8509	Duplicated	group14	49802247	49824379	-	2979	676
51445at8509	Duplicated	group14	53845464	53867642	+	2971	676
55623at8509	Complete	group5	79128687	79196612	+	3197	677
1356at8509	Complete	group7	59936755	59955226	-	3375	678
18407at8509	Complete	group11	56705462	56710726	-	3487	645
2881at8509	Complete	group8	81751267	81784814	+	3417	675
29780at8509	Complete	group3	96784533	96796062	+	2480	676
30274at8509	Complete	group1	228920358	228936670	+	3400	663
37983at8509	Complete	group2	137605839	137615547	-	2663	631
39606at8509	Complete	group5	126366868	126391086	-	3293	677
40160at8509	Complete	group9	38355786	38384635	+	2919	660
50640at8509	Complete	group2	184750296	184784375	-	3215	669
12286at8509	Complete	group4	51072211	51119648	-	3228	674
14517at8509	Complete	group1	116435409	116471927	+	3286	671
21157at8509	Complete	group3	27483115	27490318	+	2786	644
23236at8509	Complete	group1	218362199	218391895	-	3217	669
23356at8509	Complete	group5	122775653	122777678	-	3227	673
36134at8509	Complete	group2	12114657	12154608	-	3310	672
38015at8509	Complete	group10	9082429	9087971	-	3386	659
43750at8509	Complete	group4	149009920	149035773	-	2260	669
44567at8509	Complete	group8	26153013	26183002	+	2975	618
44931at8509	Complete	group6	138755012	138802637	-	3464	676
47918at8509	Complete	group3	196597372	196602669	+	3303	667
49195at8509	Complete	group5	39468354	39495199	-	3290	661
12402at8509	Complete	group9	86376443	86408615	+	3173	677
1839at8509	Complete	group5	1916047	1918081	+	3385	674
22099at8509	Complete	group3	88405932	88433874	+	3367	670
23351at8509	Complete	group8	98192908	98256190	-	3133	674
26408at8509	Complete	group13	23227175	23261773	+	2647	673
26966at8509	Complete	group3	102593190	102615240	-	3317	662
31078at8509	Complete	group4	180303140	180402024	-	2759	636
31182at8509	Complete	group4	146388493	146411201	+	2624	674
35661at8509	Complete	group5	117967539	118031998	-	3235	677
60244at8509	Complete	group1	173628058	173647410	-	3307	677
10447at8509	Complete	group6	33829428	33870184	+	3196	664
11756at8509	Complete	group3	94962727	94975642	-	3215	687
13801at8509	Complete	group1	195147360	195195905	+	2913	668
19735at8509	Complete	group2	164064174	164094674	-	2559	680
26622at8509	Complete	group2	197060338	197080156	+	3139	675
10314at8509	Complete	group7	76332031	76357608	+	3082	674
12442at8509	Complete	group7	78594430	78606695	-	3416	666
15319at8509	Complete	group4	105855041	105905055	+	3096	673
30269at8509	Complete	group9	54943385	54995910	+	2711	668
33044at8509	Complete	group8	9815210	9831012	+	2741	672
34342at8509	Complete	group9	62516214	62606488	-	3099	670
37012at8509	Complete	group3	96317645	96345635	+	3009	667
39625at8509	Complete	group2	192064489	192086058	+	2480	641
41555at8509	Complete	group8	55519593	55572309	+	2977	673
109at8509	Complete	group3	37072355	37092707	-	3416	669
15021at8509	Complete	group7	52510566	52561039	+	3390	674
18157at8509	Complete	group5	151558099	151565669	+	3059	659
38598at8509	Complete	group7	48806179	48888962	-	3265	669
38659at8509	Complete	group3	96044477	96056522	-	3325	580
4999at8509	Complete	group13	33279615	33323367	-	2614	606
55215at8509	Complete	group13	49364936	49385892	+	2805	627
60525at8509	Complete	group10	29865604	30035784	-	2847	540
9106at8509	Complete	group2	50631343	50674717	-	3011	674
11264at8509	Complete	group9	15317764	15354125	-	3231	673
22473at8509	Complete	group3	78763910	78807843	-	3405	670
36633at8509	Complete	group4	105573464	105607915	+	3015	672
40838at8509	Complete	group9	103308870	103422109	-	3521	611
44263at8509	Complete	group3	95403020	95420011	-	2983	664
47977at8509	Complete	group4	147655734	147732474	-	3294	644
51173at8509	Complete	group3	204943666	204945836	+	1841	574
5571at8509	Complete	group1	123915958	124191145	-	3291	673
11596at8509	Complete	group2	57698728	57703109	-	3349	649
15415at8509	Complete	group8	62095044	62135440	-	3014	640
1613at8509	Complete	group2	5554718	5595904	-	3157	672
25393at8509	Complete	group1	61165908	61192457	-	3434	655
35338at8509	Complete	group1	187311063	187333311	+	3331	663
36849at8509	Complete	group4	46950564	47054959	+	3401	584
40318at8509	Complete	group3	114629149	114667734	+	2877	658
48653at8509	Complete	group3	45831883	45854253	+	2537	662
11349at8509	Complete	group2	82212599	82242631	+	3342	660
11761at8509	Complete	group7	120547262	120567293	-	3197	668
16730at8509	Complete	group2	69789209	69796050	-	3466	337
18210at8509	Complete	group4	19145349	19161290	-	3100	661
18359at8509	Complete	group12	33165686	33215022	+	3375	674
30339at8509	Complete	group3	140066548	140081322	-	3106	635
40177at8509	Complete	group1	50892574	50996470	-	3430	609
47045at8509	Complete	group2	184795896	184821417	-	3020	659
49031at8509	Complete	group13	23476971	23510139	+	3395	654
49411at8509	Complete	group6	73445220	73451915	-	2251	670
52692at8509	Complete	group4	105702358	105710350	-	1725	588
56774at8509	Complete	group5	182010655	182027552	-	1232	554
9937at8509	Complete	group6	110973274	111016992	-	3355	667
18464at8509	Complete	group13	46801733	46852717	-	2493	486
40597at8509	Complete	group10	44776685	44800498	+	3208	656
53681at8509	Complete	group7	59620260	59663710	-	3371	668
55543at8509	Complete	group3	189472596	189528616	-	3035	609
56927at8509	Complete	group8	101033554	101106326	+	1625	582
9484at8509	Complete	group8	45750677	45838704	+	3305	658
21745at8509	Complete	group12	77551267	77564773	+	2463	660
25389at8509	Complete	group3	90388835	90390818	+	2902	653
27827at8509	Complete	group5	109044163	109091762	-	3371	643
32113at8509	Complete	group4	107286392	107306002	-	3182	652
32879at8509	Complete	group2	183811862	183831083	-	3252	662
35300at8509	Complete	group3	202165307	202202274	+	3436	639
38956at8509	Complete	group2	99919983	99935783	-	2728	636
43911at8509	Complete	group2	136595012	136601654	-	2733	676
50831at8509	Complete	group5	161211875	161250307	+	2707	654
10176at8509	Complete	group3	114195924	114237626	+	3494	664
15764at8509	Complete	group4	77924042	78008407	+	3252	578
17915at8509	Complete	group3	124655939	124673485	+	3254	665
39762at8509	Complete	group7	111311586	111317886	-	3259	667
42889at8509	Complete	group5	128221315	128294778	+	3221	665
43916at8509	Complete	group2	159975902	160009666	-	2355	657
51666at8509	Complete	group3	71643973	71652933	-	3233	625
52002at8509	Complete	group9	14788447	14816127	+	2497	661
61100at8509	Complete	group7	137744749	137746684	+	963	616
7189at8509	Complete	group2	68220696	68257386	-	3283	666
2839at8509	Complete	group7	61244571	61277110	-	3199	657
32358at8509	Complete	group6	114945801	114986882	-	3279	651
36747at8509	Complete	group1	191045387	191109631	-	3321	666
57519at8509	Complete	group12	69497440	69533096	+	3118	625
57560at8509	Complete	group9	58446276	58487200	-	2990	620
18650at8509	Complete	group1	259841268	259874588	+	2296	663
29304at8509	Complete	group1	18830652	18840286	-	2863	651
3873at8509	Complete	group6	127100842	127195314	-	3463	666
48366at8509	Complete	group5	40556196	40575950	+	2535	646
58246at8509	Complete	group3	134794984	134802463	+	1857	707
7919at8509	Complete	group4	55336621	55338622	-	3179	659
18341at8509	Complete	group3	54041665	54088882	+	3166	650
18592at8509	Complete	group9	80359256	80402495	-	2845	660
19279at8509	Complete	group12	69694925	69727731	-	3362	668
3026at8509	Complete	group9	77496184	77514148	-	3403	606
35991at8509	Complete	group3	135514407	135536406	+	2483	645
49021at8509	Complete	group2	157912553	158003513	+	1132	363
49249at8509	Complete	group1	205684461	205798659	+	3372	663
61181at8509	Complete	group4	171993972	172001843	-	2705	640
13598at8509	Complete	group5	31217555	31248815	-	2457	656
23096at8509	Complete	group3	130274090	130281415	+	2707	625
28387at8509	Complete	group8	43123715	43132867	+	3359	659
33628at8509	Complete	group4	108650478	108690068	+	2961	640
37927at8509	Complete	group3	143068133	143076171	-	2910	638
493at8509	Complete	group1	42986234	43101573	-	3590	478
51877at8509	Complete	group10	53866351	53919575	-	2309	614
59080at8509	Complete	group3	207238918	207281905	+	2851	640
9907at8509	Complete	group3	137396194	137425073	-	3026	611
10114at8509	Complete	group2	190375284	190408352	+	3177	656
20283at8509	Complete	group10	66882249	66909793	-	2656	662
25934at8509	Complete	group3	83534467	83558429	-	2293	650
30951at8509	Complete	group1	63840933	63935658	+	2837	657
35502at8509	Complete	group3	94363408	94367859	+	2640	619
44648at8509	Complete	group2	107450463	107474339	-	1687	243
51339at8509	Complete	group12	3994795	4022230	+	3409	657
51418at8509	Complete	group7	28211090	28213076	+	3096	655
53989at8509	Complete	group3	160160481	160180767	-	2494	650
12817at8509	Complete	group1	188087027	188098750	-	3230	666
26337at8509	Complete	group3	202892034	202895063	-	3284	659
33487at8509	Complete	group3	74396350	74454383	+	3361	642
43191at8509	Complete	group12	58866497	58928471	+	3030	632
44426at8509	Complete	group8	71032753	71085806	+	3076	657
46473at8509	Complete	group7	77303706	77322864	-	2019	584
9392at8509	Complete	group8	37408724	37430941	+	3294	661
13568at8509	Complete	group2	29231757	29265148	-	2900	654
1402at8509	Complete	group3	126343298	126362932	-	2994	273
16232at8509	Complete	group8	14925394	14950256	-	3186	658
24321at8509	Complete	group1	186420137	186445100	-	2573	661
31590at8509	Complete	group1	253892930	253928620	-	1546	654
45002at8509	Complete	group2	148808516	148839056	-	2757	654
54230at8509	Complete	group3	81684973	81707079	+	3505	634
5620at8509	Complete	group2	164935622	164968339	+	3242	657
6602at8509	Complete	group1	66789279	66809218	-	3173	661
7339at8509	Complete	group2	176019718	176044956	-	2966	641
10543at8509	Complete	group10	81123133	81142749	-	3076	643
15521at8509	Complete	group3	92564116	92588100	-	3182	637
17892at8509	Complete	group7	85113671	85115657	+	3216	659
33056at8509	Complete	group4	173549395	173615006	-	3323	637
49018at8509	Complete	group3	86172118	86186193	-	2609	647
49793at8509	Complete	group7	86865867	86906090	-	2863	648
11111at8509	Complete	group1	85552922	85575901	+	2871	649
11784at8509	Complete	group1	60147952	60168334	-	3319	657
14541at8509	Complete	group1	158272022	158321396	+	3239	655
17773at8509	Complete	group11	14873737	14930335	-	3390	658
18153at8509	Complete	group2	176455164	176487301	+	2791	658
40574at8509	Complete	group3	55352800	55367119	-	3249	651
45122at8509	Complete	group10	3756811	3762643	-	2922	665
54540at8509	Complete	group12	35726240	35736116	+	3073	597
58817at8509	Complete	group3	33300606	33302562	+	2985	636
6603at8509	Complete	group6	57486464	57753804	+	3322	638
24343at8509	Complete	group10	91315078	91412033	-	2663	619
25647at8509	Complete	group3	196848335	196854038	+	2855	636
47233at8509	Complete	group3	106999547	107028560	-	2757	655
50308at8509	Complete	group6	111868585	111897463	-	3059	659
51926at8509	Complete	group3	206254474	206270257	+	2580	650
52094at8509	Complete	group1	65400669	65427816	+	3149	656
16465at8509	Complete	group2	10462696	10494395	+	2918	653
20850at8509	Complete	group13	23538797	23554960	+	3049	654
25210at8509	Complete	group3	59284925	59313368	+	3056	653
25671at8509	Complete	group4	98294809	98324077	+	2002	658
29985at8509	Complete	group1	35910771	35973278	-	2749	656
38067at8509	Complete	group2	206283855	206298197	-	2753	644
5785at8509	Complete	group9	76144912	76217804	+	3421	651
16571at8509	Complete	group3	166052075	166071149	+	2579	633
29528at8509	Complete	group3	202808173	202831645	-	2983	551
31306at8509	Complete	group3	178944433	178946733	-	2656	653
41376at8509	Complete	group3	33900849	33906738	+	2286	644
42238at8509	Complete	group6	68359041	68393856	-	3021	650
46404at8509	Complete	group1	93073104	93123427	-	3170	630
47323at8509	Complete	group1	43270204	43338070	+	3004	654
55460at8509	Complete	group3	194631623	194645517	+	1999	583
6794at8509	Fragmented	group3	36481802	36501415	+	1776	404
8772at8509	Complete	group3	15359903	15383595	+	2967	637
29293at8509	Complete	group10	30452218	30462443	+	2471	640
