Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
21943at8509	Single	group2	50985167	51014038	+	2590	509	0.9121	1.0	0	21943at8509_103695_0:00131a	50985168_50985212_+|50985378_50985465_+|50985544_50985591_+|50985821_50985871_+|50998733_50998862_+|51000265_51000552_+|51003587_51003843_+|51007053_51007115_+|51008425_51008493_+|51008944_51009113_+|51013444_51013545_+|51013820_51014041_+
2374at8509	Single	group11	24772016	24804487	-	2010	440	0.8568	0.8747553816046967	0	2374at8509_481883_0:000cb4	24804394_24804487_-|24799823_24799902_-|24798775_24798832_-|24797297_24797470_-|24793385_24793436_-|24791703_24791817_-|24791041_24791114_-|24790617_24790696_-|24784503_24784573_-|24783068_24783148_-|24776430_24776502_-|24774754_24774826_-|24773798_24773885_-|24772711_24772782_-|24772014_24772163_-
25880at8509	Single	group5	68984084	69118475	-	2495	510	0.9178	1.0	0	25880at8509_171643_0:0032b0	69118397_69118475_-|69079915_69080054_-|69039971_69040015_-|69039182_69039291_-|69036738_69036817_-|69028144_69028311_-|69023546_69023740_-|69022640_69022726_-|68988631_68988740_-|68984082_68984600_-
28726at8509	Single	group3	36679023	36684180	+	1753	497	0.6903	0.9843444227005871	0	28726at8509_103695_0:00275d	36679024_36679078_+|36679171_36679310_+|36680185_36680229_+|36680598_36680701_+|36680795_36680950_+|36681110_36681213_+|36681314_36681514_+|36681617_36681731_+|36681834_36681948_+|36683190_36683388_+|36683814_36683944_+|36684043_36684180_+
31792at8509	Single	group2	189987095	189996089	-	2204	510	0.8359	1.0	0	31792at8509_884348_0:003280	189995951_189996089_-|189994112_189994247_-|189993033_189993153_-|189991297_189991517_-|189990125_189990261_-|189989504_189989694_-|189988420_189988601_-|189988149_189988321_-|189987096_189987331_-
32673at8509	Single	group10	8446907	8464617	-	2375	510	0.8885	1.0	0	32673at8509_103695_0:001f36	8464414_8464617_-|8460866_8461090_-|8453130_8453405_-|8451023_8451178_-|8449022_8449303_-|8446905_8447297_-
34340at8509	Single	group2	69372427	69400717	-	2387	506	0.9237	1.0	0	34340at8509_103944_0:001800	69400368_69400717_-|69387651_69388093_-|69385419_69385869_-|69382546_69382591_-|69372425_69372652_-
39865at8509	Single	group2	161585576	161661883	-	2444	511	0.9102	1.0	0	39865at8509_103695_0:0010dd	161661648_161661883_-|161628311_161628479_-|161627153_161627497_-|161620396_161620508_-|161610448_161610532_-|161605995_161606113_-|161592913_161592976_-|161591125_161591232_-|161588479_161588630_-|161585574_161585721_-
43053at8509	Single	group4	137431738	137543013	+	2033	500	0.7652	1.0	0	43053at8509_146911_0:003e7d	137431739_137431889_+|137432178_137432281_+|137432973_137433052_+|137436218_137436338_+|137454727_137454816_+|137456561_137456698_+|137495159_137495226_+|137497615_137497687_+|137499052_137499237_+|137507868_137507994_+|137510282_137510364_+|137534051_137534119_+|137542792_137543016_+
47169at8509	Single	group4	108980090	109033789	-	1828	506	0.6562	1.0	0	47169at8509_61221_0:002e33	109033740_109033789_-|109032033_109032113_-|109027779_109027826_-|109026731_109026892_-|109013008_109013127_-|109011974_109012073_-|109007485_109007548_-|109004742_109004806_-|109002973_109003033_-|108998011_108998092_-|108993306_108993398_-|108987836_108987893_-|108987012_108987092_-|108986130_108986235_-|108982994_108983091_-|108981954_108982049_-|108981400_108981470_-|108980088_108980190_-
50599at8509	Single	group6	112594243	112598316	+	2668	514	0.9728	1.0	0	50599at8509_35670_0:00315d	112594244_112595309_+|112597304_112597467_+|112598023_112598319_+
53101at8509	Single	group3	80893363	80905169	+	1979	506	0.7456	1.0	0	53101at8509_80427_0:004dc9	80893364_80893461_+|80895370_80895532_+|80896505_80896711_+|80897874_80897973_+|80898104_80898315_+|80901575_80901727_+|80902606_80902714_+|80903092_80903265_+|80904059_80904204_+|80905002_80905172_+
61004at8509	Single	group9	54280728	54282859	-	2576	448	0.9364	1.0	0	61004at8509_103944_0:0014fc	54282809_54282859_-|54280726_54282228_-
11052at8509	Single	group4	40975747	41032265	-	2406	499	0.8843	1.0	0	11052at8509_103695_0:002985	41032199_41032265_-|41006579_41006836_-|41003171_41003388_-|40994967_40995066_-|40987872_40988018_-|40985118_40985393_-|40983598_40983795_-|40977579_40977709_-|40975745_40975879_-
11747at8509	Single	group5	145996306	146011254	+	2355	506	0.8745	1.0	0	11747at8509_103695_0:0017b6	145996307_145996396_+|145997071_145997163_+|145997596_145997780_+|145998725_145998903_+|146000371_146000496_+|146000863_146000998_+|146002072_146002156_+|146007031_146007177_+|146008111_146008212_+|146009815_146009948_+|146010451_146010509_+|146011064_146011257_+
16434at8509	Single	group10	65965607	65990711	-	2149	491	0.8364	0.9666666666666667	0	16434at8509_103695_0:000830	65990598_65990711_-|65988982_65989136_-|65987928_65988046_-|65986829_65986987_-|65984328_65984481_-|65976632_65976734_-|65975523_65975652_-|65974310_65974401_-|65969252_65969345_-|65968182_65968272_-|65965608_65965878_-
31228at8509	Single	group1	210222494	210268029	+	2424	509	0.9157	1.0	0	31228at8509_103695_0:00032d	210222495_210222727_+|210245299_210245497_+|210247625_210247858_+|210258637_210258805_+|210261599_210261714_+|210262401_210262574_+|210263835_210263982_+|210265232_210265302_+|210266109_210266229_+|210267971_210268032_+
34397at8509	Single	group3	177649013	177690706	+	2404	495	0.9103	1.0	0	34397at8509_35019_0:0027b4	177649014_177649103_+|177663533_177663567_+|177666355_177666433_+|177668421_177668556_+|177682444_177682535_+|177682949_177683009_+|177684290_177684467_+|177685509_177685776_+|177686963_177687105_+|177689898_177690168_+|177690521_177690709_+
35481at8509	Single	group3	135732932	135742845	-	2527	508	0.9358	1.0	0	35481at8509_103695_0:00346b	135742690_135742845_-|135742538_135742612_-|135740880_135741123_-|135740525_135740622_-|135739905_135740017_-|135739059_135739170_-|135738646_135738741_-|135737735_135737820_-|135737049_135737155_-|135735920_135736027_-|135734782_135734907_-|135733823_135733967_-|135732930_135733008_-
4090at8509	Single	group1	206518813	206529768	-	2680	502	0.9471	1.0	0	4090at8509_103944_0:00407c	206529703_206529768_-|206525688_206525874_-|206522306_206522461_-|206520848_206521029_-|206518811_206519752_-
41103at8509	Single	group14	54041180	54043975	-	2359	496	0.8969	1.0	0	41103at8509_103695_0:003b20	54043479_54043975_-|54041178_54042213_-
47120at8509	Single	group9	12057679	12084808	-	1320	464	0.5611	0.9764705882352941	0	47120at8509_470340_0:0014eb	12084131_12084808_-|12083185_12083307_-|12082025_12082084_-|12079044_12079168_-|12077154_12077212_-|12076791_12076978_-|12066843_12066896_-|12061258_12061319_-|12057680_12057764_-
51917at8509	Single	group7	22659954	22661451	+	2353	433	0.9216	1.0	0	51917at8509_103944_0:002a51	22659955_22661454_+
59655at8509	Single	group6	81681638	81691982	+	2232	487	0.8725	1.0	0	59655at8509_103695_0:002a08	81681639_81681831_+|81682742_81683423_+|81685968_81686013_+|81688637_81688974_+|81691745_81691985_+
8682at8509	Single	group10	81042834	81101681	-	2509	507	0.9412	1.0	0	8682at8509_103695_0:0016a5	81101554_81101681_-|81062173_81062236_-|81059928_81060134_-|81048600_81048712_-|81048322_81048467_-|81047335_81047407_-|81046500_81046651_-|81045863_81045990_-|81045296_81045517_-|81044930_81045050_-|81042832_81043007_-
14078at8509	Single	group4	171882573	171968357	-	2231	516	0.8054	1.0	0	14078at8509_103695_0:003a7f	171967975_171968357_-|171919700_171919821_-|171916404_171916567_-|171905797_171905965_-|171897872_171898030_-|171893309_171893490_-|171885684_171885849_-|171882571_171882785_-
14777at8509	Single	group10	66277526	66294699	+	2556	498	0.9253	1.0	0	14777at8509_103944_0:004884	66277527_66277611_+|66278611_66278820_+|66281700_66281896_+|66282966_66283127_+|66285497_66285655_+|66287384_66287519_+|66288237_66288376_+|66293715_66293814_+|66294365_66294702_+
15242at8509	Single	group1	241215552	241222271	-	2451	261	0.9176	1.0	0	15242at8509_103695_0:0006dc	241221510_241222271_-|241215550_241216320_-
16746at8509	Single	group2	57946564	57959770	+	2567	507	0.9627	1.0	0	16746at8509_103944_0:002983	57946565_57946729_+|57947263_57947342_+|57947992_57948441_+|57949880_57949997_+|57951523_57951619_+|57956298_57956469_+|57958250_57958443_+|57959520_57959773_+
17855at8509	Single	group1	2771329	2780849	+	2327	507	0.8861	1.0	0	17855at8509_103695_0:004315	2771330_2771652_+|2775236_2775871_+|2780282_2780852_+
21832at8509	Single	group3	188339792	188343226	+	2554	509	0.9824	1.0	0	21832at8509_35670_0:0035c9	188339793_188340056_+|188340138_188340317_+|188340416_188340621_+|188341284_188341448_+|188341904_188342069_+|188342166_188342313_+|188342452_188342560_+|188342661_188342865_+|188343140_188343229_+
2194at8509	Single	group1	50775672	50797675	-	2452	509	0.9045	1.0	0	2194at8509_103695_0:003e66	50797544_50797675_-|50789387_50789432_-|50789183_50789291_-|50787205_50787303_-|50787009_50787112_-|50784867_50785016_-|50784080_50784232_-|50780911_50781093_-|50780509_50780585_-|50777392_50777545_-|50776643_50776774_-|50775670_50775872_-
25548at8509	Single	group3	186376931	186448533	+	2521	507	0.9548	1.0	0	25548at8509_103695_0:00148d	186376932_186377001_+|186377955_186378049_+|186379697_186379896_+|186390053_186390175_+|186390798_186390973_+|186402056_186402295_+|186409497_186409664_+|186415811_186415941_+|186418780_186418842_+|186420958_186421002_+|186445295_186445438_+|186448465_186448536_+
3496at8509	Single	group3	154817231	154843977	-	2609	501	0.9646	1.0	0	3496at8509_103944_0:0016e0	154843876_154843977_-|154843300_154843381_-|154838799_154838889_-|154837881_154837979_-|154833132_154833235_-|154830262_154830411_-|154829535_154829687_-|154828126_154828305_-|154820889_154820965_-|154819239_154819392_-|154817743_154817874_-|154817229_154817431_-
43312at8509	Single	group4	168660943	168724085	+	1962	469	0.7485	0.9744597249508841	0	43312at8509_171643_0:000875	168660944_168661244_+|168681458_168681602_+|168683550_168683979_+|168717305_168717448_+|168722832_168723060_+|168723853_168724088_+
7136at8509	Single	group1	178511666	178524266	+	1197	330	0.6376	0.7131630648330058	0	7136at8509_460621_0:000add	178511667_178512461_+|178523994_178524266_+
7851at8509	Single	group3	31030516	31053709	-	2086	506	0.7623	1.0	0	7851at8509_146911_0:002e08	31053468_31053709_-|31046597_31046752_-|31045540_31045739_-|31042886_31043089_-|31041437_31041591_-|31033791_31033957_-|31032437_31032515_-|31031158_31031349_-|31030514_31030627_-
12126at8509	Single	group4	94179581	94198482	+	2498	503	0.9548	1.0	0	12126at8509_103695_0:002d23	94179582_94179731_+|94180977_94181084_+|94181827_94182012_+|94186166_94186299_+|94189834_94190131_+|94191016_94191213_+|94191874_94192116_+|94193933_94194037_+|94198378_94198485_+
16471at8509	Single	group11	29413887	29461427	+	2470	506	0.9646	1.0	0	16471at8509_103695_0:0003e6	29413888_29413912_+|29415557_29415652_+|29427208_29427374_+|29432011_29432194_+|29436841_29437046_+|29438150_29438323_+|29441465_29441617_+|29446372_29446563_+|29450822_29450938_+|29455581_29455726_+|29461364_29461430_+
19627at8509	Single	group3	184995072	185003874	-	2101	505	0.776	1.0	0	19627at8509_103695_0:002ae8	185003128_185003874_-|184995070_184995852_-
19866at8509	Single	group7	95899447	95986947	+	1758	466	0.6614	1.0	0	19866at8509_103695_0:001c9c	95899448_95900140_+|95952702_95952849_+|95969205_95969335_+|95980979_95981149_+|95985807_95985947_+|95986729_95986950_+
23091at8509	Single	group9	46110114	46237632	+	2623	502	0.9685	1.0	0	23091at8509_103944_0:000507	46110115_46110170_+|46115835_46116548_+|46119149_46119210_+|46121974_46122156_+|46124269_46124348_+|46192343_46192410_+|46193702_46193741_+|46196284_46196354_+|46220659_46220741_+|46237466_46237635_+
28742at8509	Single	group5	71981929	72019261	+	2574	507	0.9744	1.0	0	28742at8509_103944_0:002b84	71981930_71981944_+|71988620_71988715_+|71990752_71990883_+|71994078_71994179_+|71998520_71998542_+|72003684_72003805_+|72005173_72005382_+|72006861_72006959_+|72008621_72008750_+|72010611_72010643_+|72014436_72014536_+|72015867_72016118_+|72017641_72017729_+|72019142_72019264_+
30475at8509	Single	group3	81902480	81909903	+	2392	505	0.9272	1.0	0	30475at8509_103944_0:004123	81902481_81902665_+|81903753_81903897_+|81904638_81904751_+|81905770_81905898_+|81906423_81906532_+|81906828_81906970_+|81907693_81907884_+|81907981_81908090_+|81908757_81908897_+|81909649_81909906_+
37645at8509	Single	group3	112679141	112732361	+	2484	507	0.937	1.0	0	37645at8509_176946_0:001d28	112679142_112679347_+|112691389_112691423_+|112693229_112693372_+|112694287_112694351_+|112707185_112707301_+|112709347_112709426_+|112711370_112711451_+|112714090_112714182_+|112726413_112726559_+|112728269_112728444_+|112728532_112728630_+|112731217_112731305_+|112732171_112732364_+
39150at8509	Single	group2	218052916	218067073	-	2163	497	0.7949	0.9980314960629921	0	39150at8509_103695_0:002de0	218066844_218067073_-|218063827_218064067_-|218062778_218062996_-|218060992_218061161_-|218059562_218059686_-|218059324_218059451_-|218058984_218059086_-|218052917_218053221_-
41653at8509	Single	group3	102591231	102593881	-	1754	512	0.6778	1.0	0	41653at8509_103695_0:003c82	102593707_102593881_-|102593429_102593607_-|102592832_102593008_-|102592596_102592729_-|102592212_102592330_-|102591229_102592007_-
41924at8509	Single	group12	50128349	50147590	+	1262	406	0.5919	0.8740157480314961	0	41924at8509_8520_0:0030b8	50128350_50128503_+|50129218_50129318_+|50134843_50134880_+|50136796_50136886_+|50138169_50138255_+|50139418_50139605_+|50140000_50140140_+|50140431_50140650_+|50141836_50141986_+|50147529_50147590_+
56400at8509	Single	group1	192752477	192766876	+	2365	502	0.9253	1.0	0	56400at8509_103944_0:00134e	192752478_192752713_+|192754795_192754943_+|192757841_192757986_+|192758960_192759058_+|192760078_192760188_+|192760753_192760854_+|192762479_192762670_+|192762771_192762851_+|192764226_192764331_+|192765187_192765318_+|192766704_192766879_+
8496at8509	Single	group2	154093059	154123568	+	2461	503	0.9232	1.0	0	8496at8509_103695_0:00462c	154093060_154093098_+|154103708_154103783_+|154105419_154105498_+|154107645_154107713_+|154110160_154110229_+|154110794_154110894_+|154111422_154111565_+|154112131_154112232_+|154113837_154114027_+|154116167_154116337_+|154118874_154119063_+|154120543_154120680_+|154122314_154122403_+|154123506_154123571_+
11907at8509	Single	group3	24884748	24893314	-	1808	468	0.6863	1.0	0	11907at8509_103695_0:00231b	24893062_24893314_-|24891135_24891370_-|24889990_24890180_-|24889295_24889417_-|24886920_24887024_-|24884746_24885334_-
16000at8509	Single	group3	18141334	18142882	+	2039	512	0.775	1.0	0	16000at8509_103695_0:00396a	18141335_18142885_+
18582at8509	Single	group3	126508311	126516524	-	2428	494	0.9014	1.0	0	18582at8509_103944_0:001d32	126516468_126516524_-|126514386_126514484_-|126512937_126513097_-|126512421_126512545_-|126512078_126512207_-|126511835_126511983_-|126511303_126511490_-|126510821_126510931_-|126510630_126510731_-|126510349_126510421_-|126509648_126509775_-|126508309_126508509_-
20952at8509	Single	group3	81113896	81121457	-	2217	500	0.7988	1.0	0	20952at8509_933632_0:00397b	81121332_81121457_-|81120615_81120831_-|81119873_81120071_-|81118335_81118530_-|81117058_81117162_-|81116247_81116361_-|81115945_81116025_-|81115627_81115724_-|81114938_81115020_-|81114373_81114515_-|81113894_81114048_-
26475at8509	Single	group12	12760670	12796244	+	2453	501	0.9428	1.0	0	26475at8509_103944_0:003831	12760671_12761187_+|12777951_12778076_+|12779917_12780061_+|12783461_12783584_+|12787190_12787293_+|12789078_12789174_+|12792940_12793089_+|12793375_12793558_+|12796171_12796247_+
26718at8509	Single	group11	44700481	44725633	-	1649	495	0.6575	1.0	0	26718at8509_146911_0:0009cd	44725417_44725633_-|44722908_44723100_-|44721976_44722147_-|44713492_44713612_-|44708517_44708702_-|44706894_44707021_-|44706039_44706219_-|44703366_44703439_-|44700482_44700718_-
28659at8509	Single	group3	85288607	85295209	-	1991	488	0.7627	0.9723865877712031	0	28659at8509_8524_0:003282	85295161_85295209_-|85292778_85292933_-|85291826_85292015_-|85291138_85291610_-|85290460_85290568_-|85289862_85290015_-|85289392_85289522_-|85288771_85288903_-|85288608_85288688_-
36067at8509	Single	group5	164574182	164602239	+	2127	430	0.8428	1.0	0	36067at8509_103695_0:00200d	164574183_164574602_+|164581781_164581869_+|164583565_164583653_+|164585462_164585543_+|164590923_164591006_+|164592818_164592954_+|164595378_164595456_+|164596277_164596420_+|164598573_164598628_+|164599315_164599368_+|164600436_164600559_+|164602104_164602242_+
36838at8509	Single	group6	25847418	25931460	+	2643	489	0.9586	1.0	0	36838at8509_35019_0:002661	25847419_25847500_+|25856437_25856495_+|25859287_25859326_+|25861848_25861957_+|25877323_25877399_+|25884388_25884499_+|25886231_25886367_+|25894608_25894671_+|25902554_25902685_+|25907631_25907700_+|25911598_25911711_+|25912410_25912509_+|25925759_25925878_+|25928673_25928817_+|25931302_25931463_+
37026at8509	Single	group2	193595817	193625298	-	2127	501	0.7988	1.0	0	37026at8509_103695_0:002866	193625204_193625298_-|193622179_193622293_-|193619305_193619397_-|193617412_193617495_-|193616469_193616614_-|193612635_193612731_-|193612310_193612394_-|193611068_193611264_-|193609690_193609831_-|193608393_193608494_-|193607130_193607177_-|193605880_193606031_-|193598964_193599029_-|193595815_193595907_-
38012at8509	Single	group8	41264840	41282349	-	2166	478	0.8205	1.0	0	38012at8509_103695_0:00084d	41282220_41282349_-|41275705_41275911_-|41269767_41269941_-|41269191_41269402_-|41268897_41269037_-|41264838_41265496_-
38160at8509	Single	group8	72498104	72499625	+	2449	495	0.9191	1.0	0	38160at8509_103944_0:002210	72498105_72499628_+
42437at8509	Single	group3	109894394	109897455	+	2241	480	0.854	1.0	0	42437at8509_28377_0:004253	109894395_109894844_+|109895676_109895771_+|109895855_109896111_+|109896195_109896310_+|109896908_109897458_+
53476at8509	Single	group7	67523912	67665282	-	2516	505	0.9961	1.0	0	53476at8509_103695_0:00163f	67665147_67665282_-|67663232_67663375_-|67565238_67565404_-|67552402_67552473_-|67523910_67524914_-
54002at8509	Single	group1	157387688	157395162	+	1664	582	0.6463	1.0	0	54002at8509_176946_0:000141	157387689_157387740_+|157389497_157389781_+|157391555_157391866_+|157392231_157392503_+|157393248_157393781_+|157395005_157395165_+
59915at8509	Single	group3	65640752	65646474	+	1968	495	0.7653	1.0	0	59915at8509_103695_0:000f21	65640753_65640983_+|65641388_65641515_+|65642111_65642213_+|65642565_65642794_+|65643462_65643678_+|65643757_65643864_+|65644002_65644259_+|65645579_65645704_+|65646379_65646477_+
7096at8509	Single	group1	184263820	184293471	+	1724	474	0.6619	0.9625246548323472	0	7096at8509_80427_0:001daa	184263821_184264308_+|184265246_184265474_+|184269539_184269712_+|184269819_184269926_+|184270598_184270726_+|184275259_184275333_+|184278444_184278593_+|184293346_184293471_+
9020at8509	Single	group5	44457534	44470988	-	2376	503	0.8843	1.0	0	9020at8509_171643_0:00125e	44470803_44470988_-|44464499_44464636_-|44464216_44464314_-|44463886_44464004_-|44462774_44462866_-|44462218_44462346_-|44461747_44461862_-|44460763_44460847_-|44459963_44460062_-|44459631_44459799_-|44459438_44459515_-|44458731_44458845_-|44457532_44457637_-
9710at8509	Single	group7	50577686	50611462	+	2020	499	0.7461	1.0	0	9710at8509_61221_0:00221c	50577687_50577855_+|50585887_50586020_+|50595657_50595848_+|50597159_50597304_+|50600888_50600987_+|50601646_50601823_+|50602265_50602410_+|50603449_50603613_+|50604365_50604410_+|50611221_50611462_+
10119at8509	Single	group8	79222494	79268860	-	2563	492	0.927	1.0	0	10119at8509_499056_0:001271	79268826_79268860_-|79226936_79227959_-|79224097_79224186_-|79222492_79222866_-
10627at8509	Single	group3	188375220	188385777	-	2463	482	0.9876	0.9545454545454546	0	10627at8509_8520_0:0031d9	188385578_188385777_-|188383733_188383796_-|188383002_188383106_-|188381698_188381827_-|188379745_188379891_-|188379548_188379642_-|188379184_188379306_-|188378580_188378708_-|188378198_188378314_-|188377627_188377690_-|188376384_188376485_-|188375221_188375393_-
10904at8509	Single	group1	239058017	239113972	-	1825	492	0.7	1.0	0	10904at8509_8524_0:0026c8	239113878_239113972_-|239089818_239089941_-|239087041_239087219_-|239083695_239083838_-|239077601_239077755_-|239074652_239074833_-|239065004_239065179_-|239061938_239062115_-|239059162_239059313_-|239058015_239058162_-
11859at8509	Single	group8	7270979	7278620	+	2310	491	0.8589	0.9782608695652174	0	11859at8509_146911_0:0039ab	7270980_7271049_+|7272488_7272648_+|7272774_7272879_+|7274654_7274804_+|7275142_7275298_+|7275456_7275537_+|7276426_7276629_+|7278064_7278623_+
15248at8509	Single	group3	74659746	74665761	+	2041	502	0.7174	1.0	0	15248at8509_103695_0:001c6a	74659747_74659824_+|74660539_74660799_+|74661468_74661577_+|74662183_74662567_+|74662647_74662814_+|74663729_74663961_+|74664546_74664703_+|74665526_74665764_+
20134at8509	Single	group11	14829152	14864881	-	2465	470	0.9466	1.0	0	20134at8509_103944_0:0003b2	14864762_14864881_-|14853057_14853191_-|14849042_14849152_-|14847426_14847602_-|14846400_14846582_-|14846074_14846239_-|14839978_14840181_-|14831880_14832007_-|14829825_14829978_-|14829150_14829292_-
21661at8509	Single	group3	188201979	188247543	-	1861	449	0.6903	0.9762845849802372	0	21661at8509_460621_0:0035a8	188247408_188247543_-|188210295_188210393_-|188209742_188209852_-|188205909_188206031_-|188205678_188205807_-|188205198_188205290_-|188204853_188204896_-|188204257_188204416_-|188203697_188203869_-|188203504_188203602_-|188203132_188203274_-|188201980_188202144_-
23235at8509	Single	group6	46763846	46786435	-	2267	488	0.8706	0.9960474308300395	0	23235at8509_94885_0:001766	46786202_46786435_-|46785044_46785290_-|46776656_46776792_-|46775539_46775734_-|46774977_46775173_-|46766487_46766666_-|46764536_46764832_-|46763844_46763882_-
29266at8509	Single	group8	74249053	74277413	-	2283	501	0.8843	1.0	0	29266at8509_103695_0:00028c	74277316_74277413_-|74270051_74270135_-|74269258_74269373_-|74264081_74264154_-|74263191_74263283_-|74262927_74263008_-|74259821_74259903_-|74259290_74259348_-|74254667_74254840_-|74253455_74253534_-|74252649_74252749_-|74251695_74251819_-|74250666_74250810_-|74249833_74249936_-|74249051_74249155_-
36006at8509	Single	group3	130820593	130835895	+	1724	495	0.6719	1.0	0	36006at8509_103695_0:0012cd	130820594_130820827_+|130821985_130822080_+|130822415_130822444_+|130823048_130823188_+|130823696_130823750_+|130823914_130823977_+|130825153_130825258_+|130825689_130825736_+|130826028_130826136_+|130826729_130826774_+|130828362_130828449_+|130829678_130829790_+|130831629_130831722_+|130834426_130834518_+|130834699_130834764_+|130835782_130835895_+
38256at8509	Single	group3	35392950	35466573	-	2494	479	0.9605	1.0	0	38256at8509_176946_0:0016c6	35466545_35466573_-|35459638_35459741_-|35453668_35453796_-|35440380_35440477_-|35431087_35431201_-|35417723_35417800_-|35414302_35414357_-|35412835_35412879_-|35412251_35412412_-|35409121_35409277_-|35396713_35396786_-|35395026_35395145_-|35394479_35394583_-|35392948_35393193_-
40069at8509	Single	group10	7214073	7249179	-	1656	407	0.6785	1.0	0	40069at8509_28377_0:00431c	7249119_7249179_-|7246203_7246257_-|7240991_7241027_-|7238658_7238765_-|7237837_7237944_-|7236444_7236575_-|7234061_7234138_-|7232209_7232376_-|7230870_7230965_-|7230678_7230740_-|7230058_7230156_-|7220628_7220761_-|7215581_7215692_-|7214071_7214211_-
61258at8509	Single	group4	53074987	53101410	-	2158	482	0.7894	1.0	0	61258at8509_103695_0:003053	53101360_53101410_-|53096834_53096963_-|53094809_53094973_-|53083499_53084269_-|53082029_53082247_-|53080133_53080246_-|53074985_53075040_-
7411at8509	Single	group11	18162819	18211808	+	2028	505	0.7925	1.0	2	7411at8509_103695_0:0026ab	18162820_18162931_+|18178321_18178434_+|18183079_18183229_+|18196797_18196956_+|18204029_18204259_+|18204741_18204994_+|18205200_18205308_+|18206322_18206467_+|18211589_18211808_+
7468at8509	Single	group11	48479034	48481346	+	1892	491	0.6971	1.0	0	7468at8509_64176_0:0038ae	48479035_48479241_+|48479846_48479995_+|48480180_48481346_+
11533at8509	Single	group3	130422795	130438406	-	2608	486	0.9663	1.0	0	11533at8509_103944_0:002d55	130438268_130438406_-|130433688_130433929_-|130432033_130432180_-|130430624_130430745_-|130429491_130429556_-|130428347_130428445_-|130427598_130427703_-|130426935_130427077_-|130426703_130426790_-|130426174_130426214_-|130424157_130424335_-|130423606_130423687_-|130422793_130422855_-
14646at8509	Single	group7	87453983	87495390	+	2444	504	0.9069	1.0	0	14646at8509_103695_0:003b89	87453984_87454097_+|87467722_87467842_+|87472227_87472290_+|87473576_87473735_+|87474691_87474780_+|87481662_87481706_+|87484043_87484128_+|87485427_87485514_+|87486442_87486552_+|87489782_87489921_+|87492124_87492298_+|87493653_87493775_+|87494721_87494804_+|87495277_87495393_+
16629at8509	Single	group2	124015088	124035200	-	2183	504	0.8399	1.0	0	16629at8509_103695_0:0023b2	124035144_124035200_-|124030563_124030643_-|124030384_124030466_-|124029739_124029787_-|124028704_124028797_-|124028523_124028613_-|124025397_124025501_-|124023890_124024051_-|124021612_124021767_-|124020768_124020870_-|124018673_124018888_-|124016805_124016978_-|124016148_124016218_-|124015086_124015164_-
16687at8509	Single	group3	60419146	60423952	+	2200	500	0.796	1.0	0	16687at8509_103695_0:003580	60419147_60419641_+|60420022_60420117_+|60420768_60421001_+|60421368_60421390_+|60422872_60422996_+|60423411_60423955_+
18987at8509	Single	group5	20621493	20635491	+	2552	501	0.9663	1.0	0	18987at8509_103944_0:000478	20621494_20621697_+|20625730_20625920_+|20628116_20628312_+|20629344_20629544_+|20630578_20630741_+|20631520_20631686_+|20633258_20633339_+|20634319_20634516_+|20635381_20635494_+
20925at8509	Single	group2	58490726	58500320	-	2357	502	0.8871	1.0	0	20925at8509_176946_0:000362	58500012_58500320_-|58497994_58498132_-|58494450_58494679_-|58494080_58494166_-|58493000_58493212_-|58491584_58491753_-|58491399_58491502_-|58490727_58490989_-
21135at8509	Single	group7	25855919	25873300	-	2449	501	0.9584	1.0	0	21135at8509_103944_0:0000c7	25873147_25873300_-|25867460_25867592_-|25866325_25866445_-|25864899_25865119_-|25861771_25861907_-|25860801_25860988_-|25857764_25857945_-|25856610_25856782_-|25855920_25856125_-
28444at8509	Single	group13	45658842	45680796	-	2120	476	0.7723	1.0	0	28444at8509_470340_0:00411c	45680656_45680796_-|45675459_45675518_-|45673771_45673974_-|45673604_45673669_-|45670356_45670454_-|45669838_45670002_-|45668620_45668702_-|45667060_45667178_-|45664741_45664844_-|45663436_45663537_-|45662513_45662623_-|45660336_45660443_-|45658840_45658983_-
45117at8509	Single	group2	19980911	20006661	+	1737	481	0.6815	0.9762376237623762	0	45117at8509_460621_0:0018c3	19980912_19981004_+|19983097_19983287_+|19986765_19986889_+|19988056_19988171_+|19991099_19991261_+|19992001_19992191_+|19998335_19998439_+|20002108_20002209_+|20004697_20004900_+|20006470_20006664_+
4656at8509	Single	group7	59023557	59038728	-	2533	485	0.9307	1.0	0	4656at8509_103944_0:001da0	59038639_59038728_-|59023555_59024976_-
48630at8509	Single	group7	59747030	59764900	+	2128	471	0.8802	0.9386138613861386	1	48630at8509_35019_0:001949	59747031_59747199_+|59752270_59752338_+|59754542_59754605_+|59756715_59756845_+|59759894_59759961_+|59761742_59761828_+|59762236_59762340_+|59762481_59762561_+|59762893_59763036_+|59763366_59763557_+|59764566_59764900_+
4869at8509	Single	group2	112945328	113010238	+	1847	214	0.7052	0.994059405940594	0	4869at8509_103695_0:0020ee	112945329_112945519_+|112948242_112948462_+|112967906_112968111_+|112989309_112989597_+|113006851_113007031_+|113008274_113008494_+|113009994_113010238_+
52563at8509	Single	group8	1816863	1820901	+	2502	481	0.9328	1.0	0	52563at8509_103695_0:001924	1816864_1817291_+|1818808_1819061_+|1820093_1820904_+
