# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
1880at8509	Complete	scaffold_8	68775712	68804726	-	3319	705
26800at8509	Complete	scaffold_7	111882295	111916775	-	3218	702
2720at8509	Complete	scaffold_2	361830194	361855248	-	3481	708
27752at8509	Complete	scaffold_2	352254125	352268711	-	2896	697
30779at8509	Complete	scaffold_2	234747566	234774893	-	3403	699
39050at8509	Complete	scaffold_2	53873826	53934864	-	2900	685
41068at8509	Complete	scaffold_2	113796408	113818210	-	2668	698
49290at8509	Complete	scaffold_1	12476212	12537912	+	3262	634
50259at8509	Complete	scaffold_6	161057511	161070203	+	2746	683
8638at8509	Complete	scaffold_4	230531223	230549345	+	3403	708
1228at8509	Complete	scaffold_1	305175653	305262478	-	3615	709
1719at8509	Complete	scaffold_1	104237809	104292391	-	3530	701
26652at8509	Complete	scaffold_7	101156375	101205034	+	3460	652
29388at8509	Complete	scaffold_4	186734125	186757806	-	3082	700
37241at8509	Complete	scaffold_1	2815628	2846599	-	3295	689
44940at8509	Complete	scaffold_4	46029139	46049176	-	3558	699
45598at8509	Complete	scaffold_4	100334794	100339969	-	3395	686
51626at8509	Complete	scaffold_5	178164182	178176533	+	2103	717
53919at8509	Complete	scaffold_2	254734659	254749023	+	2538	662
55500at8509	Complete	scaffold_4	159909459	159918187	+	2295	699
56655at8509	Complete	scaffold_4	115000232	115040772	-	3260	692
14931at8509	Complete	scaffold_6	92160742	92162761	+	2462	666
20179at8509	Complete	scaffold_7	22704927	22761270	-	3590	694
20688at8509	Complete	scaffold_3	30740734	30757651	-	3045	711
27133at8509	Complete	scaffold_5	66527138	66663656	-	3543	695
28299at8509	Complete	scaffold_4	82895788	82902916	-	2800	679
50276at8509	Complete	scaffold_5	206060536	206090893	+	2183	696
52792at8509	Complete	scaffold_1	101903344	101949112	-	3253	687
20068at8509	Complete	scaffold_2	236125169	236143349	-	3198	669
20250at8509	Complete	scaffold_5	2352118	2367523	+	3483	697
22515at8509	Complete	scaffold_5	126103063	126105184	+	2966	707
23754at8509	Complete	scaffold_8	9106941	9109642	-	3375	705
25461at8509	Complete	scaffold_1	379759565	379790372	-	3386	696
26355at8509	Complete	scaffold_2	104463878	104508990	-	3403	706
2904at8509	Complete	scaffold_5	75181611	75223808	+	3795	704
44138at8509	Complete	scaffold_1	410164701	410181717	+	2540	662
44629at8509	Complete	scaffold_7	84895623	84925858	+	2304	670
16853at8509	Complete	scaffold_2	202146963	202192301	-	3580	703
19310at8509	Complete	scaffold_5	5603804	5632803	-	3038	585
2188at8509	Complete	scaffold_8	33308490	33387066	+	3499	706
25943at8509	Complete	scaffold_4	13985047	14020249	+	3340	695
30783at8509	Complete	scaffold_4	1073969	1084265	-	2899	692
30945at8509	Complete	scaffold_5	193675092	193717720	+	2750	695
33091at8509	Complete	scaffold_4	148077589	148109131	+	2197	650
35363at8509	Complete	scaffold_7	106197322	106214430	-	3458	701
45364at8509	Complete	scaffold_1	141635618	141640496	+	2866	663
53647at8509	Complete	scaffold_5	3368996	3452243	+	3269	644
55525at8509	Complete	scaffold_3	173896208	173925393	+	3870	680
57299at8509	Complete	scaffold_5	127667449	127982587	+	3439	677
27709at8509	Complete	scaffold_1	359596662	359607316	+	2368	646
27922at8509	Complete	scaffold_1	18547219	18559143	+	3324	700
31304at8509	Complete	scaffold_1	35955687	35957814	+	3331	706
31999at8509	Complete	scaffold_6	101162128	101340277	+	3528	689
3202at8509	Complete	scaffold_6	156806130	156851112	-	3720	692
32426at8509	Complete	scaffold_1	29820339	29998973	+	3357	700
47531at8509	Complete	scaffold_2	206309442	206421688	-	3226	714
50366at8509	Complete	scaffold_6	158297669	158351557	+	2749	693
53474at8509	Complete	scaffold_4	104390017	104396227	+	1937	335
16708at8509	Complete	scaffold_8	93653409	93668202	+	2915	694
17612at8509	Complete	scaffold_2	263463810	263468251	-	2914	700
25670at8509	Complete	scaffold_5	63166362	63195762	+	3566	699
27893at8509	Complete	scaffold_4	132739944	132748778	+	3133	638
38767at8509	Complete	scaffold_2	232706578	232737956	-	3254	698
39878at8509	Complete	scaffold_6	133437982	133477539	-	3268	722
44540at8509	Complete	scaffold_4	24917860	25001405	+	3580	704
49644at8509	Complete	scaffold_8	27109999	27127708	-	2621	705
49778at8509	Complete	scaffold_4	158755872	158766342	+	2655	659
5104at8509	Complete	scaffold_4	172680963	172692559	+	3687	662
56027at8509	Complete	scaffold_5	144552201	144565790	-	1533	670
56814at8509	Complete	scaffold_4	7625190	7697578	-	2211	651
57097at8509	Complete	scaffold_3	185667705	185722551	+	1348	680
58498at8509	Complete	scaffold_5	21750226	21819426	+	2846	685
13358at8509	Complete	scaffold_5	55244849	55255769	+	2854	697
14959at8509	Complete	scaffold_4	70546063	70572938	+	3211	701
22080at8509	Complete	scaffold_3	266773160	266779070	+	2658	620
22193at8509	Complete	scaffold_2	211644050	211724403	+	3710	475
24519at8509	Complete	scaffold_4	126411835	126429721	+	3308	675
38650at8509	Complete	scaffold_2	218267378	218293689	-	2957	694
9067at8509	Complete	scaffold_6	63184662	63387461	+	3439	666
13515at8509	Complete	scaffold_1	155371450	155500889	+	3351	698
15668at8509	Complete	scaffold_5	208687989	208724524	+	3488	701
17809at8509	Complete	scaffold_4	58770278	58794065	-	3020	684
18672at8509	Complete	scaffold_5	56205874	56349135	+	3424	688
25189at8509	Complete	scaffold_3	266717942	266725200	+	3420	692
28243at8509	Complete	scaffold_4	14821362	14836464	+	3059	618
32723at8509	Complete	scaffold_4	110627192	110642347	+	3596	688
43500at8509	Complete	scaffold_2	145741676	145771833	-	3478	695
44467at8509	Complete	scaffold_1	142294129	142312880	+	3567	697
50269at8509	Complete	scaffold_1	354505420	354529550	+	3168	673
11637at8509	Complete	scaffold_2	347226335	347257927	-	3168	697
15662at8509	Complete	scaffold_7	85547161	85601987	-	2707	709
16917at8509	Complete	scaffold_5	147456926	147525416	+	3335	681
22572at8509	Complete	scaffold_5	1305246	1477623	-	3312	586
291at8509	Complete	scaffold_2	120953043	120989739	+	3012	699
35049at8509	Complete	scaffold_2	344934042	344974305	+	3115	690
28071at8509	Duplicated	scaffold_4	20481584	20501304	-	1563	443
28071at8509	Duplicated	scaffold_4	223881036	223900616	-	1563	443
30757at8509	Complete	scaffold_5	206095363	206119283	-	2518	697
33168at8509	Complete	scaffold_1	312607686	312650977	+	2728	686
47436at8509	Complete	scaffold_4	225658242	225678974	-	3181	688
56652at8509	Complete	scaffold_5	47562453	47597445	+	1887	679
9495at8509	Complete	scaffold_5	187175246	187189688	-	3319	678
14611at8509	Complete	scaffold_1	373214087	373261525	-	3522	699
19426at8509	Complete	scaffold_1	74145614	74384911	-	2623	686
23694at8509	Complete	scaffold_5	126868635	126887309	-	3494	522
38515at8509	Complete	scaffold_1	91146179	91227894	-	3402	699
50626at8509	Complete	scaffold_1	145952662	145965045	-	2317	672
55475at8509	Complete	scaffold_7	97072370	97141266	+	3355	669
19928at8509	Complete	scaffold_1	28289113	28379382	+	3676	690
20791at8509	Complete	scaffold_1	368525929	368557496	+	3420	693
22562at8509	Complete	scaffold_2	214321917	214324014	-	3293	695
28381at8509	Complete	scaffold_1	226696580	226731748	+	3517	694
33135at8509	Complete	scaffold_6	115581466	115665297	-	2334	703
33575at8509	Complete	scaffold_3	130803398	130816251	+	3199	695
33645at8509	Complete	scaffold_6	72420043	72458379	+	2630	696
35162at8509	Complete	scaffold_4	139075493	139077044	+	1485	482
37069at8509	Complete	scaffold_7	12060374	12092274	-	3352	691
39607at8509	Complete	scaffold_3	90379888	90394410	-	2172	694
40282at8509	Complete	scaffold_4	78393525	78407298	-	3371	673
50876at8509	Complete	scaffold_1	223933032	223991609	+	2847	673
57704at8509	Complete	scaffold_2	366123213	366576184	+	3556	680
8527at8509	Complete	scaffold_1	373283484	373369909	+	3700	693
19428at8509	Complete	scaffold_4	5300316	5314118	+	2256	672
20470at8509	Complete	scaffold_5	85894926	85982917	-	3408	668
20693at8509	Complete	scaffold_7	1907244	1989188	+	3151	680
2368at8509	Complete	scaffold_8	54581436	54623630	+	3284	693
31187at8509	Complete	scaffold_2	136316123	136336721	-	3022	684
3729at8509	Complete	scaffold_8	36707925	36800942	-	3284	689
57962at8509	Complete	scaffold_6	137983731	137998976	-	2873	671
9356at8509	Complete	scaffold_3	224432518	224488156	+	3464	694
10821at8509	Complete	scaffold_3	206658787	206672397	-	3535	695
16301at8509	Complete	scaffold_5	117811448	117827978	-	3102	697
17462at8509	Duplicated	scaffold_4	8289677	8314658	+	3098	691
17462at8509	Duplicated	scaffold_4	8332747	8357696	-	3094	691
25716at8509	Complete	scaffold_2	360565153	360587410	+	3387	688
33060at8509	Complete	scaffold_7	85861631	85904977	+	3283	687
37311at8509	Complete	scaffold_3	238680439	238712640	+	3580	696
46883at8509	Complete	scaffold_7	67584100	67624457	-	3256	679
10120at8509	Complete	scaffold_1	359200070	359237361	+	3159	685
13985at8509	Complete	scaffold_4	77357743	77362217	+	3201	679
14422at8509	Complete	scaffold_7	35258089	35286369	+	3319	690
20834at8509	Complete	scaffold_1	196220105	196259042	-	3451	695
21896at8509	Complete	scaffold_4	138206604	138243286	+	3387	695
24634at8509	Complete	scaffold_2	175568417	175571645	+	2503	696
3654at8509	Complete	scaffold_4	116096285	116123013	-	3605	695
46884at8509	Complete	scaffold_1	262882352	262896712	+	2622	688
18347at8509	Complete	scaffold_4	54600402	54614149	-	3201	700
31727at8509	Complete	scaffold_1	332143602	332162002	+	3369	689
41431at8509	Complete	scaffold_4	148161312	148193058	+	3091	665
56578at8509	Complete	scaffold_4	35339981	35348195	+	2130	640
6091at8509	Complete	scaffold_1	134778374	134811985	-	3432	693
20723at8509	Complete	scaffold_1	382663660	382824748	+	3539	692
40888at8509	Complete	scaffold_4	135145029	135158241	-	3376	662
4194at8509	Complete	scaffold_8	93447995	93497025	-	3494	691
42714at8509	Complete	scaffold_7	114404390	114429263	+	3405	684
42939at8509	Complete	scaffold_8	10687151	10742070	+	3446	693
47299at8509	Complete	scaffold_3	18785533	18799224	+	1856	643
49517at8509	Complete	scaffold_6	147053984	147060884	+	3432	677
51312at8509	Complete	scaffold_5	123997688	124012572	+	2172	629
54756at8509	Complete	scaffold_1	14452980	14481712	+	2658	609
59941at8509	Complete	scaffold_1	227176193	227193980	+	2070	678
60647at8509	Complete	scaffold_1	63878686	63890978	-	2949	682
19401at8509	Complete	scaffold_4	111224938	111258722	-	3353	692
38359at8509	Complete	scaffold_6	29377882	29379946	+	3574	681
43975at8509	Complete	scaffold_3	31916276	31920082	+	2138	678
46274at8509	Complete	scaffold_5	175520402	175550442	-	2714	696
4857at8509	Complete	scaffold_5	29699399	29748407	-	3468	689
6165at8509	Complete	scaffold_3	136423638	136513265	+	3516	687
7575at8509	Complete	scaffold_5	77867961	77916503	+	3592	690
17407at8509	Complete	scaffold_1	134879775	134928363	-	2665	689
3102at8509	Complete	scaffold_1	263282251	263299837	-	3603	691
39441at8509	Complete	scaffold_2	154915113	154953200	+	3262	686
46323at8509	Complete	scaffold_1	40914272	40941007	-	1576	654
12316at8509	Complete	scaffold_7	122913991	122916064	+	3555	690
19181at8509	Complete	scaffold_5	20291780	20306126	-	2965	680
29645at8509	Complete	scaffold_2	346550859	346562650	+	3223	624
3432at8509	Complete	scaffold_1	135987387	136000489	-	2906	675
8886at8509	Complete	scaffold_1	391355042	391400810	+	2957	636
16639at8509	Complete	scaffold_4	138457961	138491506	+	3206	687
37774at8509	Complete	scaffold_4	235551668	235572101	-	2815	670
39959at8509	Complete	scaffold_8	10617552	10653402	+	3165	682
47074at8509	Complete	scaffold_2	347001153	347025966	-	2804	668
53155at8509	Duplicated	scaffold_2	53583597	53606231	-	2852	657
53155at8509	Duplicated	scaffold_2	50068216	50089008	+	2852	657
53970at8509	Complete	scaffold_1	345519339	345576511	-	3103	687
61514at8509	Complete	scaffold_5	119574999	119640486	+	1730	628
14908at8509	Complete	scaffold_5	186490364	186502455	+	2993	679
27098at8509	Complete	scaffold_4	101019519	101029654	+	3424	686
46922at8509	Complete	scaffold_4	110204114	110252040	+	3135	627
47148at8509	Complete	scaffold_3	112385962	112398739	-	3408	670
14287at8509	Complete	scaffold_4	58753725	58766201	+	3439	658
19327at8509	Complete	scaffold_2	180670784	180717701	+	3282	681
22134at8509	Complete	scaffold_1	417868202	417888114	-	3178	690
23648at8509	Complete	scaffold_1	345147298	345188338	+	2260	685
29592at8509	Complete	scaffold_3	4276829	4332970	+	2717	675
44041at8509	Complete	scaffold_3	118013235	118104570	-	3033	622
56489at8509	Complete	scaffold_5	29041449	29093072	-	2256	654
10761at8509	Complete	scaffold_7	24056601	24072370	-	3307	684
19329at8509	Complete	scaffold_1	346196177	346217868	+	2624	608
25175at8509	Complete	scaffold_2	127505777	127566631	+	3148	680
26993at8509	Complete	scaffold_2	350981066	350989184	+	3277	666
27881at8509	Complete	scaffold_1	357755741	357789055	+	3378	678
32637at8509	Complete	scaffold_2	180477449	180605322	+	3233	685
36370at8509	Complete	scaffold_2	297077933	297133082	+	3484	685
49714at8509	Complete	scaffold_4	88347027	88360871	-	2148	676
6194at8509	Complete	scaffold_4	54425188	54444756	-	3537	681
24669at8509	Complete	scaffold_2	340784960	340807747	+	2536	673
33240at8509	Complete	scaffold_3	202098596	202124498	-	3172	684
37534at8509	Complete	scaffold_4	100905290	100911406	+	3076	618
44592at8509	Complete	scaffold_4	158869098	158875180	+	3206	680
52560at8509	Complete	scaffold_4	101745362	101764046	+	2415	694
53697at8509	Complete	scaffold_6	129358097	129367801	+	1684	688
1622at8509	Complete	scaffold_6	101667811	102151691	-	2882	541
20948at8509	Complete	scaffold_3	118761226	118782142	+	3488	683
29046at8509	Complete	scaffold_1	63445742	63447731	-	2509	667
33248at8509	Complete	scaffold_3	242147420	242173667	-	3372	673
36578at8509	Complete	scaffold_5	137795812	137831930	-	3382	683
36921at8509	Complete	scaffold_1	374648502	374684602	-	3496	682
38540at8509	Complete	scaffold_8	107501504	107512611	-	2315	657
52984at8509	Complete	scaffold_8	106780617	106785234	+	1778	634
56191at8509	Complete	scaffold_2	126516571	126544119	-	1712	717
904at8509	Complete	scaffold_2	154392661	154480433	+	3649	650
9636at8509	Complete	scaffold_7	50766979	50923610	+	3296	683
11320at8509	Complete	scaffold_6	10743115	10746393	+	2766	675
20299at8509	Complete	scaffold_4	150752504	150794217	-	2876	670
28567at8509	Complete	scaffold_8	107602628	107613262	+	3337	675
35730at8509	Complete	scaffold_4	13586844	13638336	+	3263	648
55843at8509	Complete	scaffold_2	222271796	222301026	-	2927	675
57774at8509	Complete	scaffold_7	84959237	85132257	+	3130	683
26619at8509	Complete	scaffold_5	47373606	47378746	+	2355	681
37283at8509	Complete	scaffold_2	328579527	328657933	+	2753	657
10408at8509	Complete	scaffold_5	64768063	64797830	+	2833	680
25953at8509	Complete	scaffold_6	24013782	24210538	-	3343	675
28628at8509	Complete	scaffold_7	90834675	90944504	+	3031	663
39817at8509	Complete	scaffold_30	473735	502786	-	2453	637
57950at8509	Complete	scaffold_7	95673091	95679064	-	2761	674
60588at8509	Complete	scaffold_1	6675248	6728950	-	2436	662
9688at8509	Complete	scaffold_2	137121340	137138746	+	3315	678
19525at8509	Complete	scaffold_5	137526650	137565994	+	3197	657
36122at8509	Complete	scaffold_1	31517354	31573175	-	2860	677
38810at8509	Complete	scaffold_4	44731657	44764811	-	3145	667
51445at8509	Duplicated	scaffold_2	49802347	49824479	-	2979	676
51445at8509	Duplicated	scaffold_2	53845564	53867742	+	2971	676
55623at8509	Complete	scaffold_2	304150091	304218016	-	3197	677
1356at8509	Complete	scaffold_1	79924175	79942646	+	3375	678
18407at8509	Complete	scaffold_6	39610693	39615957	+	3487	645
2881at8509	Complete	scaffold_2	114142361	114175908	-	3417	675
29780at8509	Complete	scaffold_4	97881555	97893084	-	2480	676
30274at8509	Complete	scaffold_3	229220332	229236644	+	3400	663
37983at8509	Complete	scaffold_5	137605839	137615547	-	2663	631
39606at8509	Complete	scaffold_2	256955617	256979835	+	3293	677
40160at8509	Complete	scaffold_1	368314323	368343172	+	2919	660
50640at8509	Complete	scaffold_5	184750296	184784375	-	3215	669
12286at8509	Complete	scaffold_1	190938530	190985967	-	3228	674
14517at8509	Complete	scaffold_3	116735383	116771901	+	3286	671
21157at8509	Complete	scaffold_4	192487211	192494414	-	2786	644
23236at8509	Complete	scaffold_3	218662173	218691869	-	3217	669
23356at8509	Complete	scaffold_2	260569025	260571050	+	3227	673
36134at8509	Complete	scaffold_5	12114657	12154608	-	3310	672
38015at8509	Complete	scaffold_8	9028692	9034234	-	3386	659
43750at8509	Complete	scaffold_1	288876239	288902092	-	2260	669
44567at8509	Complete	scaffold_2	169744173	169774162	-	2975	618
44931at8509	Complete	scaffold_7	78241279	78288904	+	3464	676
47918at8509	Complete	scaffold_4	7248386	7253683	+	3303	667
49195at8509	Complete	scaffold_2	343851504	343878349	+	3290	661
12402at8509	Complete	scaffold_1	416334980	416367152	+	3173	677
1839at8509	Complete	scaffold_2	381428622	381430656	-	3385	674
22099at8509	Complete	scaffold_4	104172511	104200453	-	3367	670
23351at8509	Complete	scaffold_2	97670985	97734267	+	3133	674
26408at8509	Complete	scaffold_4	229173791	229208389	+	2647	673
26966at8509	Complete	scaffold_4	92062377	92084427	+	3317	662
31078at8509	Complete	scaffold_1	320169459	320268343	-	2759	636
31182at8509	Complete	scaffold_1	286254812	286277520	+	2624	674
35661at8509	Complete	scaffold_2	265314705	265379164	+	3235	677
60244at8509	Complete	scaffold_3	173928032	173947384	-	3307	677
10447at8509	Complete	scaffold_7	42339345	42380101	-	3196	664
11756at8509	Complete	scaffold_4	99701975	99714890	+	3215	687
13801at8509	Complete	scaffold_3	195447334	195495879	+	2913	668
19735at8509	Complete	scaffold_5	164064174	164094674	-	2559	680
26622at8509	Complete	scaffold_5	197060338	197080156	+	3139	675
10314at8509	Complete	scaffold_1	63521793	63547370	-	3082	674
12442at8509	Complete	scaffold_1	61272706	61284971	+	3416	666
15319at8509	Complete	scaffold_1	245721360	245771374	+	3096	673
30269at8509	Complete	scaffold_1	384901922	384954447	+	2711	668
33044at8509	Complete	scaffold_2	186096163	186111965	-	2741	672
34342at8509	Complete	scaffold_1	392474751	392565025	-	3099	670
37012at8509	Complete	scaffold_4	98331982	98359972	-	3009	667
39625at8509	Complete	scaffold_5	192064489	192086058	+	2480	641
41555at8509	Complete	scaffold_2	140354866	140407582	-	2977	673
109at8509	Complete	scaffold_4	155513678	155534030	+	3416	669
15021at8509	Complete	scaffold_1	87318362	87368835	-	3390	674
18157at8509	Complete	scaffold_2	231781034	231788604	-	3059	659
38598at8509	Complete	scaffold_1	90990439	91073222	+	3265	669
38659at8509	Complete	scaffold_4	98621095	98633140	+	3325	580
4999at8509	Complete	scaffold_4	239226231	239269983	-	2614	606
55215at8509	Complete	scaffold_4	181965279	181986235	+	2805	627
60525at8509	Complete	scaffold_8	29811867	29982047	-	2847	540
9106at8509	Complete	scaffold_5	50631343	50674717	-	3011	674
11264at8509	Complete	scaffold_1	345276301	345312662	-	3231	673
22473at8509	Complete	scaffold_4	113798542	113842475	+	3405	670
36633at8509	Complete	scaffold_1	245439783	245474234	+	3015	672
40838at8509	Complete	scaffold_1	433267407	433380646	-	3521	611
44263at8509	Complete	scaffold_4	99257606	99274597	+	2983	664
47977at8509	Complete	scaffold_1	287522053	287598793	-	3294	644
51173at8509	Complete	scaffold_8	100191638	100193808	-	1841	574
5571at8509	Complete	scaffold_3	124215932	124491119	-	3291	673
11596at8509	Complete	scaffold_5	57698728	57703109	-	3349	649
15415at8509	Complete	scaffold_2	133799947	133832131	+	3041	640
1613at8509	Complete	scaffold_5	5554718	5595904	-	3157	672
25393at8509	Complete	scaffold_3	61465882	61492431	-	3434	655
35338at8509	Complete	scaffold_3	187611037	187633285	+	3331	663
36849at8509	Complete	scaffold_1	186816883	186921278	+	3401	584
40318at8509	Complete	scaffold_4	60645590	60684175	+	2877	658
48653at8509	Complete	scaffold_4	146752132	146774502	-	2537	662
11349at8509	Complete	scaffold_5	82212599	82242631	+	3342	660
11761at8509	Complete	scaffold_1	24666952	24686983	+	3197	668
16730at8509	Complete	scaffold_5	69789209	69796050	-	3466	337
18210at8509	Complete	scaffold_1	159011668	159027609	-	3100	661
18359at8509	Complete	scaffold_6	155956907	156006243	-	3375	674
30339at8509	Complete	scaffold_4	51981461	51996235	+	3106	635
40177at8509	Complete	scaffold_3	51192548	51296444	-	3430	609
47045at8509	Complete	scaffold_5	184795896	184821417	-	3020	659
49031at8509	Complete	scaffold_4	229423587	229456755	+	3395	654
49411at8509	Complete	scaffold_7	2757614	2764309	+	2251	670
52692at8509	Complete	scaffold_1	245568677	245576669	-	1725	588
56774at8509	Complete	scaffold_2	201319151	201336048	+	1232	554
9937at8509	Complete	scaffold_7	106026924	106070642	+	3355	667
18464at8509	Complete	scaffold_4	179402076	179453060	-	2493	486
40597at8509	Complete	scaffold_8	44722948	44746761	+	3208	656
53681at8509	Complete	scaffold_1	80215691	80259141	+	3371	668
55543at8509	Complete	scaffold_4	5812805	5868825	-	3035	609
56927at8509	Complete	scaffold_2	94820849	94893621	-	1625	582
9484at8509	Complete	scaffold_2	150088471	150176498	-	3305	658
21745at8509	Complete	scaffold_6	111607156	111620662	-	2463	660
25389at8509	Complete	scaffold_4	102215567	102217550	-	2902	653
27827at8509	Complete	scaffold_2	274254941	274302540	+	3371	643
32113at8509	Complete	scaffold_1	247152711	247172321	-	3182	652
32879at8509	Complete	scaffold_5	183811862	183831083	-	3252	662
35300at8509	Complete	scaffold_8	102935200	102972167	-	3436	639
38956at8509	Complete	scaffold_5	99919983	99935783	-	2728	636
43911at8509	Complete	scaffold_5	136595012	136601654	-	2733	676
50831at8509	Complete	scaffold_2	222096396	222134828	-	2707	654
10176at8509	Complete	scaffold_4	60212365	60254067	+	3494	664
15764at8509	Complete	scaffold_1	217790361	217874726	+	3252	578
17915at8509	Complete	scaffold_4	70672380	70689926	+	3254	665
39762at8509	Complete	scaffold_1	172973	179273	-	3259	667
42889at8509	Complete	scaffold_2	255051925	255125388	-	3221	665
43916at8509	Complete	scaffold_5	159975902	160009666	-	2355	657
51666at8509	Complete	scaffold_4	120953452	120962412	+	3233	625
52002at8509	Complete	scaffold_1	344746984	344774664	+	2497	661
61100at8509	Complete	scaffold_1	7487561	7489496	-	963	616
7189at8509	Complete	scaffold_5	68220696	68257386	-	3283	666
2839at8509	Complete	scaffold_1	78602291	78634830	+	3199	657
32358at8509	Complete	scaffold_7	102057034	102098115	+	3279	651
36747at8509	Complete	scaffold_3	191345361	191409605	-	3321	666
57519at8509	Complete	scaffold_6	119638833	119674489	-	3118	625
57560at8509	Complete	scaffold_1	388404813	388445737	-	2990	620
18650at8509	Complete	scaffold_3	260141242	260174562	+	2296	663
29304at8509	Complete	scaffold_3	19130626	19140260	-	2863	651
3873at8509	Complete	scaffold_7	89848602	89943074	+	3463	666
48366at8509	Complete	scaffold_2	342770753	342790507	-	2535	646
58246at8509	Complete	scaffold_4	80811425	80818904	+	1857	707
7919at8509	Complete	scaffold_1	195202940	195204941	-	3179	659
18341at8509	Complete	scaffold_4	138517503	138564720	-	3166	650
18592at8509	Complete	scaffold_1	410317793	410361032	-	2845	660
19279at8509	Complete	scaffold_6	119444198	119477004	+	3362	668
3026at8509	Complete	scaffold_1	407454721	407472685	-	3403	606
35991at8509	Complete	scaffold_4	81530848	81552847	+	2483	645
49021at8509	Complete	scaffold_5	157912553	158003513	+	1132	363
49249at8509	Complete	scaffold_3	205984435	206098633	+	3372	663
61181at8509	Complete	scaffold_1	311860291	311868162	-	2705	640
13598at8509	Complete	scaffold_2	352097888	352129148	+	2457	656
23096at8509	Complete	scaffold_4	76290531	76297856	+	2707	625
28387at8509	Complete	scaffold_2	152794308	152803460	-	3359	659
33628at8509	Complete	scaffold_1	248516797	248556387	+	2961	640
37927at8509	Complete	scaffold_4	48986612	48994650	+	2910	638
493at8509	Complete	scaffold_3	43286208	43401547	-	3590	478
51877at8509	Complete	scaffold_8	53812614	53865838	-	2309	614
59080at8509	Complete	scaffold_8	97592973	97635960	+	2851	640
9907at8509	Complete	scaffold_4	83412635	83441514	-	3026	611
10114at8509	Complete	scaffold_5	190375284	190408352	+	3177	656
20283at8509	Complete	scaffold_8	66828512	66856056	-	2656	662
25934at8509	Complete	scaffold_4	109047956	109071918	+	2293	650
30951at8509	Complete	scaffold_3	64140907	64235632	+	2837	657
35502at8509	Complete	scaffold_4	53555943	53560394	-	2640	619
44648at8509	Complete	scaffold_5	107450463	107474339	-	1687	243
51339at8509	Complete	scaffold_6	185149699	185177134	-	3409	657
51418at8509	Complete	scaffold_1	111666325	111668311	-	3096	655
53989at8509	Complete	scaffold_4	33274737	33295023	+	2494	650
12817at8509	Complete	scaffold_3	188387001	188398724	-	3230	666
26337at8509	Complete	scaffold_8	102242411	102245440	+	3284	659
33487at8509	Complete	scaffold_4	118152002	118210035	-	3361	642
43191at8509	Complete	scaffold_6	130243458	130305432	-	3030	632
44426at8509	Complete	scaffold_2	124841369	124894422	-	3076	657
46473at8509	Complete	scaffold_1	62556537	62575695	+	2019	584
9392at8509	Complete	scaffold_2	158496234	158518451	-	3294	661
13568at8509	Complete	scaffold_5	29231757	29265148	-	2900	654
1402at8509	Complete	scaffold_4	72359739	72379373	-	2994	273
16232at8509	Complete	scaffold_2	180976919	181001781	+	3186	658
24321at8509	Complete	scaffold_3	186720111	186745074	-	2573	661
31590at8509	Complete	scaffold_3	254192904	254228594	-	1546	654
45002at8509	Complete	scaffold_5	148808516	148839056	-	2757	654
54230at8509	Complete	scaffold_4	110899306	110921412	-	3505	634
5620at8509	Complete	scaffold_5	164935622	164968339	+	3242	657
6602at8509	Complete	scaffold_3	67089253	67109192	-	3173	661
7339at8509	Complete	scaffold_5	176019718	176044956	-	2966	641
10543at8509	Complete	scaffold_8	81069396	81089012	-	3076	643
15521at8509	Complete	scaffold_4	55335702	55359686	+	3182	637
17892at8509	Complete	scaffold_1	54763744	54765730	-	3216	659
33056at8509	Complete	scaffold_1	313415714	313481325	-	3323	637
49018at8509	Complete	scaffold_4	106420192	106434267	+	2609	647
49793at8509	Complete	scaffold_1	52973311	53013534	+	2863	648
11111at8509	Complete	scaffold_3	85852896	85875875	+	2871	649
11784at8509	Complete	scaffold_3	60447926	60468308	-	3319	657
14541at8509	Complete	scaffold_3	158571996	158621370	+	3239	655
17773at8509	Complete	scaffold_6	81391084	81447682	+	3390	658
18153at8509	Complete	scaffold_5	176455164	176487301	+	2791	658
40574at8509	Complete	scaffold_4	137239266	137253585	+	3249	651
45122at8509	Complete	scaffold_8	3703074	3708906	-	2922	665
54540at8509	Complete	scaffold_6	153435813	153445689	-	3073	597
58817at8509	Complete	scaffold_4	159303823	159305779	-	2985	636
6603at8509	Complete	scaffold_7	18455725	18723065	-	3322	638
24343at8509	Complete	scaffold_8	91261341	91358296	-	2663	619
25647at8509	Complete	scaffold_4	7499349	7505052	+	2855	636
47233at8509	Complete	scaffold_4	87649057	87678070	+	2757	655
50308at8509	Complete	scaffold_7	105146453	105175331	+	3059	659
51926at8509	Complete	scaffold_8	96608529	96624312	+	2580	650
52094at8509	Complete	scaffold_3	65700643	65727790	+	3149	656
16465at8509	Complete	scaffold_5	10462696	10494395	+	2918	653
20850at8509	Complete	scaffold_4	229485413	229501576	+	3049	654
25210at8509	Complete	scaffold_4	133293017	133321460	-	3056	653
25671at8509	Complete	scaffold_1	238161128	238190396	+	2002	658
29985at8509	Complete	scaffold_3	36210745	36273252	-	2749	656
38067at8509	Complete	scaffold_5	206283855	206298197	-	2753	644
5785at8509	Complete	scaffold_1	406103449	406176341	+	3421	651
16571at8509	Complete	scaffold_4	27384355	27403429	-	2579	633
