Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
30089at8509	Single	ptg000411l	69116	82923	-	4728	812	0.9129	1.0	0	30089at8509_103944_0:0039e0	82824_82923_-|82394_82511_-|81779_81836_-|81003_81059_-|80804_80905_-|80541_80631_-|80093_80215_-|79850_79938_-|79255_79472_-|78995_79126_-|78274_78429_-|78009_78182_-|77224_77361_-|76788_76865_-|76156_76211_-|75793_75843_-|69114_70330_-
31933at8509	Single	ptg000201l	625281	791716	+	4956	981	0.9613	1.0	0	31933at8509_176946_0:0016a2	625282_625497_+|696577_696735_+|707291_707898_+|720600_721099_+|728162_728345_+|747037_747154_+|750401_750572_+|759192_759263_+|777621_777748_+|779783_779933_+|782318_782510_+|785931_786042_+|787262_787352_+|788248_788301_+|789368_789459_+|791618_791719_+
34631at8509	Single	ptg000057l	11162789	11241624	+	4956	859	0.9725	1.0	0	34631at8509_8673_0:003b0a	11162790_11162957_+|11189678_11189816_+|11190588_11190719_+|11191506_11191634_+|11192188_11192321_+|11194238_11194315_+|11198323_11198401_+|11199604_11199729_+|11200114_11200198_+|11202922_11203023_+|11204302_11204386_+|11206842_11206991_+|11210586_11210655_+|11211162_11211272_+|11211372_11211585_+|11218122_11218255_+|11229706_11229917_+|11230400_11230496_+|11233358_11233440_+|11235542_11235580_+|11237468_11237572_+|11239422_11239508_+|11241235_11241627_+
36605at8509	Single	ptg000500l	735193	801801	+	4334	982	0.8529	1.0	0	36605at8509_103695_0:001201	735194_735214_+|740446_740547_+|741903_741943_+|744037_744153_+|748300_748387_+|749504_749626_+|751288_751411_+|753563_753630_+|754545_754669_+|768401_768451_+|768945_769026_+|772109_772185_+|775893_776072_+|777020_777134_+|780113_780325_+|782253_782389_+|784327_784421_+|787010_787207_+|791366_791677_+|792978_793109_+|794620_794800_+|795801_795919_+|800484_800627_+|801722_801804_+
39860at8509	Single	ptg000017l	8465185	8543853	+	3763	962	0.7452	1.0	0	39860at8509_146911_0:003664	8465186_8465611_+|8468092_8468283_+|8487172_8487276_+|8493625_8493667_+|8496640_8496715_+|8497479_8497697_+|8498751_8498838_+|8500526_8500678_+|8502158_8502255_+|8509903_8510075_+|8511785_8511942_+|8522078_8522140_+|8524513_8524659_+|8529415_8529468_+|8529690_8530235_+|8531332_8531454_+|8532187_8532279_+|8540655_8540735_+|8543752_8543856_+
41753at8509	Single	ptg000021l	111998329	112015276	-	4709	972	0.9391	1.0	0	41753at8509_103944_0:000efb	112014947_112015276_-|112012819_112013063_-|112011603_112011784_-|112010791_112010961_-|112010207_112010357_-|112009315_112009525_-|112008093_112008881_-|112005458_112005604_-|112004033_112004194_-|112002997_112003124_-|112002199_112002307_-|112000541_112000650_-|112000366_112000444_-|111998327_111998470_-
50901at8509	Single	ptg000032l	1534985	1552061	-	5002	902	0.9624	1.0	0	50901at8509_8673_0:003837	1551849_1552061_-|1551552_1551692_-|1551363_1551472_-|1547015_1547123_-|1546402_1546482_-|1545623_1545700_-|1545194_1545238_-|1542950_1543161_-|1542438_1542629_-|1542016_1542263_-|1541202_1541353_-|1540727_1540900_-|1540129_1540313_-|1539124_1539238_-|1538861_1539024_-|1537936_1538026_-|1537531_1537674_-|1535953_1536181_-|1535425_1535526_-|1534983_1535149_-
53115at8509	Single	ptg000026l	410485	441248	+	2956	1001	0.6406	1.0	0	53115at8509_176946_0:002151	410486_410520_+|416620_416684_+|419418_419592_+|422690_422816_+|425196_425342_+|427507_427572_+|428752_428952_+|429610_429715_+|434078_435580_+|436930_437114_+|439168_439252_+|441085_441251_+
10405at8509	Single	ptg000234l	1797385	1884395	+	3908	839	0.8426	0.8574338085539714	0	10405at8509_146911_0:001d3b	1797386_1797427_+|1828404_1828932_+|1850310_1850482_+|1851480_1851682_+|1862181_1862261_+|1871511_1871727_+|1874021_1874197_+|1874747_1875009_+|1876434_1876629_+|1883559_1883892_+|1884076_1884398_+
37765at8509	Single	ptg000267l	3751249	3784710	+	2314	987	0.5294	0.994908350305499	0	37765at8509_8520_0:001f99	3751250_3751613_+|3775934_3776086_+|3780344_3782585_+|3784557_3784713_+
44490at8509	Single	ptg000065l	2190134	2223995	+	3137	949	0.6606	0.9867617107942973	0	44490at8509_481883_0:0042ee	2190135_2191796_+|2192495_2192633_+|2193537_2193637_+|2194437_2194556_+|2195162_2195292_+|2197281_2197368_+|2198041_2198218_+|2200848_2200977_+|2220011_2220195_+|2221828_2221915_+|2223917_2223995_+
47761at8509	Single	ptg000039l	13138370	13165556	+	2202	989	0.5198	1.0	0	47761at8509_103695_0:003102	13138371_13138437_+|13139326_13139494_+|13142610_13142745_+|13143447_13143608_+|13144623_13144691_+|13145972_13146199_+|13148943_13150512_+|13160994_13161178_+|13164237_13164384_+|13165420_13165559_+
285at8509	Single	ptg000011l	41925879	42046847	+	5447	961	0.9837	1.0	0	285at8509_94885_0:000d74	41925880_41925952_+|41961433_41961555_+|41963644_41963769_+|41979270_41979404_+|41988901_41989026_+|41989988_41990104_+|42014922_42015038_+|42017930_42018052_+|42021081_42021197_+|42025844_42025966_+|42026734_42026850_+|42028204_42028296_+|42028378_42028494_+|42029740_42029901_+|42030660_42030863_+|42031192_42031353_+|42032261_42032428_+|42034109_42034270_+|42034510_42034707_+|42035659_42035811_+|42037510_42037589_+|42046701_42046850_+
31667at8509	Single	ptg000020l	3892858	3948634	+	5252	980	0.9949	1.0	0	31667at8509_35670_0:003222	3892859_3892947_+|3897023_3897150_+|3897717_3897847_+|3900091_3900217_+|3901742_3901887_+|3902749_3902810_+|3919059_3919142_+|3923334_3923478_+|3926352_3926525_+|3926853_3927011_+|3932017_3932241_+|3934571_3934654_+|3934743_3934837_+|3934971_3935162_+|3937404_3937519_+|3938665_3938937_+|3942194_3942264_+|3943437_3943552_+|3944184_3944333_+|3945596_3945699_+|3945785_3945873_+|3948452_3948637_+
36140at8509	Single	ptg000027l	7730975	7750168	-	3806	958	0.7319	1.0	0	36140at8509_103695_0:000fc9	7750024_7750168_-|7748942_7749013_-|7748241_7748416_-|7747059_7747307_-|7745811_7745898_-|7745001_7745188_-|7743649_7743899_-|7743456_7743549_-|7742702_7742813_-|7742095_7742211_-|7737515_7737627_-|7735536_7735727_-|7734560_7734714_-|7733401_7733733_-|7730973_7731603_-
55227at8509	Single	ptg000190l	5542387	5577877	-	4095	945	0.8455	1.0	0	55227at8509_80427_0:003ac5	5577473_5577877_-|5559062_5559223_-|5555114_5555332_-|5549585_5549731_-|5546325_5546565_-|5545161_5545325_-|5542385_5543940_-
16958at8509	Single	ptg000319l	779609	807120	+	4451	972	0.8648	1.0	0	16958at8509_146911_0:002788	779610_779699_+|789477_789551_+|790040_790139_+|791210_791328_+|791949_792013_+|792097_792160_+|793180_793206_+|793626_793701_+|795264_795362_+|795691_795794_+|796112_796220_+|796913_796958_+|797452_797558_+|798325_798440_+|798597_798701_+|799161_799235_+|800142_800253_+|800881_800979_+|801242_801355_+|801812_801987_+|802342_802500_+|803127_803193_+|803557_803664_+|803796_803914_+|804432_804567_+|805156_805356_+|806087_806201_+|806943_807123_+
40320at8509	Single	ptg000311l	575804	584382	-	3544	976	0.7023	1.0	0	40320at8509_146911_0:0046d8	584271_584382_-|582864_583099_-|577678_579563_-|575802_576480_-
26338at8509	Single	ptg000020l	39741780	39892559	-	4746	975	0.9591	1.0	0	26338at8509_176946_0:001def	39892347_39892559_-|39830089_39830301_-|39819231_39819383_-|39812997_39813434_-|39806813_39807904_-|39802248_39802399_-|39793106_39793423_-|39791861_39792051_-|39754393_39754468_-|39741778_39741862_-
7053at8509	Single	ptg000265l	330655	365279	-	4517	958	0.8644	1.0	0	7053at8509_103695_0:000b65	365183_365279_-|352321_352388_-|349970_350630_-|343153_343308_-|341747_342079_-|341325_341449_-|341050_341209_-|340440_340542_-|339602_339657_-|338538_338663_-|338185_338367_-|337995_338056_-|336716_336925_-|335094_335243_-|333242_333435_-|332311_332466_-|330653_330758_-
41818at8509	Single	ptg000027l	53018072	53054664	+	4214	976	0.8296	1.0	0	41818at8509_103695_0:000a43	53018073_53018392_+|53022546_53022629_+|53024559_53024652_+|53025532_53025660_+|53026229_53026379_+|53036784_53036874_+|53037979_53038145_+|53040101_53041171_+|53041565_53041706_+|53044209_53044439_+|53045308_53045467_+|53046712_53046884_+|53054526_53054667_+
20034at8509	Single	ptg000017l	95320786	95357416	+	4555	975	0.9038	1.0	0	20034at8509_103695_0:002d26	95320787_95320922_+|95322999_95323240_+|95326644_95326722_+|95326984_95327018_+|95329271_95329402_+|95330084_95330469_+|95331906_95332032_+|95333201_95333308_+|95334987_95335042_+|95336458_95336554_+|95338739_95339079_+|95340115_95340244_+|95340753_95340934_+|95341971_95342083_+|95344098_95344158_+|95350665_95350770_+|95351175_95351262_+|95352028_95352149_+|95352731_95352811_+|95353472_95353579_+|95355041_95355135_+|95357314_95357419_+
32151at8509	Single	ptg000357l	49217990	49256953	-	4713	973	0.9365	1.0	0	32151at8509_103944_0:002bae	49256798_49256953_-|49255760_49255928_-|49253610_49253707_-|49246581_49246756_-|49246210_49246281_-|49245570_49245667_-|49244217_49244301_-|49242670_49242825_-|49241761_49241892_-|49235347_49235470_-|49232534_49232739_-|49231640_49231757_-|49230961_49231040_-|49230113_49230277_-|49229122_49229187_-|49228217_49228361_-|49227112_49227364_-|49225711_49225877_-|49223338_49223398_-|49221504_49221619_-|49219814_49219883_-|49218887_49219025_-|49217988_49218063_-
41859at8509	Single	ptg000021l	72502456	72608892	-	4688	978	0.9346	1.0	0	41859at8509_103944_0:003cab	72608737_72608892_-|72570254_72570418_-|72538333_72538381_-|72534979_72535128_-|72532144_72532216_-|72530771_72530965_-|72527834_72527915_-|72525312_72525446_-|72520439_72521020_-|72519223_72519353_-|72517889_72518012_-|72510518_72510697_-|72509805_72509897_-|72509448_72509577_-|72507892_72508016_-|72506176_72506364_-|72503631_72503756_-|72502900_72503013_-|72502454_72502594_-
17328at8509	Single	ptg000006l	41334838	41450027	-	4326	973	0.8125	1.0	0	17328at8509_481883_0:002c14	41449936_41450027_-|41449315_41449435_-|41436843_41436900_-|41418949_41419036_-|41405258_41405343_-|41403550_41403633_-|41396949_41396997_-|41395193_41395260_-|41393916_41393996_-|41390668_41390744_-|41388157_41388260_-|41380414_41380601_-|41377644_41377715_-|41366846_41367163_-|41363294_41363423_-|41358982_41359098_-|41356646_41356718_-|41356089_41356299_-|41355141_41355341_-|41346869_41346987_-|41342820_41342919_-|41341511_41341564_-|41338839_41339039_-|41337187_41337243_-|41334839_41335011_-
30636at8509	Single	ptg000027l	37815129	37954979	-	4850	972	0.9437	1.0	0	30636at8509_103695_0:001e1a	37954023_37954979_-|37921857_37922071_-|37887992_37888169_-|37875614_37875854_-|37851239_37851609_-|37839533_37839624_-|37830378_37830799_-|37825157_37825248_-|37823808_37823960_-|37815127_37815336_-
33119at8509	Single	ptg000164l	380295	393650	-	4112	979	0.8026	1.0	0	33119at8509_103944_0:001157	393446_393650_-|392671_393121_-|392055_392197_-|390805_390941_-|390578_390704_-|390081_390235_-|389790_389903_-|388791_388934_-|386887_386952_-|386266_386331_-|385579_385751_-|385267_385343_-|384799_384938_-|384411_384466_-|383580_383727_-|383359_383450_-|383147_383257_-|381530_381697_-|381013_381153_-|380857_380938_-|380293_380442_-
50755at8509	Single	ptg000083l	1937149	1990977	+	4479	917	0.8888	0.9836065573770492	0	50755at8509_35019_0:00130d	1937150_1937215_+|1938405_1938728_+|1938802_1938967_+|1939075_1939266_+|1939977_1940108_+|1942871_1943096_+|1947402_1947562_+|1948252_1948355_+|1951316_1951458_+|1967174_1967257_+|1968576_1968681_+|1972873_1973431_+|1988617_1988853_+|1989403_1989557_+|1989736_1989837_+|1990867_1990980_+
57308at8509	Single	ptg000245l	1042964	1135973	-	4099	958	0.814	1.0	0	57308at8509_28377_0:003249	1135690_1135973_-|1131341_1131510_-|1130565_1130699_-|1125409_1125497_-|1118736_1118961_-|1117064_1117179_-|1115061_1115196_-|1102003_1102252_-|1099380_1099511_-|1097697_1097790_-|1092348_1092519_-|1087949_1088182_-|1081810_1082000_-|1063513_1063790_-|1054309_1054434_-|1049172_1049339_-|1046493_1046565_-|1042962_1043027_-
18842at8509	Single	ptg000408l	952008	989002	+	4617	951	0.8808	0.9948717948717949	0	18842at8509_171643_0:0026ec	952009_952066_+|960835_960957_+|962854_962883_+|965435_965630_+|968040_968248_+|969122_969271_+|969385_969570_+|970959_971207_+|974166_974287_+|975432_975594_+|977204_977254_+|979697_979854_+|980741_980889_+|982152_982378_+|983174_983344_+|984242_984387_+|984990_985131_+|986769_986953_+|988799_989005_+
23772at8509	Single	ptg000006l	61915518	61984704	-	4628	974	0.9087	1.0	0	23772at8509_146911_0:0028e2	61984567_61984704_-|61983217_61983317_-|61981266_61981338_-|61978857_61979060_-|61977736_61977868_-|61976351_61976409_-|61975328_61975376_-|61974138_61974208_-|61973066_61973258_-|61972816_61972968_-|61972550_61972593_-|61970883_61970973_-|61965465_61965512_-|61963367_61963472_-|61961889_61962015_-|61956026_61956062_-|61955860_61955897_-|61955035_61955151_-|61953829_61953942_-|61951904_61952019_-|61948084_61948160_-|61941925_61942004_-|61938713_61938793_-|61936715_61936810_-|61935727_61935840_-|61933534_61933655_-|61920733_61920828_-|61920309_61920390_-|61915516_61915680_-
47473at8509	Single	ptg000037l	1992323	2067038	-	2750	344	0.6283	0.9733333333333334	0	47473at8509_103695_0:001018	2066691_2067038_-|2064123_2064205_-|2063074_2063230_-|2061841_2062002_-|2061081_2061206_-|2060139_2060359_-|2059511_2059560_-|2058954_2059047_-|2003039_2003079_-|2001260_2001822_-|2000275_2000357_-|1999758_1999914_-|1996755_1996916_-|1996550_1996675_-|1995512_1995793_-|1992324_1992418_-
55607at8509	Single	ptg000167l	1972104	2000708	-	4402	961	0.8716	1.0	0	55607at8509_103944_0:00010c	2000608_2000708_-|1999526_1999677_-|1991015_1991114_-|1988100_1988193_-|1987337_1987421_-|1984802_1985953_-|1981439_1981537_-|1980876_1980967_-|1979529_1979630_-|1978493_1978662_-|1977281_1977383_-|1976621_1976782_-|1976436_1976514_-|1975351_1975450_-|1974218_1974423_-|1972102_1972247_-
57117at8509	Single	ptg000159l	635239	647481	-	3605	889	0.7678	0.9507692307692308	0	57117at8509_64176_0:003bd4	645130_647481_-|635237_635665_-
21814at8509	Single	ptg000017l	60960492	61033647	+	2929	746	0.7049	0.8203285420944558	0	21814at8509_171643_0:000c16	60960493_60960593_+|60972512_60972598_+|60978487_60978644_+|60981537_60981669_+|60987943_60988072_+|60991868_60992074_+|60996066_60996578_+|61015705_61015963_+|61018102_61018272_+|61023867_61024104_+|61025207_61025415_+|61033486_61033647_+
43968at8509	Single	ptg000027l	30800493	30820496	-	3862	935	0.7624	0.9989733059548255	0	43968at8509_8520_0:0021c4	30820401_30820496_-|30818198_30818353_-|30817493_30817640_-|30815348_30815511_-|30813741_30813875_-|30811740_30811925_-|30810579_30810850_-|30809701_30809843_-|30808767_30808988_-|30804555_30804706_-|30803403_30803466_-|30801808_30802058_-|30800494_30801429_-
48553at8509	Single	ptg000001l	22776527	22922255	-	4635	972	0.906	1.0	0	48553at8509_171643_0:0049af	22922225_22922255_-|22921638_22921748_-|22913830_22914521_-|22893074_22893218_-|22889817_22889976_-|22872921_22873032_-|22868396_22868533_-|22866261_22866407_-|22864256_22864526_-|22861924_22862030_-|22860741_22860836_-|22858883_22858986_-|22857475_22857606_-|22853597_22853765_-|22834800_22834850_-|22834564_22834685_-|22826012_22826129_-|22820583_22820615_-|22781332_22781439_-|22776525_22776599_-
49189at8509	Single	ptg000023l	48105367	48171289	+	3978	865	0.9032	0.9014373716632443	0	49189at8509_460621_0:00198c	48105368_48105664_+|48108760_48108908_+|48109769_48109925_+|48112059_48112253_+|48114420_48114557_+|48116881_48117040_+|48120773_48120855_+|48121971_48122162_+|48126149_48126310_+|48128299_48128445_+|48134230_48134370_+|48134634_48134857_+|48136378_48136489_+|48136919_48137023_+|48162479_48162598_+|48168956_48169089_+|48171172_48171292_+
55624at8509	Single	ptg000074l	10506491	10560414	-	4764	928	0.9613	1.0	0	55624at8509_103944_0:00069d	10560120_10560414_-|10549424_10549533_-|10546328_10546411_-|10543866_10543958_-|10532754_10532849_-|10526352_10526447_-|10523828_10523922_-|10522881_10523316_-|10519776_10519957_-|10518592_10518711_-|10518075_10518190_-|10517694_10517812_-|10517384_10517493_-|10516885_10517036_-|10516496_10516593_-|10515413_10515562_-|10511978_10512186_-|10511682_10511835_-|10511065_10511110_-|10506489_10506655_-
8520at8509	Single	ptg000024l	50934494	50946070	+	4634	972	0.8872	1.0	0	8520at8509_103695_0:001cc7	50934495_50934585_+|50938924_50939065_+|50940965_50941056_+|50941411_50943281_+|50945342_50946073_+
26785at8509	Single	ptg000697l	332265	358796	-	4135	925	0.8218	0.9917780061664954	0	26785at8509_460621_0:004382	358717_358796_-|355693_355817_-|355479_355544_-|352505_352598_-|352291_352419_-|350923_351049_-|350536_350685_-|349935_350102_-|348812_348883_-|348107_348229_-|347159_347255_-|346240_346356_-|343394_343593_-|342574_342723_-|341427_341588_-|340878_340997_-|339003_339140_-|336987_337160_-|336414_336624_-|334647_334731_-|333326_333455_-|332263_332442_-
48507at8509	Single	ptg000070l	964031	1045799	+	4197	949	0.8494	1.0	0	48507at8509_460621_0:000081	964032_964181_+|965806_965896_+|987868_987970_+|992053_992168_+|994543_994662_+|994978_995078_+|997381_997503_+|998570_998741_+|1001175_1001383_+|1002377_1002574_+|1005400_1005628_+|1010643_1010776_+|1015616_1015736_+|1016959_1017008_+|1019943_1020050_+|1024456_1024511_+|1026552_1026639_+|1027442_1027561_+|1033101_1033198_+|1037546_1037664_+|1038679_1038812_+|1042074_1042158_+|1044527_1044659_+|1045760_1045802_+
26599at8509	Single	ptg000094l	2174014	2185233	-	4496	965	0.8538	1.0	0	26599at8509_103695_0:00361c	2185166_2185233_-|2184666_2184705_-|2184100_2184297_-|2183581_2183739_-|2182996_2183076_-|2182879_2182914_-|2182325_2182358_-|2181557_2181831_-|2181159_2181366_-|2180831_2180895_-|2180280_2180481_-|2179476_2179637_-|2179077_2179273_-|2178409_2178506_-|2177956_2178137_-|2177503_2177579_-|2176898_2177031_-|2176043_2176148_-|2175492_2175600_-|2175034_2175167_-|2174489_2174652_-|2174012_2174201_-
35068at8509	Single	ptg000057l	11369884	11472202	-	4152	971	0.7945	1.0	0	35068at8509_146911_0:004951	11472106_11472202_-|11458258_11458325_-|11415903_11416178_-|11409703_11410093_-|11396580_11396735_-|11395760_11396095_-|11389599_11389723_-|11389321_11389480_-|11376689_11376785_-|11376513_11376562_-|11375527_11375649_-|11375250_11375435_-|11374788_11374849_-|11373580_11373789_-|11373298_11373447_-|11372306_11372499_-|11371751_11371906_-|11369882_11369960_-
7584at8509	Single	ptg000152l	5264591	5307799	+	5071	958	0.9918	1.0	0	7584at8509_103695_0:002435	5264592_5264696_+|5265024_5265189_+|5266521_5266599_+|5273412_5273487_+|5274183_5274248_+|5275688_5275723_+|5276735_5276825_+|5285325_5285407_+|5286763_5286929_+|5287305_5287429_+|5289299_5289362_+|5290816_5290906_+|5291752_5291887_+|5293357_5293484_+|5294611_5294804_+|5295508_5295619_+|5298893_5299033_+|5300329_5300430_+|5300564_5300646_+|5301394_5301480_+|5301942_5302068_+|5302960_5303047_+|5304361_5304479_+|5305010_5305104_+|5306520_5306673_+|5307477_5307584_+|5307707_5307802_+
13234at8509	Single	ptg000011l	75407355	75431066	+	4883	970	0.9743	1.0	0	13234at8509_103695_0:0006e2	75407356_75407440_+|75408106_75408248_+|75408978_75409079_+|75413928_75414073_+|75414214_75414304_+|75415101_75415208_+|75416902_75416994_+|75417188_75417355_+|75417445_75417574_+|75418053_75418118_+|75418343_75418545_+|75419492_75419576_+|75419865_75419926_+|75420583_75420719_+|75421068_75421171_+|75421689_75421786_+|75423552_75423702_+|75424458_75424666_+|75425182_75425279_+|75425416_75425501_+|75426970_75427051_+|75428393_75428539_+|75429110_75429341_+|75430980_75431069_+
16451at8509	Single	ptg000003l	20759259	20779138	+	3653	969	0.751	1.0	0	16451at8509_146911_0:00003a	20759260_20759289_+|20764625_20764720_+|20765316_20765411_+|20765491_20765605_+|20766224_20767250_+|20767596_20767696_+|20769231_20769577_+|20770491_20770595_+|20770878_20770980_+|20772890_20773039_+|20774693_20774820_+|20775148_20775236_+|20775361_20775487_+|20775740_20775877_+|20776616_20776722_+|20779042_20779141_+
42705at8509	Single	ptg000440l	276467	302071	+	3960	960	0.7842	1.0	0	42705at8509_176946_0:002c2e	276468_276700_+|289168_289290_+|291451_291557_+|292858_292923_+|293640_293792_+|294880_296709_+|301692_302074_+
7346at8509	Single	ptg000057l	9486022	9532919	-	5027	956	0.9692	1.0	0	7346at8509_103944_0:0017e9	9532838_9532919_-|9527833_9527955_-|9523735_9523930_-|9522554_9522762_-|9521929_9522078_-|9515174_9515359_-|9514233_9514502_-|9504547_9504659_-|9504275_9504437_-|9503508_9503564_-|9502877_9503034_-|9502548_9502696_-|9500551_9500777_-|9499154_9499324_-|9496016_9496161_-|9495771_9495906_-|9486270_9486487_-|9486020_9486187_-
7536at8509	Single	ptg000083l	4734952	4828658	-	4806	963	0.9174	1.0	0	7536at8509_103695_0:0023e3	4828605_4828658_-|4821469_4821518_-|4806465_4806600_-|4804345_4804430_-|4803288_4803368_-|4800521_4800558_-|4798344_4798432_-|4794970_4795086_-|4792760_4792837_-|4781343_4781499_-|4779231_4779310_-|4776944_4777076_-|4775144_4775268_-|4773487_4773651_-|4771702_4771797_-|4770401_4770557_-|4769219_4769288_-|4767569_4767722_-|4756006_4756139_-|4753209_4753290_-|4750827_4750939_-|4745932_4746070_-|4745767_4745839_-|4744074_4744197_-|4742507_4742649_-|4734950_4735185_-
14469at8509	Single	ptg000085l	4966460	4988221	-	4552	959	0.8957	1.0	0	14469at8509_8520_0:004055	4988078_4988221_-|4987147_4987335_-|4985594_4985739_-|4983074_4983265_-|4981231_4981375_-|4980802_4980947_-|4979759_4979867_-|4978998_4979148_-|4978266_4978390_-|4977354_4977498_-|4976884_4977062_-|4976086_4976199_-|4974298_4974504_-|4972739_4972923_-|4971490_4971598_-|4970616_4970729_-|4969449_4969568_-|4968370_4968456_-|4967803_4967916_-|4966458_4966643_-
21234at8509	Single	ptg000038l	11962513	12209684	-	4600	950	0.919	1.0	0	21234at8509_884348_0:000247	12207895_12209684_-|12007435_12007541_-|12002998_12003069_-|11996823_11996891_-|11993035_11993165_-|11990019_11990118_-|11976024_11976299_-|11962511_11962887_-
39447at8509	Single	ptg000043l	1714017	1774641	-	4636	962	0.9577	1.0	0	39447at8509_499056_0:00252f	1774576_1774641_-|1769864_1769950_-|1769695_1769759_-|1768774_1768853_-|1760908_1761008_-|1757793_1757895_-|1746453_1746508_-|1745190_1745310_-|1744905_1745083_-|1744615_1744755_-|1743016_1743104_-|1740871_1741025_-|1739253_1739464_-|1737850_1737870_-|1729520_1729630_-|1728600_1728718_-|1727889_1728070_-|1726568_1726689_-|1724415_1724553_-|1723045_1723208_-|1721860_1721977_-|1717270_1717430_-|1715786_1716001_-|1714015_1714107_-
54907at8509	Single	ptg000365l	196121	214240	-	3672	452	0.7562	0.9545454545454546	0	54907at8509_470340_0:0016e9	214094_214240_-|213355_213399_-|212522_212631_-|210883_211947_-|200555_200747_-|200298_200342_-|198607_198716_-|196122_197136_-
13561at8509	Single	ptg000209l	193998	239467	-	4968	952	0.9423	1.0	0	13561at8509_103944_0:00242e	238466_239467_-|206624_206756_-|202083_202250_-|199121_199404_-|198406_198583_-|197565_197746_-|195692_195867_-|193996_194779_-
43542at8509	Single	ptg000005l	27793132	27821967	-	2342	902	0.5159	0.9979317476732161	0	43542at8509_460621_0:0009a5	27821736_27821967_-|27820853_27821278_-|27820131_27820315_-|27818449_27818532_-|27817211_27817267_-|27816593_27816746_-|27814955_27815106_-|27811207_27811427_-|27809405_27809617_-|27801205_27801271_-|27799472_27799672_-|27798490_27798654_-|27796620_27796847_-|27794027_27794198_-|27793133_27793371_-
50382at8509	Single	ptg000021l	23930781	24508272	+	4792	942	0.9917	1.0	0	50382at8509_35670_0:0016d7	23930782_23931438_+|24056643_24057059_+|24132761_24132835_+|24146512_24146667_+|24158210_24158377_+|24224283_24224450_+|24260242_24260379_+|24266186_24266326_+|24270227_24270367_+|24283057_24283250_+|24318083_24318218_+|24393348_24393508_+|24485300_24485447_+|24508079_24508275_+
55279at8509	Single	ptg000215l	630582	660926	-	4336	946	0.8715	0.9958634953464323	0	55279at8509_103944_0:00376d	660794_660926_-|657884_658032_-|656641_656754_-|656213_656345_-|654942_655011_-|653443_653545_-|650701_650797_-|649640_649716_-|648549_648639_-|647649_647820_-|647116_647189_-|646653_646774_-|646414_646527_-|645493_645669_-|644359_644517_-|642593_642700_-|641520_641590_-|640102_640214_-|635715_635884_-|635164_635293_-|634544_634629_-|633195_633503_-|630580_630696_-
10366at8509	Single	ptg000024l	102208385	102283799	-	4573	964	0.9229	1.0	0	10366at8509_103695_0:000e09	102283733_102283799_-|102271027_102271095_-|102254075_102254217_-|102249596_102249789_-|102248203_102248332_-|102240928_102241029_-|102237615_102237723_-|102232982_102233132_-|102228659_102228827_-|102227129_102227266_-|102226327_102226509_-|102221117_102221214_-|102220307_102220538_-|102218187_102218360_-|102216729_102216950_-|102216377_102216515_-|102215269_102215353_-|102214234_102214386_-|102212944_102213060_-|102211297_102211366_-|102210026_102210160_-|102208383_102208460_-
32655at8509	Single	ptg000038l	22694712	22735187	-	4472	960	0.9193	1.0	0	32655at8509_103695_0:001e4e	22735097_22735187_-|22732930_22733059_-|22732482_22732628_-|22732107_22732244_-|22731291_22731337_-|22728481_22728680_-|22727307_22727429_-|22722553_22722670_-|22720944_22721078_-|22720031_22720128_-|22717674_22717913_-|22715983_22716120_-|22714038_22714244_-|22710734_22710928_-|22707697_22707800_-|22705579_22705647_-|22703935_22704067_-|22702662_22702760_-|22695644_22695823_-|22694710_22695012_-
3344at8509	Single	ptg000046l:1-4995000	41210	117163	-	4007	948	0.7477	1.0	0	3344at8509_103695_0:003d02	117050_117163_-|111735_111877_-|109065_109140_-|107915_108017_-|91442_91587_-|91224_91347_-|91001_91081_-|90387_90562_-|84510_84849_-|74869_75253_-|49956_50059_-|47055_47181_-|45763_45976_-|44529_44684_-|43707_43877_-|43451_43627_-|42093_42237_-|41208_41326_-
42667at8509	Single	ptg000074l	2499445	2527420	+	4831	931	0.942	1.0	0	42667at8509_103944_0:000091	2499446_2499552_+|2503366_2503475_+|2504098_2504228_+|2504831_2504948_+|2505064_2505209_+|2507121_2507182_+|2507406_2507505_+|2508944_2509117_+|2509200_2509358_+|2510998_2511222_+|2511691_2511774_+|2511876_2511970_+|2515035_2515241_+|2517319_2517434_+|2517535_2517867_+|2518775_2518845_+|2519176_2519288_+|2519648_2519797_+|2520721_2520836_+|2523838_2523926_+|2527253_2527423_+
22391at8509	Single	ptg000103l	4270975	4306938	-	4753	963	0.9668	1.0	0	22391at8509_103944_0:0011bd	4306813_4306938_-|4301039_4301126_-|4299766_4299839_-|4297361_4297465_-|4293663_4293711_-|4292343_4292398_-|4292172_4292259_-|4288966_4289090_-|4287204_4287308_-|4286748_4286893_-|4286021_4286169_-|4285151_4285344_-|4283973_4284041_-|4283379_4283585_-|4280894_4281037_-|4280211_4280399_-|4278845_4278962_-|4277366_4277427_-|4277084_4277193_-|4275735_4275836_-|4274893_4274953_-|4274723_4274794_-|4274522_4274626_-|4272646_4272862_-|4270973_4271109_-
