# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
6632at8509	Complete	group9	32298695	32708231	-	4877	937
9498at8509	Complete	group4	112236378	112520581	-	4539	943
15069at8509	Complete	group3	27510989	27522122	-	3355	915
16164at8509	Complete	group5	46254496	46308530	+	4840	920
48472at8509	Complete	group6	111426892	111516188	-	3239	696
33817at8509	Complete	group7	53607013	53647657	-	4177	933
40558at8509	Complete	group3	38246464	38273576	-	2218	422
42014at8509	Complete	group5	153158366	153185337	+	4398	932
45062at8509	Complete	group7	104002110	104079722	-	4228	934
5812at8509	Complete	group3	24348722	24364165	-	4707	936
6575at8509	Complete	group10	90188398	90287426	-	4701	941
36302at8509	Complete	group3	54693220	54702528	+	3743	927
54573at8509	Complete	group1	193741909	193744717	+	4213	913
7341at8509	Complete	group1	261533283	261570502	+	3130	772
26973at8509	Complete	group3	145452400	145466486	+	4738	490
38744at8509	Complete	group5	130794832	130834685	-	4147	932
17073at8509	Complete	group1	183210099	183248569	+	4312	910
28990at8509	Complete	group3	42447465	42505057	+	3652	862
53613at8509	Complete	group7	63303169	63314173	-	4638	942
11076at8509	Complete	group6	116931949	116997951	+	4753	889
29203at8509	Complete	group3	135257600	135268205	+	3788	934
47343at8509	Complete	group8	19925585	19960611	-	4092	918
55254at8509	Complete	group2	105134831	105187170	-	3863	892
7458at8509	Complete	group3	147534299	147566501	-	4843	936
13702at8509	Duplicated	group8	133779323	133829886	-	4423	930
13702at8509	Duplicated	group8	133952475	134002777	+	4423	930
25075at8509	Complete	group3	133402809	133406564	+	3124	905
39947at8509	Complete	group12	23702010	23726795	-	2816	946
22246at8509	Complete	group12	61670123	61697093	-	4611	896
16825at8509	Complete	group12	44098968	44138076	-	4716	934
34805at8509	Complete	group12	66655692	66672427	-	2556	882
29347at8509	Complete	group12	30884456	30901519	-	4293	927
30319at8509	Complete	group4	120203393	120266993	+	3674	916
58211at8509	Complete	group5	25747951	25806716	-	3681	930
59383at8509	Complete	group15	13861682	13870524	-	3344	770
25277at8509	Complete	group1	241532598	241566461	-	4507	937
48839at8509	Complete	group15	21779107	21811088	+	4371	898
9166at8509	Complete	group7	32702319	32797484	-	4850	904
12360at8509	Complete	group9	61522085	61603854	+	3824	924
18170at8509	Complete	group1	217454261	217525317	+	3949	912
18651at8509	Complete	group4	17127408	17166541	+	4345	929
19318at8509	Complete	group2	46813888	46875207	+	3864	923
60728at8509	Complete	group4	110701295	110712855	-	3918	875
10107at8509	Duplicated	group15	1571895	1606342	-	4094	884
10107at8509	Duplicated	group15	21503192	21537683	+	4088	884
10107at8509	Duplicated	group15	27259345	27292944	-	4088	884
31408at8509	Complete	group12	59557813	59619522	+	3433	918
35907at8509	Complete	group11	10692805	10736982	+	4017	926
37662at8509	Complete	group16	2844957	2860815	+	4265	913
11377at8509	Complete	group2	158331860	158362363	+	4001	866
26364at8509	Complete	group11	81772283	81838082	-	3566	923
54768at8509	Complete	group12	5149922	5177524	+	2593	783
17527at8509	Complete	group9	85920877	85961900	+	4218	928
52367at8509	Complete	group3	134150443	134175879	+	3459	897
25495at8509	Complete	group2	133008906	133051334	-	4141	926
27477at8509	Complete	group1	77114822	77175770	+	4309	903
35714at8509	Complete	group14	4914535	4936651	-	4359	852
49727at8509	Complete	group8	77095547	77098343	+	4612	892
51798at8509	Complete	group6	55124478	55146254	-	3426	888
54568at8509	Complete	group5	141007843	141027896	-	3079	885
22819at8509	Complete	group2	29622264	29678398	-	3960	909
27077at8509	Complete	group9	58926959	59011961	-	3662	907
33500at8509	Complete	group1	173222141	173261449	+	4048	908
42551at8509	Complete	group14	15390395	15420135	-	4333	865
45825at8509	Complete	group2	184451838	184486884	-	3455	905
10398at8509	Complete	group3	132483505	132500857	+	4192	925
30579at8509	Complete	group2	199362531	199392108	+	4086	884
41559at8509	Complete	group1	37406045	37539668	-	4499	925
47801at8509	Complete	group11	73465744	73474782	-	2715	905
50298at8509	Complete	group14	21208254	21234274	-	3824	885
12812at8509	Complete	group11	29953621	30179519	+	4499	919
20733at8509	Complete	group1	24737670	24831635	+	4368	921
36539at8509	Complete	group12	40155755	40176459	-	3575	908
42298at8509	Complete	group1	262779925	262815677	-	4019	902
6318at8509	Complete	group8	7311958	7336361	-	3830	895
7281at8509	Complete	group8	29421035	29455460	-	4618	887
16570at8509	Complete	group6	115062138	115125862	-	2479	446
17656at8509	Complete	group7	90690695	90814747	-	2673	432
17901at8509	Complete	group2	56540165	56586269	+	4535	923
22960at8509	Complete	group1	253309051	253341702	+	4669	915
42865at8509	Complete	group6	110587700	110658568	+	2915	361
665at8509	Complete	group1	237941249	237989833	+	3271	504
8435at8509	Complete	group2	190456698	190493214	+	4299	910
11821at8509	Complete	group7	57988097	58056743	+	4466	667
25881at8509	Complete	group4	103067091	103115976	-	4307	855
58843at8509	Complete	group2	211257670	211440143	-	4515	919
15624at8509	Complete	group1	151038068	151216464	+	4533	886
42177at8509	Complete	group6	11925443	11980901	-	4471	914
28443at8509	Complete	group5	124723398	124762037	-	4320	911
48232at8509	Complete	group12	45051459	45074070	-	4499	925
54071at8509	Complete	group3	111839593	111861791	-	4366	850
9951at8509	Complete	group5	156518139	156599447	+	3996	920
14766at8509	Complete	group5	107384765	107447460	-	3919	912
17785at8509	Complete	group5	50898556	50931443	+	3221	898
20986at8509	Complete	group5	51853606	51879871	-	4540	910
22542at8509	Complete	group12	77567796	77647701	-	4396	903
35419at8509	Complete	group1	224516483	224556770	+	3851	866
4250at8509	Complete	group6	4333974	4626167	-	4813	900
7196at8509	Complete	group6	58007328	58306868	-	4736	901
12419at8509	Complete	group6	110578646	110621948	+	3469	423
2642at8509	Complete	group9	76227938	76288933	-	4751	720
42424at8509	Complete	group2	167336022	167369266	-	3373	904
49074at8509	Complete	group14	4629436	4640130	-	2266	834
18102at8509	Complete	group1	65539501	65577447	-	4654	912
25141at8509	Complete	group3	108656262	108671394	+	4319	893
55858at8509	Complete	group7	75945272	75960709	+	4310	910
11092at8509	Complete	group3	12263871	12289407	-	4393	911
24501at8509	Complete	group3	175466020	175487620	-	4853	915
36314at8509	Complete	group3	130054804	130076416	+	3595	909
50392at8509	Complete	group1	170737952	170912618	-	4571	915
15164at8509	Complete	group3	64284659	64293060	+	4041	911
27935at8509	Complete	group2	173170699	173194793	+	4337	911
31260at8509	Complete	group4	17018895	17070460	-	4731	852
23345at8509	Complete	group4	43177914	43319019	-	3783	753
31909at8509	Complete	group8	57645770	57694317	-	4619	899
33787at8509	Complete	group3	75101529	75123826	-	4442	905
3581at8509	Complete	group7	53413851	53571869	-	4705	912
52129at8509	Complete	group6	11658464	11727785	+	3338	874
5238at8509	Complete	group2	123833614	123876381	-	4463	881
58861at8509	Complete	group7	124037100	124053464	-	4724	902
8915at8509	Complete	group7	57597948	57625050	-	4428	909
26181at8509	Complete	group2	178029176	178069908	+	4557	912
51284at8509	Complete	group1	203532545	203599056	-	3794	895
11466at8509	Fragmented	group1	71356319	71358464	+	3008	710
18275at8509	Complete	group12	79028377	79155961	-	3375	410
30262at8509	Duplicated	group3	177224325	177239125	+	4215	899
30262at8509	Duplicated	group3	177332931	177347493	+	4152	899
42133at8509	Complete	group3	171045652	171092804	+	3893	673
42348at8509	Complete	group12	36109055	36139239	-	4518	907
46081at8509	Complete	group3	130576015	130627929	+	4040	885
12242at8509	Complete	group6	6742911	6771093	-	4659	910
24320at8509	Complete	group5	140477314	140508242	+	2843	829
27411at8509	Complete	group3	108273653	108291810	-	4292	907
48064at8509	Complete	group1	241858837	241861534	+	3984	879
12702at8509	Complete	group4	103191594	103194315	-	3891	907
34489at8509	Complete	group2	50850548	50964660	+	4438	905
38961at8509	Complete	group3	101813723	101816435	+	4231	865
52123at8509	Complete	group3	12997551	13073128	+	3721	874
6290at8509	Complete	group1	105995869	106056416	-	4373	902
10726at8509	Complete	group2	44552729	44569072	+	4667	905
26920at8509	Complete	group2	193470084	193526894	-	4656	904
3000at8509	Complete	group4	24495829	24538149	+	4454	903
31796at8509	Complete	group1	57346827	57538876	-	4420	908
48149at8509	Complete	group7	29338236	29401949	+	3295	900
20439at8509	Complete	group1	218726347	218752954	-	3987	904
45306at8509	Complete	group8	42397653	42559205	+	3969	901
51273at8509	Complete	group2	164713269	164804237	+	3541	896
58751at8509	Complete	group4	38106929	38209795	+	4256	883
60656at8509	Complete	group7	136188590	136235682	-	3157	814
10492at8509	Complete	group8	70100050	70217494	+	4816	890
20858at8509	Complete	group5	71569045	71623331	+	4621	904
25996at8509	Complete	group1	244080866	244096680	-	3891	902
28075at8509	Complete	group8	87824388	87879027	-	3551	890
55668at8509	Complete	group6	43044661	43071559	-	2918	895
14612at8509	Complete	group2	163789550	163810108	+	4225	904
18127at8509	Complete	group6	110201368	110270808	-	4430	902
22366at8509	Complete	group6	82837380	82840104	-	4089	894
50378at8509	Complete	group8	11937255	11966261	-	3205	893
52670at8509	Complete	group1	204863286	205119559	-	4294	877
52732at8509	Complete	group5	98545274	98568045	-	3654	862
55976at8509	Complete	group2	12262879	12285908	+	4369	883
34517at8509	Complete	group3	179262244	179266532	+	4106	904
35614at8509	Complete	group3	126304179	126322553	+	3706	893
55035at8509	Complete	group3	133441795	133462456	-	2618	864
9752at8509	Complete	group4	21637561	21724638	-	4396	903
18631at8509	Complete	group4	81370236	81448872	-	4445	904
55941at8509	Complete	group14	3975118	3993271	-	3930	833
56434at8509	Complete	group7	138444111	138469405	+	2952	864
12816at8509	Complete	group3	146219685	146239059	-	4296	903
1421at8509	Complete	group12	73138609	73421261	+	3859	871
13582at8509	Complete	group5	152904363	152927375	+	4524	895
15625at8509	Complete	group7	6149374	6189492	+	2856	890
27626at8509	Complete	group1	223804403	223862133	-	4246	867
2937at8509	Complete	group1	41165616	41236991	-	4608	471
38068at8509	Complete	group1	59378588	59404069	-	2494	915
14028at8509	Complete	group7	123742771	123758672	+	4249	889
58008at8509	Complete	group7	1309197	1334299	-	2043	748
10653at8509	Complete	group4	7967034	8037522	-	4450	879
11792at8509	Complete	group5	151704886	151754550	-	4344	893
12567at8509	Complete	group1	80870197	80915519	-	3396	861
14354at8509	Complete	group3	140829173	140849643	+	4710	822
22868at8509	Complete	group11	33361116	33388430	+	4305	896
25494at8509	Complete	group1	218662115	218687739	-	4486	897
26100at8509	Complete	group11	70286047	70444100	+	4052	855
26606at8509	Complete	group3	15936471	15967236	-	4565	896
3114at8509	Complete	group3	58028435	58137855	+	4043	809
51397at8509	Complete	group2	162287021	162311960	+	4112	850
10713at8509	Complete	group12	63360606	63383183	+	4479	895
16841at8509	Complete	group6	15007098	15185542	+	4535	854
38034at8509	Complete	group3	113528593	113593115	+	4425	896
48618at8509	Complete	group6	31560131	31610210	+	4205	875
50334at8509	Complete	group8	9971683	10041891	-	3926	879
56612at8509	Complete	group16	2923600	2999409	-	3596	831
13065at8509	Complete	group5	60267182	60318147	+	4011	893
35043at8509	Complete	group4	170568693	170623376	+	3526	867
9557at8509	Complete	group9	60683951	60738593	+	4562	894
12684at8509	Complete	group14	14905229	14934365	+	4608	880
31479at8509	Complete	group7	82192843	82266279	-	3521	872
36624at8509	Complete	group2	153479493	153507508	+	2624	885
38571at8509	Complete	group12	50525703	50555377	+	4103	884
44047at8509	Complete	group3	150467450	150488914	+	3736	815
44933at8509	Complete	group1	158568158	158598812	-	3335	906
47199at8509	Complete	group5	126466414	126475417	+	3317	904
7383at8509	Complete	group3	179917827	179969845	+	4541	894
12781at8509	Complete	group9	19469198	19568109	+	4467	862
19680at8509	Complete	group10	80694278	80735153	+	4280	897
31743at8509	Complete	group5	89301808	89345292	-	3612	827
44745at8509	Complete	group4	117352849	117390503	+	4276	877
58256at8509	Complete	group8	131682999	131693051	+	4716	863
58210at8509	Complete	group12	54366326	54459471	-	2693	766
6776at8509	Complete	group10	28533611	28626154	-	4562	870
20456at8509	Complete	group6	60483225	60566846	+	4212	868
27126at8509	Complete	group1	52669729	52694137	+	4011	889
38696at8509	Complete	group4	40187692	40225162	-	3034	824
39368at8509	Complete	group1	99072862	99134302	+	4031	874
50301at8509	Complete	group2	66256734	66284175	-	3430	870
5549at8509	Complete	group1	82485978	82519566	+	4591	906
15405at8509	Complete	group10	25434085	25474832	+	3608	893
28109at8509	Complete	group3	172300695	172309391	+	3469	848
33319at8509	Complete	group10	53923424	53932582	-	3426	890
40885at8509	Complete	group3	140511689	140530364	-	3357	849
41421at8509	Complete	group1	204021246	204065630	-	3459	888
15975at8509	Complete	group2	167084380	167159094	-	4125	887
22230at8509	Complete	group7	7291362	7330667	-	3658	888
5468at8509	Complete	group9	24990608	25031104	+	4510	885
61633at8509	Complete	group3	88735608	88751868	+	4287	872
9402at8509	Complete	group5	41785549	41825611	-	4576	787
17838at8509	Complete	group2	158988009	159055784	+	4041	879
40814at8509	Complete	group12	71062632	71207929	-	3930	808
54372at8509	Complete	group5	139625342	139668684	-	4414	871
8613at8509	Complete	group5	107336074	107383528	+	4252	887
10598at8509	Complete	group1	173108668	173143022	+	4554	882
17428at8509	Complete	group12	86447422	86707043	+	3532	821
19610at8509	Complete	group6	134000398	134094793	+	4517	887
24742at8509	Complete	group5	72936346	72966557	-	2546	903
32561at8509	Complete	group11	74453080	74541629	-	4528	863
35497at8509	Complete	group2	198346807	198382850	+	3617	869
49146at8509	Complete	group16	1617848	1638716	-	3344	858
50488at8509	Complete	group1	64611762	64633012	+	2491	846
28446at8509	Complete	group2	7580094	7631784	-	4276	837
29162at8509	Complete	group3	30555485	30576266	-	2653	879
29235at8509	Complete	group8	94472495	94505789	-	4273	884
41976at8509	Complete	group8	72203601	72229650	+	4134	884
47613at8509	Complete	group2	154728042	154759800	+	3191	822
12710at8509	Complete	group5	39376512	39436659	-	4341	890
16165at8509	Complete	group10	18049137	18105030	-	4357	583
43586at8509	Complete	group8	71532995	71545703	+	3246	861
46087at8509	Complete	group1	203894718	203922743	-	3357	874
17674at8509	Complete	group10	80134046	80206035	+	4303	875
18661at8509	Complete	group11	49922822	49990814	+	4057	882
24954at8509	Complete	group5	160517279	160543908	+	3759	861
38115at8509	Complete	group10	80412744	80440321	-	4033	838
46484at8509	Complete	group3	160398718	160426168	+	3241	858
49348at8509	Complete	group3	180159900	180162483	-	2320	839
51193at8509	Complete	group4	94846627	94885819	-	2938	885
52645at8509	Complete	group8	120819422	120886140	-	3813	847
5563at8509	Complete	group10	22811573	22984601	-	4275	823
55705at8509	Complete	group1	3848984	3883029	+	3730	846
10406at8509	Complete	group7	70103712	70213858	-	4227	886
10620at8509	Complete	group7	58926964	59011439	-	3968	858
13182at8509	Complete	group6	117365741	117403202	-	4522	878
22487at8509	Complete	group7	90603606	90686380	+	4145	836
43575at8509	Complete	group5	183799680	183834585	+	4333	840
48227at8509	Complete	group2	134006612	134048135	-	3429	777
13957at8509	Complete	group3	51268284	51305382	-	3758	880
36164at8509	Complete	group2	96769344	96811469	-	2627	873
40656at8509	Complete	group6	57052443	57162040	+	3184	850
54307at8509	Complete	group4	81259069	81271692	-	3844	841
7833at8509	Complete	group10	26838108	26893440	-	3693	861
14481at8509	Complete	group1	59799922	59873991	-	3946	853
24011at8509	Complete	group3	103278965	103335452	+	3634	868
39186at8509	Complete	group4	72663303	72676899	+	2362	856
49220at8509	Complete	group7	91224015	91345765	-	2549	832
50906at8509	Complete	group5	153458154	153541470	+	2760	840
19914at8509	Complete	group2	114013895	114031321	-	2079	802
28118at8509	Complete	group7	94615748	94795625	-	4557	873
38510at8509	Complete	group4	170517378	170547801	+	3141	855
55311at8509	Complete	group4	133138232	133182044	+	3612	847
59608at8509	Complete	group5	168430880	168455439	-	4463	870
22070at8509	Complete	group5	40325894	40342762	-	4059	879
23237at8509	Complete	group4	182795423	182821142	+	3838	867
33089at8509	Complete	group5	165582301	165613053	+	4373	870
37153at8509	Complete	group4	120290776	120312252	+	4045	870
10571at8509	Complete	group3	144621220	144635164	-	4056	875
11444at8509	Complete	group7	117488239	117606932	+	4323	872
21935at8509	Complete	group9	56664316	56760765	+	4561	857
2280at8509	Complete	group2	118598433	118621889	+	4485	878
25033at8509	Complete	group3	99922992	99952852	-	4192	345
30734at8509	Complete	group9	79500745	79529000	-	4435	882
36003at8509	Complete	group9	57107936	57293169	+	3781	855
40917at8509	Complete	group3	61973928	62100916	+	4228	869
10337at8509	Complete	group1	155198365	155288740	+	4443	875
30466at8509	Complete	group3	138100689	138179523	+	4277	817
30956at8509	Complete	group3	142031673	142034217	+	1845	796
32084at8509	Complete	group2	7320565	7476024	-	3984	844
37176at8509	Complete	group10	47168973	47319558	-	4133	873
60831at8509	Complete	group10	9174183	9179691	-	4325	863
8212at8509	Complete	group4	8048335	8131404	-	3490	868
10467at8509	Complete	group2	123793653	123826001	+	4460	873
1946at8509	Complete	group8	61520322	61552825	+	4583	875
44989at8509	Complete	group7	116990317	117036844	-	4056	607
4662at8509	Complete	group11	60502490	60516777	-	4361	872
22566at8509	Complete	group5	140973596	140995424	+	3697	846
59653at8509	Complete	group5	107453897	107459927	-	3842	851
17797at8509	Complete	group5	88131059	88157873	+	4667	846
39066at8509	Complete	group3	183321844	183361395	-	3476	861
7043at8509	Complete	group7	57681503	57714506	+	4456	874
29471at8509	Complete	group6	60825828	60995144	-	4203	872
30455at8509	Complete	group1	106537801	106566645	+	2925	873
34018at8509	Complete	group1	54813151	54854065	+	2898	842
4034at8509	Complete	group8	77641317	77705950	+	4361	859
1322at8509	Complete	group1	118872732	118919396	-	4533	856
25596at8509	Complete	group7	5332487	5384203	-	4176	853
29525at8509	Complete	group1	70017260	70050983	-	3730	846
53322at8509	Complete	group2	116961571	117009418	+	4049	852
42905at8509	Complete	group1	165441014	165493396	-	4455	870
8304at8509	Complete	group8	5135522	5163040	+	4299	869
15221at8509	Complete	group6	16156352	16197439	+	4099	841
26483at8509	Complete	group12	29471365	29512903	+	3987	840
38855at8509	Complete	group12	82437201	82510863	+	4321	859
42464at8509	Complete	group12	41951594	41981193	-	3781	811
12756at8509	Complete	group2	96555792	96652304	+	3887	864
16078at8509	Complete	group11	21097319	21165267	-	4265	873
26089at8509	Complete	group8	24162415	24188113	+	3476	871
41597at8509	Complete	group2	209108674	209197392	+	3138	728
8381at8509	Complete	group12	52680819	52714539	-	4020	770
17524at8509	Complete	group7	17356884	17373366	+	4357	868
25689at8509	Complete	group3	189608725	189652062	+	3676	858
22675at8509	Complete	group2	105513797	105558909	-	4102	859
388at8509	Complete	group9	61960742	61990474	-	4631	842
42797at8509	Complete	group3	146993333	147016529	+	3563	494
48449at8509	Complete	group6	40261040	40282426	-	2758	823
54104at8509	Complete	group5	1541403	1559505	+	2187	867
12203at8509	Complete	group3	80309987	80446455	-	4451	865
13924at8509	Complete	group5	38450301	38491345	+	3935	844
28010at8509	Complete	group10	62291164	62323364	-	4447	865
31142at8509	Complete	group8	80908307	80945475	-	4192	860
17107at8509	Complete	group3	119330822	119343252	-	3797	855
26160at8509	Complete	group3	19422054	19435477	-	3054	703
26241at8509	Complete	group4	170695557	170706266	+	3153	755
42492at8509	Complete	group11	12709149	12759520	+	3730	848
50264at8509	Complete	group1	107902628	107905208	-	3447	854
40711at8509	Complete	group9	58078033	58250509	-	4423	852
46110at8509	Complete	group3	106814815	106825624	+	2761	800
15872at8509	Complete	group1	197606732	197626518	+	4195	849
44758at8509	Complete	group10	62410400	62440088	+	3769	866
44959at8509	Complete	group3	96668591	96696291	-	4258	834
13314at8509	Complete	group6	113421824	113440706	+	3810	860
13498at8509	Complete	group1	61380764	61390738	+	3992	852
16366at8509	Complete	group1	228979131	229063110	-	3251	803
22937at8509	Complete	group12	52824602	52876510	+	4162	862
47149at8509	Complete	group9	87988097	88048243	-	4127	850
51869at8509	Complete	group3	106786022	106799872	-	3603	722
25896at8509	Complete	group8	99587685	99671775	+	4021	746
44415at8509	Complete	group5	151187955	151259681	-	3752	854
55422at8509	Complete	group2	30610521	30666046	-	3525	858
22634at8509	Complete	group11	54117807	54180321	-	3419	860
27939at8509	Complete	group9	43050124	43101640	+	3530	831
38151at8509	Complete	group6	129801516	129832848	-	3749	757
54618at8509	Complete	group3	41823191	41862963	-	3393	837
55154at8509	Complete	group3	179826622	179864582	-	4267	848
11734at8509	Complete	group1	227725532	227728106	+	4202	858
20903at8509	Complete	group2	12693773	12801468	-	4165	836
27704at8509	Complete	group3	18082011	18091919	+	3836	842
35197at8509	Complete	group10	63374567	63472242	+	4012	822
36316at8509	Complete	group3	54166163	54175701	+	3546	810
36811at8509	Complete	group7	5853080	5869842	+	4132	857
40375at8509	Complete	group12	33991794	34029432	+	4227	839
53962at8509	Complete	group3	108674408	108701352	-	4290	812
38450at8509	Complete	group11	70914849	71143561	+	3916	801
42766at8509	Complete	group9	43636111	43638691	+	2897	858
54808at8509	Fragmented	ptg001550l	19208	53478	+	2964	648
9315at8509	Complete	group8	12151149	12193775	-	4115	853
17282at8509	Complete	group3	134276978	134283784	-	4346	848
19943at8509	Complete	group6	55706288	55734089	-	3868	851
25092at8509	Complete	group14	2760976	2763544	+	4124	856
4181at8509	Complete	group3	43016109	43043856	+	4232	857
15174at8509	Complete	group1	85229722	85266427	-	4230	841
28769at8509	Complete	group3	179181711	179212499	-	4267	523
29834at8509	Complete	group7	35472883	35487506	+	3178	885
33802at8509	Complete	group8	54015365	54259956	+	4019	851
35309at8509	Complete	group12	62878716	62926717	-	3956	832
35326at8509	Complete	group3	176011091	176044900	+	3957	843
49029at8509	Complete	group6	37194489	37240459	-	3554	855
52013at8509	Complete	group7	109614033	109654119	+	1736	774
11117at8509	Complete	group3	151546529	151555857	+	4327	420
17642at8509	Complete	group5	72892205	72917221	+	3851	847
4129at8509	Complete	group5	129317955	129338322	+	4383	853
56125at8509	Complete	group4	120887328	120903655	-	3473	838
23137at8509	Complete	group6	50380260	50410221	+	3794	850
34094at8509	Complete	group7	58281479	58342390	+	3042	788
56239at8509	Complete	group1	164054715	164135768	+	3922	815
8397at8509	Complete	group1	261805020	261891742	-	4025	842
12119at8509	Complete	group5	78756837	79004277	-	4178	848
15501at8509	Complete	group11	52504381	52513997	+	3401	841
22982at8509	Complete	group5	28236886	28467553	+	4262	855
23705at8509	Complete	group8	49729296	49763287	-	3990	841
24254at8509	Complete	group5	134855451	134944323	-	3691	846
33768at8509	Complete	group3	128937433	128949096	+	3633	832
45095at8509	Complete	group4	137015379	137047294	+	3633	843
16975at8509	Complete	group8	26587552	26611919	-	4330	851
39903at8509	Complete	group11	80306669	80372833	+	3297	752
20036at8509	Complete	group3	19034794	19049525	-	4014	831
24392at8509	Complete	group2	6917829	6953900	+	4321	846
40168at8509	Complete	group1	203930154	203946101	-	2652	812
41324at8509	Complete	group7	57832527	57902142	+	4267	798
15176at8509	Complete	group5	181013586	181043225	+	3654	742
25299at8509	Complete	group3	30478752	30517876	+	4182	846
36034at8509	Complete	group6	56326578	56490244	-	3344	823
36564at8509	Complete	group2	58540528	58657053	+	3924	792
49472at8509	Complete	group3	38485329	38663475	+	3794	736
50713at8509	Complete	group1	253130580	253168461	-	2238	854
52698at8509	Complete	group7	14938301	14989855	+	4120	558
7488at8509	Complete	group4	183957501	183971691	-	4228	849
12065at8509	Complete	group2	191369825	191442348	+	4379	420
25661at8509	Complete	group3	183618996	183672530	+	4306	847
25923at8509	Complete	group2	61627574	61763275	-	4337	823
43122at8509	Complete	group1	212568606	212655533	+	3937	736
50429at8509	Complete	group4	80472480	80481724	+	2472	823
59787at8509	Complete	group9	17627909	17630423	+	1817	788
13387at8509	Complete	group1	113083598	113269892	-	4128	817
23322at8509	Complete	group1	108087803	108121628	-	4066	844
45184at8509	Complete	group12	7568184	7601702	+	4153	817
59167at8509	Complete	group5	51776830	51848594	+	3474	823
15523at8509	Complete	group3	111628479	111641769	+	3674	844
20274at8509	Complete	group12	42974080	42987689	+	3441	848
27680at8509	Complete	group9	28753884	28863468	+	3730	845
48644at8509	Complete	group8	128641059	128677010	-	4291	718
53585at8509	Complete	group4	88916316	88966440	-	2737	749
55556at8509	Complete	group2	22507468	22561318	+	3578	808
49066at8509	Complete	group4	22053622	22091058	-	3084	832
51453at8509	Complete	group3	106734325	106743505	+	4084	811
12829at8509	Complete	group7	88437511	88589296	-	4098	798
24170at8509	Complete	group2	73179730	73227688	+	4140	783
36223at8509	Complete	group3	175631463	175702964	+	4145	837
44229at8509	Complete	group2	82129318	82179434	+	4008	842
59855at8509	Complete	group7	56552723	56579732	+	4225	822
975at8509	Complete	group3	87134083	87167863	-	4489	844
24785at8509	Complete	group3	66822485	66929997	-	4004	838
26999at8509	Complete	group5	143161521	143240604	-	4347	840
28399at8509	Complete	group9	15485293	15517607	+	3417	847
37614at8509	Complete	group8	87985360	88110992	-	3991	828
37905at8509	Complete	group8	91743736	91833123	+	4125	838
5232at8509	Complete	group1	163642222	163673185	-	3948	833
57583at8509	Complete	group3	103343328	103361586	+	3529	785
6213at8509	Complete	group2	57710232	57776515	-	3456	839
9631at8509	Complete	group8	269225	300154	+	4350	391
13903at8509	Complete	group9	31778180	31826212	+	3677	833
16009at8509	Complete	group8	55769668	55935588	-	4186	842
10529at8509	Complete	group2	72078316	72214863	-	4011	833
29757at8509	Complete	group1	86385777	86448067	+	3545	829
32547at8509	Complete	group2	103403551	103447601	-	3542	799
14505at8509	Complete	group15	19936126	19994569	-	3701	826
23666at8509	Complete	group4	83872972	83893602	+	3725	789
30170at8509	Duplicated	group3	148726398	148731432	+	2602	838
30170at8509	Duplicated	group3	148684089	148689128	+	2598	838
30832at8509	Complete	group9	81360713	81378844	+	3427	829
34757at8509	Complete	group2	86729169	86804049	+	3886	833
37827at8509	Complete	group12	22614075	22662487	-	3771	827
38120at8509	Complete	group2	137945263	137990938	+	4128	848
38769at8509	Complete	group10	54423531	54488974	-	3827	831
13491at8509	Complete	group3	153554661	153665009	+	4195	831
34209at8509	Complete	group6	95559318	95561841	-	3798	839
56011at8509	Complete	group3	99908147	99929790	+	4038	328
8525at8509	Complete	group3	79569339	79592669	-	2599	796
46878at8509	Complete	group2	201043644	201064509	+	3669	806
48402at8509	Complete	group6	129590531	129598294	-	3885	837
50344at8509	Complete	group12	53747443	53779541	-	3964	826
53711at8509	Complete	group11	19501595	19516787	+	2598	775
10552at8509	Complete	group4	66168308	66205686	-	4111	814
23222at8509	Complete	group10	47729928	47772633	+	4130	834
32459at8509	Complete	group4	186226515	186247338	+	3329	835
7878at8509	Complete	group10	35537289	35550979	+	3449	827
8799at8509	Complete	group5	25638833	25680206	+	3221	824
13001at8509	Complete	group6	54726764	54768259	-	3948	819
15180at8509	Complete	group10	45160163	45190397	-	3762	831
17768at8509	Complete	group10	44804964	44892516	-	4331	829
31841at8509	Complete	group7	125057808	125083053	-	3879	834
33875at8509	Complete	group3	184416643	184419154	+	3857	833
38211at8509	Complete	group5	152706849	152709336	+	4043	817
54234at8509	Complete	group8	131701656	131741535	-	3752	750
58426at8509	Complete	group13	60462702	60487204	-	3620	829
6289at8509	Complete	group8	15845133	15882927	-	4302	831
19154at8509	Complete	group3	109703000	109707728	+	3967	821
21722at8509	Complete	group7	60721622	60758522	-	4311	832
10095at8509	Complete	group7	126735279	126762227	-	4357	828
10560at8509	Complete	group1	216389310	216730990	+	4204	834
33258at8509	Complete	group10	3914668	4005563	-	4292	824
38524at8509	Complete	group3	113714014	113736014	-	3860	826
13905at8509	Complete	group2	68140370	68192628	+	4314	430
22682at8509	Complete	group3	26212080	26228613	-	3448	832
23734at8509	Complete	group3	134325567	134334195	+	4304	810
24843at8509	Complete	group14	2452531	2455033	-	4265	833
37443at8509	Complete	group14	25494292	25510758	+	3763	831
58063at8509	Complete	group2	216349953	216375900	-	3442	756
6501at8509	Complete	group6	124211224	124430518	-	4455	820
8441at8509	Complete	group3	121366104	121389147	-	3928	822
11169at8509	Complete	group8	131304905	131311139	+	3486	811
